"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,71,1.83,1.83,0,0,0,0,0
2009,2,78,1.7025,1.7025,0,0,0,0,0
2009,3,72,1.645,1.645,0,0,0,0,0
2009,4,76,1.81,1.81,0,0,0,0,0
2009,5,123,1.625,1.6375,-0.0125,-0.00757575757575755,1,0,0
2009,6,120,1.66,1.66,0,0,0,0,0
2009,7,108,1.828,1.828,0,0,0,0,0
2009,8,118,1.6175,1.6175,0,0,1,0,0
2009,9,109,1.718,1.718,0,0,0,0,0
2009,10,78,1.835,1.835,0,0,0,0,0
2009,11,81,1.815,1.815,0,0,0,0,0
2009,12,72,1.838,1.838,0,0,0,0,0
2010,1,67,1.8125,1.8125,0,0,0,0,0
2010,2,81,1.66,1.765,-0.105,-0.0580110497237569,0,0,2
2010,3,74,1.728,1.728,0,0,0,0,0
2010,4,56,1.795,1.795,0,0,0,0,0
2010,5,59,1.83,1.83,0,0,0,0,0
2010,6,76,1.822,1.822,0,0,0,0,0
2010,7,55,1.8275,1.8275,0,0,0,0,0
2010,8,59,1.8275,1.8275,0,0,0,0,0
2010,9,106,1.68,1.724,-0.044,-0.0243093922651934,0,0,1
2010,10,74,1.63,1.63,0,0,0,0,0
2010,11,66,1.605,1.605,0,0,0,0,0
2010,12,47,1.62,1.62,0,0,0,0,0
2011,1,62,1.625,1.625,0,0,0,0,0
2011,2,43,1.75,1.75,0,0,0,0,0
2011,3,70,1.658,1.86,-0.202,-0.108602150537634,2,0,2
2011,4,49,1.8275,1.8275,0,0,0,0,0
2011,5,45,1.825,1.825,0,0,0,0,0
2011,6,70,1.796,1.796,0,0,0,0,0
2011,7,105,1.705,1.8125,-0.1075,-0.0590659340659341,1,0,1
2011,8,83,1.624,1.82,-0.196,-0.107692307692308,0,0,4
2011,9,86,1.695,1.695,0,0,0,0,0
2011,10,82,1.5925,1.5825,0.01,0.0064935064935065,1,0,0
2011,11,70,1.818,1.818,0,0,0,0,0
2011,12,49,1.635,1.685,-0.05,-0.0282485875706215,0,0,1
2012,1,8,1.66,1.66,0,0,0,0,0
