"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,117,1.04333333333333,1.18,-0.136666666666667,-0.115819209039548,1,1,1
2009,2,118,1.18,1.18,0,0,0,0,0
2009,3,162,1.11,1.1575,-0.0475,-0.0405982905982906,1,1,0
2009,4,166,1.166,1.166,0,0,0,0,0
2009,5,135,1.0875,1.18,-0.0925,-0.0783898305084746,0,0,2
2009,6,134,0.98,1.18,-0.2,-0.169491525423729,0,0,4
2009,7,154,0.978,0.978,0,0,0,0,0
2009,8,110,0.98,0.98,0,0,0,0,0
2009,9,176,0.962,0.962,0,0,1,0,0
2009,10,125,0.9375,0.9375,0,0,0,0,0
2009,11,99,0.97,0.97,0,0,0,0,0
2009,12,170,0.986,0.99,-0.004,-0.00404040404040404,2,0,0
2010,1,96,1.045,1.045,0,0,1,0,0
2010,2,83,1.235,1.235,0,0,0,0,0
2010,3,129,1.126,1.226,-0.1,-0.0813008130081301,0,0,2
2010,4,131,1.17,1.215,-0.045,-0.0371212121212121,0,1,1
2010,5,87,1.1625,1.2225,-0.06,-0.0495867768595041,0,0,1
2010,6,95,1.232,1.232,0,0,0,0,0
2010,7,74,1.2375,1.2375,0,0,0,0,0
2010,8,121,1.1775,1.24,-0.0625,-0.0504032258064516,0,2,0
2010,9,131,1.178,1.234,-0.056,-0.0451612903225806,1,3,0
2010,10,103,1.2325,1.2325,0,0,0,0,0
2010,11,70,1.2375,1.2375,0,0,0,0,0
2010,12,107,1.174,1.214,-0.04,-0.0333333333333333,0,0,1
2011,1,81,1.09,1.2,-0.11,-0.0916666666666667,1,2,1
2011,2,85,1,1.2,-0.2,-0.166666666666667,0,2,2
2011,3,123,0.994,1.118,-0.124,-0.103333333333333,0,1,2
2011,4,90,1.1775,1,0.1775,0.1775,0,4,0
2011,5,80,1.2225,1.1675,0.055,0.055,0,1,0
2011,6,97,1.228,1.228,0,0,0,3,0
2011,7,79,1.15,1.2175,-0.0675,-0.0557851239669422,0,3,0
2011,8,142,1.134,1.21,-0.076,-0.0628099173553719,0,4,1
2011,9,107,1.2125,1.2075,0.005,0.00413223140495868,0,2,0
2011,10,110,1.225,1.225,0,0,0,0,0
2011,11,159,1.228,1.228,0,0,0,0,0
2011,12,168,1.215,1.215,0,0,0,0,0
2012,1,39,1.23,1.22,0.01,0.00819672131147542,0,1,0
