"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,228,3.08333333333333,3.08333333333333,0,0,0,0,0
2009,2,4082,2.0175,3.19,-1.1725,-0.367554858934169,2,3,0
2009,3,640,2.595,2.98,-0.385,-0.120689655172414,0,1,0
2009,4,431,3.036,3.036,0,0,0,0,0
2009,5,717,2.71,3.07,-0.36,-0.115877575683094,1,1,1
2009,6,411,3.015,3.015,0,0,0,0,0
2009,7,277,3.044,3.044,0,0,0,0,0
2009,8,350,2.98,2.98,0,0,0,0,0
2009,9,897,2.854,3.14,-0.286,-0.0896551724137931,1,1,0
2009,10,451,2.8425,3.1125,-0.27,-0.0846394984326019,0,0,3
2009,11,862,2.7175,2.8125,-0.095,-0.0336879432624113,1,0,0
2009,12,450,2.84,2.84,0,0,0,0,0
2010,1,449,2.8725,2.8725,0,0,0,0,0
2010,2,379,2.9325,2.9325,0,0,0,0,0
2010,3,209,3.096,3.096,0,0,0,0,0
2010,4,301,3.12,3.205,-0.0850000000000001,-0.0265625,0,0,1
2010,5,371,2.96,2.96,0,0,0,0,0
2010,6,378,2.98,2.958,0.0220000000000001,0.00791366906474822,0,1,0
2010,7,350,3.1325,3.1325,0,0,0,0,0
2010,8,458,2.7275,3.17,-0.4425,-0.139589905362776,0,0,3
2010,9,880,2.58,3.05,-0.47,-0.149903327566907,1,1,1
2010,10,554,2.9125,3.05,-0.1375,-0.0450819672131147,0,1,1
2010,11,419,2.8525,2.99,-0.1375,-0.0450819672131147,0,0,1
2010,12,2327,2.232,2.91,-0.678,-0.23298969072165,4,1,0
2011,1,500,3.0625,3.0625,0,0,0,0,0
2011,2,533,2.9375,2.9375,0,0,0,0,0
2011,3,445,3.086,3.086,0,0,0,0,0
2011,4,873,2.9525,3.15,-0.1975,-0.0625,2,0,0
2011,5,478,2.8675,3.21,-0.3425,-0.106697819314642,0,0,3
2011,6,583,2.99,2.99,0,0,0,0,0
2011,7,567,3.0275,3.0275,0,0,0,0,0
2011,8,869,2.782,3.042,-0.26,-0.0846905537459283,1,1,3
2011,9,645,3.0075,3.0075,0,0,0,0,0
2011,10,593,3.06,3.06,0,0,0,0,0
2011,11,1284,2.788,2.942,-0.154,-0.0544169611307421,2,2,0
2011,12,1562,2.5125,3.055,-0.5425,-0.17671009771987,2,2,0
2012,1,614,1.98,3.07,-1.09,-0.355048859934853,1,1,0
