"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,56,6.10333333333333,6.29,-0.186666666666667,-0.0296767355590885,2,2,0
2009,2,65,6.3575,6.3575,0,0,0,1,0
2009,3,68,6.08,6.08,0,0,0,1,0
2009,4,95,6.15,6.254,-0.104,-0.0172470978441128,2,2,0
2009,5,50,6.19,6.59,-0.4,-0.0606980273141123,1,1,0
2009,6,50,6.21,6.59,-0.38,-0.0576631259484067,1,0,0
2009,7,95,5.958,6.59,-0.632,-0.0959028831562974,2,2,0
2009,8,46,6.59,6.59,0,0,0,0,0
2009,9,168,5.762,6.59,-0.828,-0.125644916540212,2,2,0
2009,10,68,5.53,6.59,-1.06,-0.160849772382398,0,1,1
2009,11,65,6.06,6.59,-0.53,-0.0804248861911988,2,1,0
2009,12,63,6.348,6.568,-0.22,-0.0333839150227618,1,0,0
2010,1,49,6.2175,6.59,-0.3725,-0.0565250379362671,1,1,0
2010,2,24,6.59,6.59,0,0,0,0,0
2010,3,176,4.894,6.59,-1.696,-0.257359635811836,3,3,1
2010,4,31,6.59,6.59,0,0,0,0,0
2010,5,35,6.59,6.59,0,0,0,0,0
2010,6,97,5.958,6.59,-0.632,-0.0959028831562974,2,1,0
2010,7,61,6.135,6.59,-0.455,-0.0690440060698027,1,1,0
2010,8,87,5.8125,6.59,-0.7775,-0.117981790591806,2,1,0
2010,9,154,4.96,6.59,-1.63,-0.247344461305008,1,3,2
2010,10,126,5.1775,6.59,-1.4125,-0.214339908952959,2,2,0
2010,11,37,6.3175,6.59,-0.2725,-0.041350531107739,1,0,0
2010,12,82,6.372,6.59,-0.218,-0.0330804248861912,1,0,0
2011,1,47,6.59,6.59,0,0,0,0,0
2011,2,110,5.79,6.59,-0.8,-0.121396054628225,1,1,0
2011,3,194,5.146,6.59,-1.444,-0.219119878603945,4,2,0
2011,4,54,6.2025,6.635,-0.4325,-0.0656297420333839,1,0,0
2011,5,86,5.63,6.785,-1.155,-0.170291265937614,1,0,2
2011,6,84,5.27,6.79,-1.52,-0.223858615611193,2,1,3
2011,7,116,5.2475,6.465,-1.2175,-0.179307805596465,2,2,1
2011,8,104,5.49,5.49,0,0,2,0,0
2011,9,116,4.8525,5.49,-0.6375,-0.116120218579235,2,0,0
2011,10,65,5.285,5.285,0,0,0,0,0
2011,11,83,5.27,5.27,0,0,2,0,0
2011,12,55,5.27,5.27,0,0,0,0,0
2012,1,33,5,5.27,-0.27,-0.0512333965844401,1,1,0
