"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,61,2.95333333333333,2.95333333333333,0,0,0,0,0
2009,2,60,2.6475,2.865,-0.2175,-0.0793795620437956,0,0,1
2009,3,56,2.99,2.99,0,0,0,0,0
2009,4,92,2.88,2.88,0,0,0,0,0
2009,5,271,2.58,2.99,-0.41,-0.137123745819398,1,2,1
2009,6,97,2.635,2.88,-0.245,-0.0850694444444444,2,0,0
2009,7,101,2.844,2.844,0,0,0,0,0
2009,8,227,2.4775,2.88,-0.4025,-0.139756944444444,2,2,1
2009,9,82,2.956,2.956,0,0,0,0,0
2009,10,93,3.19,3.19,0,0,0,0,0
2009,11,45,2.9725,3.16,-0.1875,-0.0599041533546326,1,0,0
2009,12,117,2.826,3.166,-0.34,-0.108626198083067,1,0,1
2010,1,94,2.99,2.99,0,0,0,0,0
2010,2,48,2.9425,2.9425,0,0,0,0,0
2010,3,101,2.852,2.912,-0.06,-0.0214285714285714,1,1,0
2010,4,189,2.6525,2.88,-0.2275,-0.0789930555555556,1,1,0
2010,5,442,2.205,2.88,-0.675,-0.234375,1,2,1
2010,6,157,2.73,2.876,-0.146,-0.0506944444444444,1,1,1
2010,7,111,2.685,2.88,-0.195,-0.0677083333333333,1,0,0
2010,8,55,2.88,2.88,0,0,0,0,0
2010,9,49,3.036,3.036,0,0,0,0,0
2010,10,28,3.19,3.19,0,0,0,0,0
2010,11,53,3.06,3.1475,-0.0875,-0.0274294670846395,0,0,1
2010,12,67,3.26,3.26,0,0,0,0,0
2011,1,62,3.32,3.32,0,0,0,0,0
2011,2,160,2.905,3.26,-0.355,-0.109567901234568,1,1,0
2011,3,147,3.156,3.268,-0.112,-0.034567901234568,0,3,0
2011,4,22,3.24,3.24,0,0,0,0,0
2011,5,40,3.205,3.205,0,0,0,0,0
2011,6,68,3.108,3.28,-0.172,-0.0524390243902439,2,0,0
2011,7,93,3.2225,3.2225,0,0,0,0,0
2011,8,83,3.162,3.162,0,0,0,0,0
2011,9,76,3.28,3.28,0,0,0,0,0
2011,10,89,3.305,3.305,0,0,0,0,0
2011,11,129,3.172,3.348,-0.176,-0.0520710059171598,1,1,0
2011,12,341,2.665,3.3575,-0.6925,-0.204881656804734,2,1,0
2012,1,10,3.38,3.38,0,0,0,0,0
