"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,159,3.34333333333333,3.97,-0.626666666666667,-0.157850545759866,1,2,0
2009,2,95,3.7975,3.9675,-0.17,-0.0428211586901763,0,1,0
2009,3,39,4,4,0,0,0,0,0
2009,4,176,3.594,4,-0.406,-0.1015,1,2,1
2009,5,129,3.665,3.9825,-0.3175,-0.079375,2,2,0
2009,6,48,3.99,3.99,0,0,0,0,0
2009,7,65,3.968,3.968,0,0,0,0,0
2009,8,75,3.8175,3.945,-0.1275,-0.0325255102040816,1,1,0
2009,9,60,4.428,4.522,-0.0939999999999999,-0.0239795918367347,0,1,0
2009,10,26,4.8025,4.8025,0,0,0,0,0
2009,11,40,4.75,4.75,0,0,0,0,0
2009,12,231,3.718,4.826,-1.108,-0.23035343035343,2,1,1
2010,1,245,2.9825,4.81,-1.8275,-0.37993762993763,1,1,2
2010,2,44,4.68,4.68,0,0,0,0,0
2010,3,34,4.516,4.516,0,0,0,0,0
2010,4,115,3.98,4.69,-0.71,-0.150743099787686,0,3,0
2010,5,56,4.5425,4.5425,0,0,0,0,0
2010,6,30,4.668,4.668,0,0,0,0,0
2010,7,50,4.335,4.75,-0.415,-0.0866388308977035,0,0,2
2010,8,59,3.85,4.79,-0.94,-0.196242171189979,0,0,4
2010,9,63,3.894,3.894,0,0,0,0,0
2010,10,73,3.2525,3.88,-0.6275,-0.161726804123711,0,0,4
2010,11,78,3.2925,3.5775,-0.285,-0.0734536082474227,0,0,2
2010,12,180,3.282,3.28,0.00199999999999996,0.000607902735562297,1,1,0
2011,1,103,4.2175,4.2175,0,0,0,0,0
2011,2,114,4.2125,5.115,-0.9025,-0.177308447937132,1,2,0
2011,3,119,3.544,5.09,-1.546,-0.303732809430255,0,0,5
2011,4,71,3.9775,3.9775,0,0,0,0,0
2011,5,62,4.495,4.9675,-0.4725,-0.0996833648393195,1,0,1
2011,6,123,3.886,5.29,-1.404,-0.265406427221172,1,1,4
2011,7,135,3.5825,5.29,-1.7075,-0.322778827977316,0,3,1
2011,8,90,3.946,3.946,0,0,0,0,0
2011,9,60,3.9375,3.9375,0,0,0,0,0
2011,10,72,3.925,3.925,0,0,0,0,0
2011,11,117,3.944,3.944,0,0,0,0,0
2011,12,75,3.92,3.92,0,0,0,0,0
2012,1,53,3.34,4,-0.66,-0.165,1,1,0
