"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,44,6.09,6.26666666666667,-0.176666666666667,-0.0280869104398516,2,1,0
2009,2,49,6.305,6.305,0,0,0,0,0
2009,3,29,6.065,6.065,0,0,0,0,0
2009,4,48,6.02,6.17,-0.15,-0.0250417362270451,2,0,0
2009,5,30,6.04,6.29,-0.25,-0.0397456279809221,1,0,0
2009,6,40,6.075,6.29,-0.215,-0.034181240063593,1,0,0
2009,7,58,6.178,6.698,-0.52,-0.0826709062003179,2,0,0
2009,8,26,7.4625,7.4625,0,0,0,0,0
2009,9,145,6.082,7.09,-1.008,-0.144206008583691,2,1,0
2009,10,106,5.73,6.99,-1.26,-0.180257510729614,0,1,1
2009,11,100,5.99,6.99,-1,-0.143061516452074,1,1,1
2009,12,81,6.528,6.99,-0.462,-0.0660944206008584,0,1,1
2010,1,79,6.49,6.99,-0.5,-0.0715307582260372,1,0,0
2010,2,41,6.99,6.99,0,0,0,0,0
2010,3,222,4.982,6.99,-2.008,-0.287267525035765,4,3,0
2010,4,34,6.99,6.99,0,0,0,0,0
2010,5,22,6.99,6.99,0,0,0,0,0
2010,6,94,6.202,6.99,-0.788,-0.112732474964235,2,1,0
2010,7,50,6.48,6.99,-0.51,-0.0729613733905579,1,0,0
2010,8,100,6,6.99,-0.99,-0.141630901287554,2,1,0
2010,9,90,4.974,6.99,-2.016,-0.288412017167382,1,0,4
2010,10,115,5.2525,6.99,-1.7375,-0.248569384835479,2,1,1
2010,11,29,6.6175,6.99,-0.3725,-0.0532904148783977,1,0,0
2010,12,42,6.692,6.99,-0.298,-0.0426323319027182,1,0,0
2011,1,27,6.99,6.99,0,0,0,0,0
2011,2,131,6.035,7.035,-1,-0.143061516452074,1,1,1
2011,3,151,5.272,7.19,-1.918,-0.266759388038943,4,4,0
2011,4,15,7.19,7.19,0,0,0,1,0
2011,5,61,6.2825,6.83,-0.5475,-0.0761474269819193,1,1,0
2011,6,45,6.268,6.572,-0.304,-0.0461305007587254,2,2,0
2011,7,87,5.81,6.59,-0.78,-0.118361153262519,2,2,0
2011,8,68,5.64,6.59,-0.95,-0.144157814871017,2,2,3
2011,9,121,5.1775,6.59,-1.4125,-0.214339908952959,2,1,2
2011,10,59,5.72,5.72,0,0,0,0,0
2011,11,109,5.682,5.8,-0.118,-0.0203448275862069,2,1,0
2011,12,52,5.8,5.8,0,0,0,0,0
2012,1,23,5.07,5.8,-0.73,-0.125862068965517,1,0,0
