"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,107,2.89333333333333,3.32666666666667,-0.433333333333333,-0.130522088353414,2,0,0
2009,2,24,3.295,3.295,0,0,0,0,0
2009,3,149,2.8425,3.2,-0.3575,-0.11171875,2,1,0
2009,4,67,3.028,3.19,-0.162,-0.050625,0,1,0
2009,5,50,3.2,3.2,0,0,0,0,0
2009,6,211,2.5075,3.2,-0.6925,-0.21640625,2,4,0
2009,7,84,2.924,3.2,-0.276,-0.08625,0,1,1
2009,8,434,2.585,3.2,-0.615,-0.1921875,2,0,1
2009,9,80,3.168,3.168,0,0,0,0,0
2009,10,186,2.6675,3.2,-0.5325,-0.16640625,0,3,0
2009,11,176,2.8475,3.2,-0.3525,-0.11015625,1,0,1
2009,12,315,2.784,3.2,-0.416,-0.13,1,1,0
2010,1,78,3.2,3.2,0,0,0,0,0
2010,2,85,3.1475,3.1475,0,0,0,0,0
2010,3,250,2.962,3.088,-0.126,-0.0402555910543131,1,1,0
2010,4,253,2.735,2.99,-0.255,-0.0852842809364549,1,1,0
2010,5,598,2.2225,2.98,-0.7575,-0.253344481605351,1,3,0
2010,6,233,2.796,2.99,-0.194,-0.0648829431438128,2,0,1
2010,7,90,2.985,2.985,0,0,0,0,0
2010,8,102,2.99,2.99,0,0,0,0,0
2010,9,61,3.116,3.116,0,0,0,0,0
2010,10,312,2.6575,3.32,-0.6625,-0.199548192771084,2,1,0
2010,11,80,3.32,3.32,0,0,0,0,0
2010,12,102,3.32,3.32,0,0,0,0,0
2011,1,103,3.32,3.32,0,0,0,0,0
2011,2,343,2.8975,3.31,-0.4125,-0.124246987951807,2,0,0
2011,3,118,3.32,3.32,0,0,0,0,0
2011,4,45,3.31,3.31,0,0,0,0,0
2011,5,848,1.9825,3.28,-1.2975,-0.395579268292683,4,2,0
2011,6,144,3.102,3.308,-0.206,-0.0620481927710843,0,0,2
2011,7,788,2.37,3.32,-0.95,-0.286144578313253,2,2,1
2011,8,94,3.316,3.316,0,0,0,0,0
2011,9,63,3.38,3.38,0,0,0,0,0
2011,10,72,3.55,3.55,0,0,0,0,0
2011,11,159,2.906,3.502,-0.596,-0.169766334396061,1,1,2
2011,12,468,2.6525,3.405,-0.7525,-0.215616045845272,2,2,0
2012,1,17,3.49,3.49,0,0,0,0,0
