"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,98,2.96333333333333,2.96333333333333,0,0,0,0,0
2009,2,132,2.435,2.99,-0.555,-0.18561872909699,0,0,3
2009,3,99,2.51,2.885,-0.375,-0.125418060200669,0,0,2
2009,4,174,2.916,2.916,0,0,0,0,0
2009,5,368,2.435,2.98,-0.545,-0.182885906040268,1,2,1
2009,6,254,2.515,2.9225,-0.4075,-0.136744966442953,2,1,1
2009,7,159,2.784,2.784,0,0,0,0,0
2009,8,450,2.245,2.815,-0.57,-0.197916666666667,2,2,1
2009,9,113,2.918,2.918,0,0,0,0,0
2009,10,98,3.1125,3.1125,0,0,0,0,0
2009,11,102,2.8975,3.0175,-0.12,-0.0406779661016949,1,1,0
2009,12,375,2.762,3.078,-0.316,-0.107118644067797,1,1,0
2010,1,113,3.1175,3.1175,0,0,0,0,0
2010,2,79,2.7575,2.9375,-0.18,-0.0614334470989761,0,0,1
2010,3,188,2.702,2.87,-0.168,-0.0590038314176245,1,1,2
2010,4,385,2.6375,2.85,-0.2125,-0.075354609929078,1,0,0
2010,5,745,2.16,2.8125,-0.6525,-0.231382978723404,1,1,1
2010,6,253,2.7,2.864,-0.164,-0.0569444444444444,1,1,0
2010,7,295,2.6675,2.8725,-0.205,-0.0711805555555555,1,1,0
2010,8,186,2.6275,2.7575,-0.13,-0.0474452554744526,0,0,1
2010,9,80,3,3.1,-0.1,-0.0364963503649635,0,0,1
2010,10,84,3.19,3.19,0,0,0,0,0
2010,11,84,2.9525,3.19,-0.2375,-0.0744514106583072,0,0,2
2010,12,104,3.248,3.248,0,0,0,0,0
2011,1,122,3.255,3.255,0,0,0,0,0
2011,2,359,2.8175,3.11,-0.2925,-0.0962171052631579,1,1,0
2011,3,227,3.11,3.226,-0.116,-0.0381578947368421,0,1,0
2011,4,87,3.2475,3.2475,0,0,0,0,0
2011,5,77,3.0875,3.2,-0.1125,-0.0342987804878049,0,0,1
2011,6,306,2.802,2.978,-0.176,-0.0613240418118467,2,0,0
2011,7,215,3.2725,3.2725,0,0,0,0,0
2011,8,204,3.194,3.194,0,0,0,0,0
2011,9,230,3.24,3.24,0,0,0,0,0
2011,10,209,3.29,3.29,0,0,0,0,0
2011,11,276,3.156,3.326,-0.17,-0.0507462686567164,1,0,0
2011,12,612,2.65,3.295,-0.645,-0.197247706422018,2,1,0
2012,1,50,2.76,3.38,-0.62,-0.183431952662722,0,0,1
