"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,139,3.33666666666667,4,-0.663333333333333,-0.165833333333333,1,2,0
2009,2,98,3.8175,3.99,-0.1725,-0.043125,0,1,0
2009,3,33,3.9525,3.9525,0,0,0,0,0
2009,4,95,3.59,3.992,-0.402,-0.1005,1,1,1
2009,5,68,3.6525,4,-0.3475,-0.086875,2,3,0
2009,6,49,3.9875,3.9875,0,0,0,0,0
2009,7,71,4.042,4.042,0,0,0,0,0
2009,8,76,3.8475,3.995,-0.1475,-0.036875,1,1,0
2009,9,58,4.488,4.692,-0.204,-0.0464498977505112,0,1,1
2009,10,26,4.6475,4.7975,-0.15,-0.0306748466257669,0,0,1
2009,11,27,4.72,4.72,0,0,0,0,0
2009,12,250,3.746,4.89,-1.144,-0.233946830265849,2,3,0
2010,1,225,3.4675,4.9,-1.4325,-0.292944785276074,1,3,0
2010,2,60,4.7875,4.7875,0,0,0,0,0
2010,3,37,4.67,4.708,-0.0380000000000001,-0.00808510638297874,0,2,0
2010,4,88,3.975,4.7075,-0.7325,-0.155851063829787,0,3,0
2010,5,48,4.6525,4.6525,0,0,0,0,0
2010,6,50,4.628,4.726,-0.098,-0.0204592901878915,0,0,1
2010,7,40,4.365,4.76,-0.395,-0.0824634655532359,0,0,2
2010,8,52,3.83,4.79,-0.96,-0.200417536534447,0,0,4
2010,9,85,3.798,3.798,0,0,0,0,0
2010,10,71,3.2875,3.92,-0.6325,-0.161352040816327,0,0,4
2010,11,83,3.295,3.605,-0.31,-0.0790816326530612,0,0,2
2010,12,118,3.336,3.304,0.032,0.00969696969696971,1,1,0
2011,1,62,4.18,4.165,0.015,0.00457317073170732,0,2,0
2011,2,106,4.255,5.2475,-0.9925,-0.187618147448015,1,1,0
2011,3,109,3.54,5.29,-1.75,-0.330812854442344,0,0,5
2011,4,73,3.9725,3.9725,0,0,0,0,0
2011,5,45,4.4275,4.9125,-0.485,-0.103880308880309,1,0,1
2011,6,95,3.868,5.18,-1.312,-0.253281853281853,1,1,4
2011,7,109,3.615,5.18,-1.565,-0.302123552123552,0,3,1
2011,8,85,3.97,3.97,0,0,0,0,0
2011,9,37,3.965,3.965,0,0,0,0,0
2011,10,53,3.9625,3.9625,0,0,0,0,0
2011,11,77,3.952,3.952,0,0,0,0,0
2011,12,68,3.995,3.995,0,0,0,0,0
2012,1,17,3.41,4.01,-0.6,-0.149625935162095,1,0,0
