"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,55,1.03,1.16,-0.13,-0.112068965517241,1,0,1
2009,2,72,1.16,1.16,0,0,0,0,0
2009,3,92,1.11,1.15,-0.04,-0.0347826086956522,1,0,0
2009,4,92,1.162,1.162,0,0,0,0,0
2009,5,94,1.06,1.16,-0.1,-0.0854700854700855,0,0,2
2009,6,91,0.9675,1.17,-0.2025,-0.173076923076923,0,0,4
2009,7,101,0.97,0.97,0,0,0,0,0
2009,8,100,0.975,0.975,0,0,0,0,0
2009,9,73,0.966,0.97,-0.004,-0.00412371134020619,1,0,0
2009,10,55,0.9275,0.9275,0,0,0,0,0
2009,11,78,0.975,0.975,0,0,0,0,0
2009,12,150,0.976,0.982,-0.00600000000000001,-0.00606060606060607,2,0,0
2010,1,145,1.025,0.96,0.065,0.0677083333333333,1,4,0
2010,2,88,1.21,1.085,0.125,0.130208333333333,0,2,0
2010,3,62,1.102,1.212,-0.11,-0.0901639344262295,0,0,2
2010,4,64,1.165,1.2325,-0.0675,-0.0548780487804878,0,0,1
2010,5,39,1.1725,1.23,-0.0575,-0.0467479674796748,0,0,1
2010,6,53,1.208,1.208,0,0,0,0,0
2010,7,29,1.215,1.215,0,0,0,0,0
2010,8,48,1.16,1.2225,-0.0625,-0.0504032258064516,0,0,1
2010,9,58,1.168,1.226,-0.058,-0.0467741935483871,1,0,0
2010,10,22,1.2275,1.2275,0,0,0,0,0
2010,11,36,1.23,1.23,0,0,0,0,0
2010,12,66,1.152,1.2,-0.048,-0.0406779661016949,0,0,1
2011,1,43,1.105,1.2175,-0.1125,-0.0922542372881356,1,0,1
2011,2,42,0.9775,1.25,-0.2725,-0.218,0,0,4
2011,3,78,0.986,1.04,-0.054,-0.0432,0,0,1
2011,4,56,1.17,1.17,0,0,0,0,0
2011,5,68,1.2325,1.2325,0,0,0,0,0
2011,6,65,1.228,1.228,0,0,0,0,0
2011,7,49,1.13,1.17,-0.04,-0.0350877192982456,0,0,1
2011,8,86,1.144,1.2,-0.056,-0.0491228070175438,0,0,2
2011,9,74,1.215,1.215,0,0,0,0,0
2011,10,53,1.2275,1.225,0.0025,0.00203252032520325,0,3,0
2011,11,62,1.228,1.23,-0.002,-0.0016260162601626,0,2,0
2011,12,66,1.2325,1.2325,0,0,0,0,0
2012,1,18,1.23,1.23,0,0,0,0,0
