"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,58,3.24666666666667,3.24666666666667,0,0,0,0,0
2009,2,85,3.2875,3.2875,0,0,0,0,0
2009,3,72,3.195,3.195,0,0,0,0,0
2009,4,106,3.214,3.214,0,0,0,0,0
2009,5,66,3.2675,3.21,0.0575000000000001,0.0182539682539683,2,2,0
2009,6,65,3.21,3.21,0,0,0,0,0
2009,7,72,3.242,3.242,0,0,0,0,0
2009,8,48,3.2325,3.2325,0,0,0,0,0
2009,9,60,3.174,3.244,-0.07,-0.0215384615384615,0,0,1
2009,10,31,3.13,3.13,0,0,0,0,0
2009,11,70,3.2575,3.2575,0,0,0,0,0
2009,12,110,3.042,3.214,-0.172,-0.0535825545171339,2,3,0
2010,1,103,3.1775,3.225,-0.0475,-0.014797507788162,1,3,0
2010,2,60,3.245,3.245,0,0,0,0,0
2010,3,50,3.128,3.226,-0.098,-0.0299694189602447,0,0,1
2010,4,45,3.2575,3.2575,0,0,0,0,0
2010,5,53,3.185,3.185,0,0,0,0,0
2010,6,49,3.25,3.25,0,0,0,0,0
2010,7,66,3.2275,3.2275,0,0,0,0,0
2010,8,50,3.3025,3.3025,0,0,0,0,0
2010,9,61,3.218,3.218,0,0,0,0,0
2010,10,51,3.21,3.21,0,0,0,0,0
2010,11,50,3.16,3.16,0,0,0,0,0
2010,12,79,2.942,3.056,-0.114,-0.035890482398957,1,1,0
2011,1,72,2.9025,2.915,-0.0125000000000001,-0.00423728813559324,0,1,0
2011,2,71,3.0825,2.9425,0.14,0.0476190476190476,1,2,0
2011,3,53,3.278,3.082,0.196,0.0666666666666667,0,3,0
2011,4,37,3.2275,3.2275,0,0,0,0,0
2011,5,59,3.255,3.2625,-0.00749999999999995,-0.00233644859813083,1,1,0
2011,6,57,3.38,3.486,-0.106,-0.0286486486486487,1,0,0
2011,7,42,3.355,3.675,-0.32,-0.0864864864864865,1,0,2
2011,8,42,3.652,3.652,0,0,0,0,0
2011,9,43,3.6675,3.6675,0,0,0,0,0
2011,10,19,3.6475,3.6475,0,0,0,0,0
2011,11,56,3.554,3.554,0,0,0,0,0
2011,12,36,3.385,3.385,0,0,0,0,0
2012,1,16,3.21,3.4,-0.19,-0.0558823529411765,1,0,0
