"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,53,4.15,4.15,0,0,0,0,0
2009,2,238,3.325,4.15,-0.825,-0.198795180722892,2,1,0
2009,3,76,4.15,4.15,0,0,0,0,0
2009,4,141,4.15,4.15,0,0,0,0,0
2009,5,70,4.0525,4.0525,0,0,0,0,0
2009,6,100,4.15,4.15,0,0,0,0,0
2009,7,264,3.462,4.118,-0.656,-0.158072289156627,2,2,0
2009,8,109,4.15,4.15,0,0,0,0,0
2009,9,102,4.128,4.128,0,0,0,0,0
2009,10,104,4.1125,4.1125,0,0,0,0,0
2009,11,94,4.15,4.15,0,0,0,0,0
2009,12,88,4.15,4.15,0,0,0,0,0
2010,1,82,4.1425,4.1425,0,0,0,0,0
2010,2,237,3.425,4.15,-0.725,-0.174698795180723,2,2,0
2010,3,86,4.086,4.086,0,0,0,0,0
2010,4,113,4.15,4.15,0,0,0,0,0
2010,5,100,4.1175,4.1175,0,0,0,0,0
2010,6,217,3.782,4.116,-0.334,-0.0804819277108434,1,1,0
2010,7,184,3.7275,4.15,-0.4225,-0.101807228915663,1,2,0
2010,8,258,3.6775,4.12,-0.4425,-0.106626506024096,1,1,0
2010,9,108,4.148,4.148,0,0,0,0,0
2010,10,81,4.15,4.15,0,0,0,0,0
2010,11,79,4.15,4.15,0,0,0,0,0
2010,12,96,4.15,4.15,0,0,0,0,0
2011,1,92,4.15,4.15,0,0,0,0,0
2011,2,247,3.7375,4.15,-0.4125,-0.0993975903614458,1,1,0
2011,3,189,3.982,4.31,-0.328,-0.0790361445783133,1,1,0
2011,4,78,4.35,4.35,0,0,0,0,0
2011,5,89,4.35,4.35,0,0,0,0,0
2011,6,107,4.35,4.35,0,0,0,0,0
2011,7,90,4.35,4.35,0,0,0,0,0
2011,8,230,3.686,4.322,-0.636,-0.146206896551724,2,3,0
2011,9,80,4.35,4.35,0,0,0,0,0
2011,10,75,4.3375,4.3375,0,0,0,0,0
2011,11,92,4.306,4.306,0,0,0,0,0
2011,12,71,4.35,4.35,0,0,0,0,0
2012,1,24,4.35,4.35,0,0,0,0,0
