"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,49,1.90333333333333,2.36,-0.456666666666667,-0.193502824858757,0,0,3
2009,2,60,2.1975,2.295,-0.0975,-0.0413135593220339,0,0,1
2009,3,62,2.3,2.3,0,0,0,0,0
2009,4,88,1.916,2.24,-0.324,-0.144642857142857,0,0,5
2009,5,62,2.0775,2.1525,-0.0750000000000001,-0.0334821428571429,0,0,1
2009,6,40,2.27,2.27,0,0,0,0,0
2009,7,55,2.284,2.284,0,0,0,0,0
2009,8,58,2.245,2.245,0,0,0,0,0
2009,9,63,2.276,2.276,0,0,0,0,0
2009,10,43,2.3025,2.3025,0,0,0,0,0
2009,11,44,2.25,2.25,0,0,0,0,0
2009,12,50,2.01,2.26,-0.25,-0.110619469026549,1,0,3
2010,1,55,1.9175,2.17,-0.2525,-0.111725663716814,0,0,3
2010,2,37,2.2125,2.2125,0,0,0,0,0
2010,3,64,2.302,2.302,0,0,0,0,0
2010,4,49,2.2375,2.2375,0,0,0,0,0
2010,5,53,2.175,2.2475,-0.0725000000000001,-0.0326576576576577,1,0,0
2010,6,83,2.004,2.24,-0.236,-0.106306306306306,0,0,4
2010,7,33,2.31,2.31,0,0,0,0,0
2010,8,54,2.1575,2.25,-0.0925,-0.0411111111111111,1,0,0
2010,9,93,1.946,2.31,-0.364,-0.154893617021277,0,0,4
2010,10,65,1.9425,1.9475,-0.005,-0.00257731958762887,1,0,0
2010,11,43,1.8825,1.8825,0,0,0,0,0
2010,12,66,1.894,1.88,0.0139999999999999,0.00748663101604274,3,0,0
2011,1,55,1.87,1.87,0,0,0,0,0
2011,2,62,1.915,1.915,0,0,0,0,0
2011,3,74,1.878,1.878,0,0,0,0,0
2011,4,58,1.8675,1.8675,0,0,0,0,0
2011,5,76,1.8525,1.8875,-0.035,-0.0186170212765957,1,0,0
2011,6,87,1.824,1.824,0,0,0,0,0
2011,7,63,1.89,1.89,0,0,0,0,0
2011,8,76,1.85,1.85,0,0,0,0,0
2011,9,73,2.125,2.125,0,0,0,0,0
2011,10,56,2.075,2.075,0,0,0,0,0
2011,11,92,1.88,1.88,0,0,0,0,0
2011,12,47,2.1375,2.1375,0,0,0,0,0
2012,1,7,2.15,2.15,0,0,0,0,0
