"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,79,1.07666666666667,1.24,-0.163333333333333,-0.131720430107527,1,0,1
2009,2,74,1.2325,1.2325,0,0,0,0,0
2009,3,114,1.1475,1.23,-0.0825,-0.0670731707317073,1,1,0
2009,4,76,1.23,1.23,0,0,0,0,0
2009,5,59,1.225,1.225,0,0,0,0,0
2009,6,37,1.23,1.23,0,0,0,0,0
2009,7,48,1.224,1.224,0,0,0,0,0
2009,8,43,1.225,1.225,0,0,0,0,0
2009,9,60,1.174,1.226,-0.052,-0.0422764227642276,1,0,0
2009,10,28,1.245,1.245,0,0,0,0,0
2009,11,27,1.1175,1.15,-0.0325,-0.0292792792792793,0,0,1
2009,12,56,0.984,0.992,-0.00800000000000001,-0.00800000000000001,2,0,0
2010,1,39,1.035,1.03,0.005,0.00515463917525774,1,0,0
2010,2,38,1.24,1.23,0.01,0.00840336134453782,0,1,0
2010,3,56,1.134,1.212,-0.078,-0.0644628099173554,0,2,1
2010,4,48,1.1725,1.235,-0.0625,-0.0504032258064516,0,3,0
2010,5,44,1.1725,1.2375,-0.065,-0.0524193548387097,0,0,1
2010,6,30,1.226,1.226,0,0,0,0,0
2010,7,20,1.235,1.235,0,0,0,0,0
2010,8,18,1.1675,1.2225,-0.055,-0.0450819672131147,0,0,1
2010,9,36,1.19,1.226,-0.036,-0.0295081967213115,1,2,0
2010,10,36,1.235,1.235,0,0,0,0,0
2010,11,61,1.235,1.235,0,0,0,0,0
2010,12,67,1.166,1.23,-0.064,-0.0516129032258064,0,0,1
2011,1,50,1.0975,1.2175,-0.12,-0.0975013220518244,1,0,1
2011,2,35,0.9825,1.22,-0.2375,-0.194672131147541,0,0,4
2011,3,56,0.988,1.036,-0.048,-0.039344262295082,0,0,1
2011,4,42,1.175,1.175,0,0,0,0,0
2011,5,49,1.245,1.245,0,0,0,0,0
2011,6,53,1.244,1.244,0,0,0,0,0
2011,7,43,1.1525,1.25,-0.0975,-0.078,0,0,2
2011,8,35,1.146,1.25,-0.104,-0.0832,0,0,2
2011,9,46,1.2325,1.2325,0,0,0,0,0
2011,10,48,1.33,1.33,0,0,0,0,0
2011,11,59,1.464,1.464,0,0,0,0,0
2011,12,69,1.46,1.46,0,0,0,0,0
2012,1,12,1.46,1.46,0,0,0,0,0
