"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,33,3.30333333333333,3.30333333333333,0,0,0,0,0
2009,2,48,3.2825,3.2825,0,0,0,0,0
2009,3,34,3.325,3.325,0,0,0,0,0
2009,4,65,3.27,3.27,0,0,0,0,0
2009,5,41,3.255,3.2675,-0.0125000000000001,-0.00377643504531724,2,0,0
2009,6,29,3.3025,3.3025,0,0,0,0,0
2009,7,31,3.278,3.278,0,0,0,0,0
2009,8,41,3.28,3.28,0,0,0,0,0
2009,9,61,3.276,3.276,0,0,0,0,0
2009,10,33,3.21,3.21,0,0,0,0,0
2009,11,37,3.2525,3.2525,0,0,0,0,0
2009,12,96,3.084,3.322,-0.238,-0.0712574850299401,2,3,0
2010,1,75,3.2025,3.31,-0.1075,-0.0321947015060787,1,2,0
2010,2,42,3.275,3.275,0,0,0,0,0
2010,3,38,3.026,3.21,-0.184,-0.0581581934170874,0,0,2
2010,4,54,3.2775,3.2775,0,0,0,0,0
2010,5,43,3.23,3.23,0,0,0,0,0
2010,6,43,3.266,3.266,0,0,0,0,0
2010,7,26,3.27,3.27,0,0,0,0,0
2010,8,31,3.2725,3.2725,0,0,0,0,0
2010,9,34,3.182,3.306,-0.124,-0.0372372372372372,0,0,1
2010,10,18,3.32,3.32,0,0,0,0,0
2010,11,33,3.24,3.24,0,0,0,0,0
2010,12,53,3.076,3.172,-0.0959999999999999,-0.0293723233145359,1,1,0
2011,1,60,2.9825,3.0125,-0.0299999999999999,-0.00970873786407764,0,1,0
2011,2,52,3.0925,2.885,0.2075,0.0722996515679442,1,2,0
2011,3,56,3.298,3.298,0,0,0,0,0
2011,4,35,3.29,3.29,0,0,0,0,0
2011,5,29,3.3175,3.3175,0,0,1,0,0
2011,6,50,3.418,3.516,-0.098,-0.0258575197889182,1,1,0
2011,7,79,3.4025,3.75,-0.3475,-0.091688654353562,1,3,0
2011,8,35,3.74,3.74,0,0,0,0,0
2011,9,19,3.7,3.7,0,0,0,0,0
2011,10,22,3.6925,3.6925,0,0,0,0,0
2011,11,54,3.444,3.444,0,0,0,0,0
2011,12,33,3.45,3.45,0,0,0,0,0
2012,1,24,3.23,3.49,-0.26,-0.0744985673352436,1,1,0
