"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,70,6.09,6.29,-0.2,-0.0317965023847377,2,1,0
2009,2,55,6.29,6.29,0,0,0,0,0
2009,3,50,6.0525,6.0525,0,0,0,0,0
2009,4,99,6.02,6.17,-0.15,-0.0250417362270451,2,1,0
2009,5,61,6.0575,6.325,-0.2675,-0.042059748427673,1,0,0
2009,6,59,6.12,6.3875,-0.2675,-0.042059748427673,1,0,0
2009,7,118,6.25,6.77,-0.52,-0.0826709062003179,2,0,0
2009,8,34,7.4625,7.4625,0,0,0,0,0
2009,9,204,6.082,7.09,-1.008,-0.144206008583691,2,2,0
2009,10,118,5.6975,6.9575,-1.26,-0.180257510729614,0,0,2
2009,11,121,6.0075,6.99,-0.9825,-0.140557939914163,1,0,1
2009,12,105,6.554,6.99,-0.436,-0.0623748211731045,0,0,1
2010,1,102,6.49,6.99,-0.5,-0.0715307582260372,1,1,0
2010,2,81,6.97,6.97,0,0,0,0,0
2010,3,228,4.996,6.99,-1.994,-0.285264663805436,4,2,0
2010,4,38,6.99,6.99,0,0,0,0,0
2010,5,32,6.99,6.99,0,0,0,0,0
2010,6,100,6.2,6.99,-0.79,-0.113018597997139,2,0,0
2010,7,61,6.4925,6.99,-0.4975,-0.071173104434907,1,0,0
2010,8,93,5.99,6.99,-1,-0.143061516452074,2,1,0
2010,9,158,4.946,6.99,-2.044,-0.29241773962804,1,1,3
2010,10,159,5.25,6.99,-1.74,-0.248927038626609,2,2,1
2010,11,36,6.6175,6.99,-0.3725,-0.0532904148783977,1,0,0
2010,12,73,6.692,6.99,-0.298,-0.0426323319027182,1,0,0
2011,1,30,6.99,6.99,0,0,0,0,0
2011,2,135,6.015,6.925,-0.91,-0.129962316011628,1,2,1
2011,3,244,5.276,6.86,-1.584,-0.230903790087464,4,4,0
2011,4,29,7.19,7.19,0,0,0,0,0
2011,5,87,6.3425,6.965,-0.6225,-0.0865785813630042,1,1,0
2011,6,80,6.268,6.59,-0.322,-0.0488619119878604,2,2,0
2011,7,125,5.79,6.59,-0.8,-0.121396054628225,2,2,0
2011,8,97,5.64,6.59,-0.95,-0.144157814871017,2,2,3
2011,9,158,5.185,6.59,-1.405,-0.213201820940819,2,2,2
2011,10,74,5.72,5.72,0,0,0,0,0
2011,11,116,5.682,5.8,-0.118,-0.0203448275862069,2,1,0
2011,12,86,5.8,5.8,0,0,0,0,0
2012,1,61,5.01,5.8,-0.79,-0.136206896551724,1,0,0
