"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,254,1.39,1.24,0.15,0.120967741935484,0,3,0
2009,2,298,1.4675,1.24,0.2275,0.183467741935484,0,4,0
2009,3,269,1.4975,1.37,0.1275,0.102822580645161,0,3,0
2009,4,306,1.4,1.5,-0.1,-0.0666666666666667,0,5,0
2009,5,250,1.2475,1.5,-0.2525,-0.168333333333333,0,2,2
2009,6,216,1.2475,1.5,-0.2525,-0.168333333333333,0,3,1
2009,7,142,1.25,1.4,-0.15,-0.1,0,0,3
2009,8,135,1.435,1.435,0,0,0,0,0
2009,9,154,1.492,1.492,0,0,0,0,0
2009,10,105,1.4875,1.4875,0,0,0,0,0
2009,11,99,1.4925,1.49,0.0025,0.00167785234899329,0,1,0
2009,12,109,1.3,1.49,-0.19,-0.12751677852349,0,0,4
2010,1,203,1.25,1.49,-0.24,-0.161073825503356,2,3,0
2010,2,130,1.435,1.4925,-0.0575,-0.0385906040268456,0,2,0
2010,3,88,1.496,1.496,0,0,0,0,0
2010,4,92,1.4875,1.4925,-0.005,-0.00333333333333334,0,2,0
2010,5,77,1.495,1.495,0,0,0,1,0
2010,6,104,1.496,1.496,0,0,0,0,0
2010,7,78,1.49,1.49,0,0,0,0,0
2010,8,78,1.495,1.495,0,0,0,0,0
2010,9,95,1.49,1.49,0,0,0,0,0
2010,10,91,1.4775,1.4775,0,0,0,0,0
2010,11,95,1.485,1.485,0,0,0,0,0
2010,12,132,1.536,1.536,0,0,0,0,0
2011,1,95,1.5375,1.5375,0,0,0,0,0
2011,2,60,1.5425,1.5425,0,0,0,0,0
2011,3,66,1.52,1.52,0,0,0,0,0
2011,4,60,1.545,1.545,0,0,0,0,0
2011,5,73,1.5375,1.5375,0,0,0,0,0
2011,6,94,1.542,1.542,0,0,0,0,0
2011,7,73,1.5475,1.5475,0,0,0,0,0
2011,8,84,1.554,1.554,0,0,0,0,0
2011,9,70,1.5425,1.5425,0,0,0,0,0
2011,10,40,1.5825,1.5825,0,0,0,0,0
2011,11,92,1.618,1.618,0,0,0,0,0
2011,12,179,1.625,1.615,0.0099999999999999,0.00621118012422354,0,2,0
2012,1,43,1.61,1.61,0,0,0,1,0
