"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,83,3.04666666666667,3.19,-0.143333333333333,-0.0449320794148381,0,0,1
2009,2,763,1.995,3.19,-1.195,-0.374608150470219,2,2,1
2009,3,129,2.5925,3.07,-0.4775,-0.149686520376176,0,1,1
2009,4,200,3.098,3.19,-0.092,-0.0288401253918495,0,0,1
2009,5,286,2.6,3.19,-0.59,-0.184952978056426,1,0,3
2009,6,202,3,3.09,-0.0900000000000001,-0.0288461538461539,0,0,1
2009,7,161,3.094,3.158,-0.064,-0.0200626959247649,0,0,1
2009,8,125,2.945,3.0525,-0.1075,-0.0336990595611285,0,0,1
2009,9,259,2.856,3.164,-0.308,-0.0939024390243902,1,0,0
2009,10,118,2.9425,2.9425,0,0,0,0,0
2009,11,193,2.6675,2.885,-0.2175,-0.0737288135593221,1,0,1
2009,12,175,2.794,2.794,0,0,0,0,0
2010,1,154,2.8425,2.8425,0,0,0,0,0
2010,2,118,3.04,3.2225,-0.1825,-0.053834808259587,0,0,1
2010,3,105,3.032,3.214,-0.182,-0.056875,0,0,2
2010,4,129,3.09,3.09,0,0,0,0,0
2010,5,127,2.9225,3.055,-0.1325,-0.0417981072555205,0,0,1
2010,6,155,3.02,3.088,-0.068,-0.0222222222222222,0,0,1
2010,7,131,3.1475,3.1475,0,0,0,0,0
2010,8,140,2.7925,3.0025,-0.21,-0.0724137931034483,0,0,1
2010,9,226,2.502,2.862,-0.36,-0.124137931034483,1,1,1
2010,10,195,2.9275,3.065,-0.1375,-0.0436450044208665,0,1,1
2010,11,158,2.8125,3.0575,-0.245,-0.0785256410256411,0,0,2
2010,12,583,2.246,2.92,-0.674,-0.230821917808219,4,3,0
2011,1,181,3.0925,3.0925,0,0,0,0,0
2011,2,173,3,3,0,0,0,0,0
2011,3,148,2.982,2.982,0,0,0,0,0
2011,4,232,2.9625,3.1925,-0.23,-0.0714285714285715,2,0,0
2011,5,172,2.855,3.2,-0.345,-0.1078125,0,0,3
2011,6,211,2.97,3.032,-0.062,-0.0198717948717949,0,0,1
2011,7,149,3.0425,3.0425,0,0,0,0,0
2011,8,209,2.826,2.922,-0.096,-0.0313725490196078,1,1,1
2011,9,128,2.9675,2.9675,0,0,0,0,0
2011,10,111,2.92,2.92,0,0,0,0,0
2011,11,275,2.77,3.08,-0.31,-0.100977198697068,2,1,1
2011,12,224,2.47,2.9725,-0.5025,-0.166943521594684,2,1,0
2012,1,96,1.98,3.01,-1.03,-0.3421926910299,1,1,0
