"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,85,3.39,3.39,0,0,0,0,0
2009,2,119,3.31,3.31,0,0,0,0,0
2009,3,224,2.795,3.08,-0.285,-0.0925324675324675,2,0,0
2009,4,173,3.046,3.162,-0.116,-0.0376623376623377,0,0,1
2009,5,258,2.7675,3.2775,-0.51,-0.155015197568389,1,2,0
2009,6,173,3.29,3.29,0,0,0,0,0
2009,7,214,3.18,3.29,-0.11,-0.0334346504559271,2,0,0
2009,8,178,3.285,3.285,0,0,0,0,0
2009,9,207,3.148,3.226,-0.078,-0.0237082066869301,0,0,1
2009,10,165,3.285,3.285,0,0,0,0,0
2009,11,144,3.1125,3.29,-0.1775,-0.053951367781155,1,0,0
2009,12,307,2.784,3.136,-0.352,-0.106990881458967,0,1,1
2010,1,154,3.28,3.28,0,0,0,0,0
2010,2,147,3.29,3.29,0,0,0,0,0
2010,3,298,2.952,3.29,-0.338,-0.10273556231003,3,1,0
2010,4,138,3.2875,3.2875,0,0,0,0,0
2010,5,187,3.11,3.3,-0.19,-0.0577507598784195,1,1,0
2010,6,251,2.962,3.18,-0.218,-0.0698717948717949,1,1,1
2010,7,143,2.9775,3.2775,-0.3,-0.0911854103343465,1,0,0
2010,8,131,3.29,3.29,0,0,0,0,0
2010,9,136,3.264,3.264,0,0,0,0,0
2010,10,163,3.1125,3.29,-0.1775,-0.053951367781155,0,0,1
2010,11,206,2.56,3.29,-0.73,-0.221884498480243,0,0,4
2010,12,154,3.38,3.38,0,0,0,0,0
2011,1,131,3.38,3.38,0,0,0,0,0
2011,2,233,2.9025,3.2525,-0.35,-0.109034267912773,1,1,0
2011,3,225,3.202,3.338,-0.136,-0.0423676012461059,0,1,0
2011,4,144,3.5675,3.5675,0,0,0,0,0
2011,5,115,3.57,3.57,0,0,0,0,0
2011,6,315,3.13,3.566,-0.436,-0.122128851540616,2,2,0
2011,7,124,3.65,3.65,0,0,0,0,0
2011,8,164,3.89,3.89,0,0,0,0,0
2011,9,103,3.89,3.89,0,0,0,0,0
2011,10,136,3.89,3.89,0,0,0,0,0
2011,11,122,3.89,3.89,0,0,0,0,0
2011,12,96,3.89,3.89,0,0,0,0,0
2012,1,33,3.89,3.89,0,0,0,0,0
