"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,105,4.48,4.48,0,0,0,0,0
2009,2,412,3.53,4.5875,-1.0575,-0.230392156862745,0,2,0
2009,3,164,4.56,4.56,0,0,0,0,0
2009,4,195,4.59,4.59,0,0,0,0,0
2009,5,168,4.5625,4.5625,0,0,0,0,0
2009,6,180,4.59,4.59,0,0,0,0,0
2009,7,423,3.774,4.59,-0.816,-0.177777777777778,2,1,0
2009,8,137,4.4775,4.4775,0,0,0,0,0
2009,9,149,4.59,4.59,0,0,0,0,0
2009,10,138,4.59,4.59,0,0,0,0,0
2009,11,165,4.5625,4.5625,0,0,0,0,0
2009,12,170,4.59,4.59,0,0,0,0,0
2010,1,150,4.59,4.59,0,0,0,0,0
2010,2,319,3.6425,4.59,-0.9475,-0.206427015250545,2,2,0
2010,3,189,4.562,4.562,0,0,0,0,0
2010,4,175,4.5675,4.5675,0,0,0,0,0
2010,5,170,4.565,4.565,0,0,0,0,0
2010,6,443,4.184,4.59,-0.406,-0.0884531590413943,1,1,0
2010,7,376,3.8225,4.57,-0.7475,-0.162854030501089,2,1,0
2010,8,642,4.0425,4.565,-0.5225,-0.113834422657952,1,0,0
2010,9,231,4.578,4.578,0,0,0,0,0
2010,10,208,4.59,4.59,0,0,0,0,0
2010,11,197,4.59,4.59,0,0,0,0,0
2010,12,221,4.546,4.546,0,0,0,0,0
2011,1,237,4.59,4.59,0,0,0,0,0
2011,2,441,4.07,4.59,-0.52,-0.113289760348584,1,1,0
2011,3,527,4.286,4.708,-0.422,-0.0919389978213508,1,1,0
2011,4,269,4.7825,4.7825,0,0,0,0,0
2011,5,238,4.7725,4.7725,0,0,0,0,0
2011,6,288,4.772,4.772,0,0,0,0,0
2011,7,272,2.88,4.75,-1.87,-0.393684210526316,0,0,4
2011,8,574,3.886,4.776,-0.89,-0.18580375782881,2,3,0
2011,9,231,4.73,4.73,0,0,0,0,0
2011,10,197,4.79,4.79,0,0,0,0,0
2011,11,173,4.79,4.79,0,0,0,0,0
2011,12,161,4.775,4.775,0,0,0,0,0
2012,1,48,4.79,4.79,0,0,0,0,0
