"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,32,1.53,2.59,-1.06,-0.409266409266409,1,2,0
2009,2,13,1.8075,2.6075,-0.8,-0.308880308880309,0,2,0
2009,3,7,2.6,2.6675,-0.0675,-0.025092936802974,0,0,1
2009,4,38,1.724,2.69,-0.966,-0.35910780669145,1,0,2
2009,5,19,1.8375,2.59,-0.7525,-0.279739776951673,0,0,2
2009,6,25,2.07,2.6125,-0.5425,-0.208653846153846,1,1,1
2009,7,34,1.194,2.6,-1.406,-0.540769230769231,0,3,2
2009,8,42,1.53,2.6,-1.07,-0.411538461538462,1,3,1
2009,9,30,1.518,2.6,-1.082,-0.416153846153846,1,2,2
2009,10,41,1.2175,1.4575,-0.24,-0.167832167832168,2,2,0
2009,11,24,1.55,1.55,0,0,0,0,0
2009,12,26,1.06,1.44,-0.38,-0.263888888888889,0,0,4
2010,1,22,1.455,1.5075,-0.0525,-0.0364583333333333,0,0,1
2010,2,27,1.555,1.555,0,0,0,0,0
2010,3,30,1.54,1.54,0,0,0,0,0
2010,4,28,1.395,1.5375,-0.1425,-0.0919354838709678,1,0,0
2010,5,57,1.1175,1.5425,-0.425,-0.274193548387097,1,3,0
2010,6,37,1.34,1.496,-0.156,-0.104,0,0,2
2010,7,29,1.065,1.4625,-0.3975,-0.265,0,0,3
2010,8,33,1.38,1.57,-0.19,-0.120253164556962,1,1,1
2010,9,29,1.076,1.558,-0.482,-0.305063291139241,0,1,3
2010,10,18,1.51,1.51,0,0,0,0,0
2010,11,18,1.5275,1.5275,0,0,0,0,0
2010,12,27,1.01,1.5,-0.49,-0.326666666666667,0,0,5
2011,1,30,1.2675,1.4025,-0.135,-0.09,0,0,1
2011,2,28,1.5375,1.5375,0,0,0,0,0
2011,3,36,1.538,1.538,0,0,0,0,0
2011,4,19,1.5575,1.5575,0,0,0,0,0
2011,5,37,0.9425,1.52,-0.5775,-0.379934210526316,1,0,3
2011,6,35,1.524,1.524,0,0,0,0,0
2011,7,15,1.525,1.525,0,0,0,0,0
2011,8,39,0.984,1.52,-0.536,-0.352631578947368,1,0,4
2011,9,27,1.245,1.515,-0.27,-0.177631578947368,0,0,2
2011,10,26,1.465,1.5375,-0.0725,-0.0470779220779221,0,0,1
2011,11,23,0.954,1.54,-0.586,-0.380519480519481,0,0,5
2011,12,17,1.375,1.375,0,0,0,0,0
2012,1,5,1.48,1.48,0,0,0,0,0
