"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,113,4.15,4.15,0,0,0,0,0
2009,2,332,3.2675,4.0975,-0.83,-0.2,2,0,0
2009,3,196,4.15,4.15,0,0,0,0,0
2009,4,262,4.104,4.104,0,0,0,0,0
2009,5,172,4.1,4.1,0,0,0,0,0
2009,6,159,4.15,4.15,0,0,0,0,0
2009,7,446,3.492,4.158,-0.666,-0.160481927710843,2,2,0
2009,8,156,4.15,4.15,0,0,0,0,0
2009,9,177,4.15,4.15,0,0,0,0,0
2009,10,163,4.15,4.15,0,0,0,0,0
2009,11,177,4.135,4.135,0,0,0,0,0
2009,12,188,4.112,4.112,0,0,0,0,0
2010,1,143,4.15,4.15,0,0,0,0,0
2010,2,327,3.4125,4.15,-0.7375,-0.177710843373494,2,2,0
2010,3,147,4.15,4.15,0,0,0,0,0
2010,4,136,4.15,4.15,0,0,0,0,0
2010,5,169,4.15,4.15,0,0,0,0,0
2010,6,276,3.824,4.15,-0.326,-0.0785542168674699,1,1,0
2010,7,220,3.71,4.125,-0.415,-0.1,1,1,0
2010,8,341,3.66,4.15,-0.49,-0.118072289156627,1,0,0
2010,9,170,4.15,4.15,0,0,0,0,0
2010,10,147,4.15,4.15,0,0,0,0,0
2010,11,106,4.15,4.15,0,0,0,0,0
2010,12,116,4.15,4.15,0,0,0,0,0
2011,1,120,4.15,4.15,0,0,0,0,0
2011,2,191,3.7425,4.15,-0.4075,-0.0981927710843374,1,1,0
2011,3,240,3.934,4.266,-0.332,-0.08,1,1,0
2011,4,125,4.35,4.35,0,0,0,0,0
2011,5,111,4.34,4.34,0,0,0,0,0
2011,6,123,4.35,4.35,0,0,0,0,0
2011,7,106,4.35,4.35,0,0,0,0,0
2011,8,273,3.724,4.35,-0.626,-0.143908045977011,2,3,0
2011,9,93,4.345,4.345,0,0,0,0,0
2011,10,78,4.35,4.35,0,0,0,0,0
2011,11,91,4.288,4.288,0,0,0,0,0
2011,12,77,4.35,4.35,0,0,0,0,0
2012,1,20,4.35,4.35,0,0,0,0,0
