"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,33,2.39333333333333,2.59,-0.196666666666667,-0.0759330759330759,0,0,1
2009,2,56,2.59,2.59,0,0,0,0,0
2009,3,37,2.5825,2.5825,0,0,0,0,0
2009,4,72,2.554,2.566,-0.012,-0.0046875,1,1,0
2009,5,45,2.53,2.59,-0.0599999999999999,-0.0231660231660231,1,1,0
2009,6,55,2.4875,2.55,-0.0625,-0.0241312741312741,1,1,0
2009,7,57,2.554,2.554,0,0,0,0,0
2009,8,44,2.44,2.59,-0.15,-0.0579150579150579,1,0,0
2009,9,54,2.23,2.59,-0.36,-0.138996138996139,1,0,2
2009,10,30,2.59,2.59,0,0,0,0,0
2009,11,48,2.5425,2.5625,-0.02,-0.00775193798449613,1,0,0
2009,12,109,2.264,2.472,-0.208,-0.0866666666666667,2,2,0
2010,1,140,2.235,2.495,-0.26,-0.108333333333333,0,2,0
2010,2,49,2.59,2.59,0,0,0,0,0
2010,3,43,2.59,2.59,0,0,0,0,0
2010,4,49,2.59,2.59,0,0,0,0,0
2010,5,32,2.59,2.59,0,0,0,0,0
2010,6,44,2.59,2.59,0,0,0,0,0
2010,7,28,2.59,2.59,0,0,0,0,0
2010,8,121,1.96,2.59,-0.63,-0.243243243243243,1,0,1
2010,9,168,2.102,2.59,-0.488,-0.188416988416988,3,3,1
2010,10,38,2.59,2.59,0,0,0,0,0
2010,11,59,2.29,2.5775,-0.2875,-0.111003861003861,1,0,1
2010,12,59,2.35,2.59,-0.24,-0.0926640926640926,0,0,2
2011,1,33,2.9575,2.9575,0,0,0,0,0
2011,2,66,2.43,2.98,-0.55,-0.184563758389262,1,0,1
2011,3,40,2.98,2.98,0,0,0,0,0
2011,4,87,2.49,2.98,-0.49,-0.164429530201342,2,2,0
2011,5,26,2.685,2.98,-0.295,-0.098993288590604,2,0,0
2011,6,47,2.98,2.98,0,0,0,0,0
2011,7,26,2.65,2.98,-0.33,-0.110738255033557,1,0,0
