"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,37,3.24666666666667,3.24666666666667,0,0,0,0,0
2009,2,18,3.27,3.27,0,0,0,0,0
2009,3,23,3.2175,3.2175,0,0,0,0,0
2009,4,27,3.28,3.28,0,0,0,0,0
2009,5,29,3.225,3.26,-0.035,-0.0105105105105105,2,0,0
2009,6,35,3.2425,3.2425,0,0,0,0,0
2009,7,42,3.28,3.28,0,0,0,0,0
2009,8,10,3.295,3.295,0,0,0,0,0
2009,9,45,3.224,3.224,0,0,0,0,0
2009,10,32,3.2525,3.2525,0,0,0,0,0
2009,11,31,3.09,3.09,0,0,0,0,0
2009,12,67,3.08,3.272,-0.192,-0.0587155963302752,2,3,0
2010,1,39,3.14,3.2325,-0.0925,-0.0282874617737003,1,1,0
2010,2,34,3.18,3.18,0,0,0,0,0
2010,3,31,3.24,3.24,0,0,0,0,0
2010,4,31,3.255,3.255,0,0,0,0,0
2010,5,37,3.1675,3.1475,0.02,0.00641025641025642,0,1,0
2010,6,44,3.28,3.28,0,0,0,0,0
2010,7,31,3.3125,3.3125,0,0,0,0,0
2010,8,38,3.245,3.245,0,0,0,0,0
2010,9,35,3.254,3.254,0,0,0,0,0
2010,10,37,3.26,3.26,0,0,0,0,0
2010,11,37,3.245,3.245,0,0,0,0,0
2010,12,62,3.034,3.206,-0.172,-0.053250773993808,1,2,0
2011,1,60,2.9225,3.23,-0.3075,-0.0952012383900928,0,3,1
2011,2,55,3.105,2.99,0.115,0.0384615384615384,1,3,0
2011,3,64,3.27,2.99,0.28,0.0936454849498327,0,5,0
2011,4,63,3.2575,2.99,0.2675,0.0894648829431437,0,4,0
2011,5,63,3.2275,2.99,0.2375,0.0794314381270902,1,4,0
2011,6,84,3.388,2.99,0.398,0.133110367892977,1,5,0
2011,7,61,3.39,2.99,0.4,0.133779264214047,1,4,0
2011,8,41,3.714,2.99,0.724,0.242140468227425,0,5,0
2011,9,39,3.755,2.99,0.765,0.255852842809364,0,4,0
2011,10,27,3.74,2.99,0.75,0.250836120401338,0,4,0
2011,11,62,3.512,3.5,0.0119999999999999,0.0114580131971436,0,3,0
2011,12,34,3.4525,3.41,0.0424999999999999,0.0124633431085044,0,4,0
2012,1,9,2.75,3.41,-0.66,-0.193548387096774,1,1,0
