"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,94,2.38666666666667,2.58333333333333,-0.196666666666667,-0.0759330759330759,0,0,1
2009,2,70,2.59,2.59,0,0,0,0,0
2009,3,54,2.59,2.59,0,0,0,0,0
2009,4,119,2.552,2.57,-0.018,-0.00694980694980694,1,0,0
2009,5,101,2.5275,2.59,-0.0625,-0.0241312741312741,1,1,0
2009,6,93,2.5275,2.59,-0.0625,-0.0241312741312741,1,1,0
2009,7,84,2.554,2.554,0,0,0,0,0
2009,8,107,2.44,2.59,-0.15,-0.0579150579150579,1,0,0
2009,9,150,2.242,2.59,-0.348,-0.134362934362934,1,0,2
2009,10,67,2.59,2.59,0,0,0,0,0
2009,11,116,2.545,2.5675,-0.0225,-0.00868725868725867,1,1,0
2009,12,269,2.22,2.584,-0.364,-0.140540540540541,2,2,1
2010,1,327,2.235,2.59,-0.355,-0.137065637065637,0,4,0
2010,2,99,2.59,2.59,0,0,0,0,0
2010,3,94,2.59,2.59,0,0,0,0,0
2010,4,106,2.59,2.59,0,0,0,0,0
2010,5,119,2.5475,2.5475,0,0,0,0,0
2010,6,100,2.59,2.59,0,0,0,0,0
2010,7,95,2.59,2.59,0,0,0,0,0
2010,8,361,1.995,2.59,-0.595,-0.22972972972973,1,1,1
2010,9,421,2.028,2.59,-0.562,-0.216988416988417,3,2,1
2010,10,81,2.59,2.59,0,0,0,0,0
2010,11,134,2.2975,2.59,-0.2925,-0.112934362934363,1,0,1
2010,12,153,2.36,2.59,-0.23,-0.0888030888030888,0,2,0
2011,1,73,2.96,2.96,0,0,0,0,0
2011,2,165,2.435,2.98,-0.545,-0.182885906040268,1,1,1
2011,3,83,2.962,2.962,0,0,0,0,0
2011,4,135,2.5,2.98,-0.48,-0.161073825503356,2,2,0
2011,5,103,2.595,2.98,-0.385,-0.129194630872483,2,2,0
2011,6,83,2.98,2.98,0,0,0,0,0
2011,7,36,2.65,2.98,-0.33,-0.110738255033557,1,0,0
