"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,28,3.25666666666667,3.25666666666667,0,0,0,0,0
2009,2,24,3.26333333333333,3.26333333333333,0,0,0,0,0
2009,3,22,3.2875,3.2875,0,0,0,0,0
2009,4,40,3.242,3.242,0,0,0,0,0
2009,5,33,3.2975,3.2225,0.075,0.0236593059936908,2,0,0
2009,6,21,3.325,3.325,0,0,0,0,0
2009,7,38,3.324,3.324,0,0,0,0,0
2009,8,33,3.28,3.28,0,0,0,0,0
2009,9,34,3.312,3.312,0,0,0,0,0
2009,10,19,3.3125,3.3125,0,0,0,0,0
2009,11,27,3.1475,3.3325,-0.185,-0.0555555555555556,0,0,1
2009,12,67,3.084,3.25,-0.166,-0.0512345679012346,2,3,0
2010,1,68,3.2025,3.24,-0.0375000000000002,-0.0115740740740741,1,3,0
2010,2,31,3.2475,3.2475,0,0,0,0,0
2010,3,25,3.02,3.318,-0.298,-0.0894894894894895,0,0,1
2010,4,14,3.0325,3.3225,-0.29,-0.0868263473053892,0,0,2
2010,5,24,3.2725,3.2725,0,0,0,0,0
2010,6,18,3.266,3.266,0,0,0,0,0
2010,7,27,3.27,3.27,0,0,0,0,0
2010,8,23,3.29,3.29,0,0,0,0,0
2010,9,16,3.278,3.278,0,0,0,0,0
2010,10,12,3.3375,3.3375,0,0,0,0,0
2010,11,19,3.3225,3.3225,0,0,0,0,0
2010,12,23,3.04,3.1375,-0.0975,-0.0294561933534743,1,0,0
2011,1,21,2.965,2.965,0,0,0,0,0
2011,2,10,3.08,2.99,0.0899999999999999,0.0301003344481605,1,0,0
2011,3,16,3.254,3.254,0,0,0,0,0
2011,4,21,3.32,3.32,0,0,0,0,0
2011,5,14,3.2875,3.2875,0,0,1,0,0
2011,6,20,3.434,3.608,-0.174,-0.045910290237467,1,0,1
2011,7,18,3.2875,3.79,-0.5025,-0.132585751978892,1,2,2
2011,8,17,3.7575,3.7575,0,0,0,0,0
2011,9,10,3.7575,3.7575,0,0,0,0,0
2011,10,8,3.7425,3.7425,0,0,0,0,0
2011,11,20,3.572,3.572,0,0,0,0,0
2011,12,15,3.465,3.465,0,0,0,0,0
2012,1,2,3.34,3.65,-0.31,-0.0849315068493151,1,0,0
