"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,10,5.19,5.19,0,0,0,0,0
2009,2,21,4.795,4.935,-0.14,-0.0288659793814433,2,2,0
2009,3,21,4.875,4.935,-0.0599999999999996,-0.0123711340206185,0,3,0
2009,4,27,4.47,5.19,-0.72,-0.138728323699422,1,2,0
2009,5,25,4.0575,5.19,-1.1325,-0.218208092485549,0,2,2
2009,6,21,5.13,5.13,0,0,0,0,0
2009,7,6,5.19,5.19,0,0,0,0,0
2009,8,22,4.59,5.19,-0.6,-0.115606936416185,1,1,0
2009,9,10,4.79,5.09,-0.3,-0.0578034682080925,0,0,1
2009,10,15,4.62333333333333,4.79,-0.166666666666667,-0.034794711203897,0,0,1
2009,11,48,4.19,4.79,-0.6,-0.125260960334029,2,4,0
2009,12,16,4.79,4.79,0,0,0,0,0
2010,1,21,4.6275,4.865,-0.2375,-0.0480769230769231,1,0,0
2010,2,13,3.99,4.94,-0.95,-0.192307692307692,0,0,3
2010,3,6,5.79,5.79,0,0,0,0,0
2010,4,9,5.79,5.79,0,0,0,0,0
2010,5,29,5.31,5.79,-0.48,-0.0829015544041451,1,2,0
2010,6,18,3.99,5.79,-1.8,-0.310880829015544,0,0,3
2010,7,10,5.79,5.79,0,0,0,0,0
2010,8,17,4.44,5.79,-1.35,-0.233160621761658,1,0,2
2010,9,17,5.35,5.71,-0.36,-0.0621761658031088,0,0,1
2010,10,18,5.39,5.39,0,0,0,0,0
2010,11,24,4.87,4.87,0,0,0,0,0
2010,12,22,4.87,4.87,0,0,0,0,0
2011,1,25,4.87,4.87,0,0,0,0,0
2011,2,19,4.87,4.87,0,0,0,0,0
2011,3,34,4.87,4.87,0,0,0,0,0
2011,4,34,4.005,4.87,-0.865,-0.177618069815195,0,2,2
2011,5,22,4.7875,4.7875,0,0,0,0,0
2011,6,68,3.466,4.83,-1.364,-0.2824016563147,2,0,2
2011,7,18,4.865,4.865,0,0,0,0,0
2011,8,47,4.526,4.97,-0.444,-0.0893360160965795,1,0,1
2011,9,32,4.48,4.97,-0.49,-0.0985915492957746,0,2,0
2011,10,27,4.8075,4.97,-0.1625,-0.0326961770623742,0,1,0
2011,11,46,4.242,4.97,-0.728,-0.146478873239437,1,4,0
2011,12,22,4.97,4.97,0,0,0,0,0
2012,1,2,4.97,4.97,0,0,0,0,0
