"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,8,6.03666666666667,6.79,-0.753333333333333,-0.110947471772214,0,0,1
2009,2,7,5.89,6.79,-0.9,-0.132547864506627,0,0,2
2009,3,20,4.8,6.79,-1.99,-0.293078055964654,3,0,0
2009,9,10,6.244,6.244,0,0,0,0,0
2009,10,3,5.74,6.49,-0.75,-0.115562403697997,0,0,1
2009,11,4,6.49,6.49,0,0,0,0,0
2009,12,5,6.49,6.49,0,0,0,0,0
2010,1,4,5.44,6.69,-1.25,-0.192604006163328,0,0,1
2010,2,3,6.49,6.49,0,0,0,0,0
2010,3,8,6.115,6.49,-0.375,-0.0577812018489985,1,0,0
2010,4,5,6.125,6.49,-0.365,-0.0562403697996919,1,0,0
2010,5,5,4.99,6.49,-1.5,-0.231124807395994,1,0,1
2010,7,8,5.29,6.49,-1.2,-0.184899845916795,0,0,3
2010,8,4,6.89,6.89,0,0,0,0,0
2010,9,10,5.89,7.29,-1.4,-0.192043895747599,1,0,0
2010,10,4,5.19,7.29,-2.1,-0.288065843621399,2,0,0
2010,11,1,4.49,7.29,-2.8,-0.384087791495199,1,0,0
2010,12,9,5.89,7.29,-1.4,-0.192043895747599,1,0,1
2011,1,1,7.29,7.29,0,0,0,0,0
2011,2,12,5.64,7.29,-1.65,-0.226337448559671,1,0,1
2011,3,5,7.29,7.29,0,0,0,0,0
2011,4,2,7.49,7.49,0,0,0,0,0
2011,5,17,6.3,7.49,-1.19,-0.158878504672897,2,2,0
2011,6,2,7.69,7.69,0,0,0,0,0
2011,7,6,4.99,7.89,-2.9,-0.367553865652725,1,0,0
2011,8,14,6.79,7.75666666666667,-0.966666666666666,-0.122517955217575,1,0,0
2011,10,1,5.99,7.49,-1.5,-0.200267022696929,0,0,1
2011,11,14,6.42,7.49,-1.07,-0.142857142857143,2,0,0
2011,12,4,7.24,7.24,0,0,0,0,0
2012,1,5,5,6.99,-1.99,-0.284692417739628,1,0,0
