"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,38,2.5,2.5,0,0,0,2,0
2009,2,9,3.49,3.49,0,0,0,1,0
2009,3,10,2.5,3.49,-0.99,-0.283667621776504,1,0,3
2009,4,37,2.762,3.49,-0.728,-0.208595988538682,1,4,1
2009,5,37,2.7475,3.49,-0.7425,-0.212750716332378,0,4,0
2009,6,16,3.0875,3.49,-0.4025,-0.115329512893983,0,2,0
2009,7,38,2.7475,3.49,-0.7425,-0.212750716332378,2,2,0
2009,8,16,3.1525,3.49,-0.3375,-0.0967048710601719,0,2,0
2009,9,26,2.896,3.49,-0.594,-0.170200573065903,0,3,1
2009,10,29,2.5,3.49,-0.99,-0.283667621776504,0,0,4
2009,11,8,3.055,3.49,-0.435,-0.124641833810888,0,0,1
2009,12,17,3.49,3.49,0,0,0,0,0
2010,1,33,2.53,3.49,-0.96,-0.275071633237822,1,0,3
2010,2,3,3.49,3.49,0,0,0,0,0
2010,3,7,3.055,3.49,-0.435,-0.124641833810888,0,0,1
2010,4,23,2.83,3.49,-0.66,-0.189111747851003,0,0,3
2010,5,17,2.7475,3.49,-0.7425,-0.212750716332378,2,3,0
2010,6,9,2.5,3.49,-0.99,-0.283667621776504,0,0,1
2010,7,1,3.58,3.58,0,0,0,0,0
2010,8,12,3.31,3.58,-0.27,-0.0754189944134078,0,0,1
2010,9,22,2.986,3.58,-0.594,-0.165921787709497,0,0,3
2010,10,5,3.58,3.58,0,0,0,0,0
2010,11,8,3.58,3.58,0,0,0,0,0
2010,12,9,3.364,3.58,-0.216,-0.0603351955307263,0,0,1
2011,1,23,2.7975,3.6075,-0.81,-0.226256983240223,2,0,1
2011,2,3,3.69,3.69,0,0,0,0,0
2011,3,16,2.9625,3.5575,-0.595,-0.161246612466125,2,0,0
2011,4,3,3.575,3.575,0,0,0,0,0
2011,5,18,2.705,3.46,-0.755,-0.218208092485549,2,3,0
2011,6,6,2.81333333333333,3.38,-0.566666666666667,-0.163776493256262,0,0,2
2011,7,4,3.46,3.46,0,0,0,0,0
2011,8,11,3.46,3.46,0,0,0,0,0
2011,9,15,2.9775,3.46,-0.4825,-0.139450867052023,1,0,1
2011,10,17,2.71,3.46,-0.75,-0.216763005780347,2,0,1
2011,11,9,2.55333333333333,3.46,-0.906666666666667,-0.262042389210019,0,0,3
2011,12,10,3.2825,3.375,-0.0925,-0.0259831460674157,0,0,1
2012,1,1,3.19,3.56,-0.37,-0.103932584269663,0,0,1
