"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,15,4.99,4.99,0,0,0,0,0
2009,2,14,4.745,4.745,0,0,0,0,0
2009,3,11,4.745,4.745,0,0,0,1,0
2009,4,12,4.99,4.99,0,0,0,0,0
2009,5,5,3.99,4.99,-1,-0.200400801603206,0,0,3
2009,6,13,4.89333333333333,4.89333333333333,0,0,0,0,0
2009,7,10,4.99,4.99,0,0,0,0,0
2009,8,16,4.49,4.99,-0.5,-0.100200400801603,1,0,1
2009,9,17,4.59,4.99,-0.4,-0.0801603206412826,0,0,2
2009,10,22,4.99,4.99,0,0,0,0,0
2009,11,61,4,4.99,-0.99,-0.198396793587174,2,1,2
2009,12,26,4.99,4.99,0,0,0,0,0
2010,1,25,4.74,4.99,-0.25,-0.0501002004008016,1,0,0
2010,2,21,4.24,4.99,-0.75,-0.150300601202405,0,0,3
2010,3,17,4.99,4.99,0,0,0,0,0
2010,4,20,4.99,4.99,0,0,0,0,0
2010,5,34,4.71,4.99,-0.28,-0.0561122244488978,1,1,0
2010,6,38,4.39,4.99,-0.6,-0.120240480961924,0,0,3
2010,7,24,4.99,4.99,0,0,0,0,0
2010,8,24,4.24,4.99,-0.75,-0.150300601202405,0,1,2
2010,9,35,4.79,4.99,-0.2,-0.0400801603206413,0,0,1
2010,10,14,4.99,4.99,0,0,0,0,0
2010,11,23,4.99,4.99,0,0,0,0,0
2010,12,20,4.99,4.99,0,0,0,0,0
2011,1,20,4.99,4.99,0,0,0,0,0
2011,2,19,4.93,4.93,0,0,0,0,0
2011,3,35,4.87,4.87,0,0,0,0,0
2011,4,53,3.99,4.87,-0.88,-0.180698151950719,0,3,1
2011,5,13,4.62,4.84,-0.22,-0.0451745379876797,0,0,1
2011,6,38,4.18,4.83,-0.65,-0.134575569358178,0,0,4
2011,7,25,4.865,4.865,0,0,0,0,0
2011,8,52,4.498,4.986,-0.488,-0.0977955911823647,2,0,0
2011,9,25,4.71,4.96,-0.25,-0.0501002004008016,0,0,1
2011,10,16,4.99,4.99,0,0,0,0,0
2011,11,39,4.042,4.99,-0.948,-0.18997995991984,1,4,0
2011,12,23,4.98,4.98,0,0,0,0,0
2012,1,6,4.97,4.97,0,0,0,0,0
