"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,25,4.5,4.5,0,0,0,2,0
2009,2,20,4.53,4.5,0.03,0.00666666666666667,0,4,0
2009,3,16,5.5725,5.275,0.2975,0.0661111111111111,0,1,0
2009,4,26,5.13,5.268,-0.138,-0.0264367816091953,1,3,0
2009,5,24,5.0475,5.105,-0.0574999999999999,-0.0110153256704981,1,0,0
2009,6,9,5.4275,5.4275,0,0,0,0,0
2009,7,28,5.118,5.37,-0.252,-0.047191011235955,1,4,0
2009,8,27,5.235,5.49,-0.255,-0.046448087431694,1,0,0
2009,9,17,5.69,5.69,0,0,0,0,0
2009,10,13,5.035,5.56,-0.525,-0.0922671353251318,1,0,2
2009,11,22,4.7525,5.45,-0.6975,-0.127981651376147,1,0,2
2009,12,6,5.385,5.63,-0.245,-0.044954128440367,0,0,1
2010,1,21,4.5425,5.69,-1.1475,-0.201669595782074,1,4,0
2010,2,14,5.69,5.69,0,0,0,0,0
2010,3,18,4.73,5.69,-0.96,-0.16871704745167,2,0,2
2010,4,13,4.79,5.69,-0.9,-0.15817223198594,0,0,3
2010,5,19,5.065,5.215,-0.15,-0.0283553875236295,2,0,0
2010,6,21,5.23,5.23,0,0,0,0,0
2010,7,12,5.29,5.29,0,0,0,0,0
2010,8,26,5.29,5.29,0,0,0,0,0
2010,9,37,4.836,5.29,-0.454,-0.0858223062381852,2,3,0
2010,10,15,4.86,5.29,-0.43,-0.0812854442344045,0,0,2
2010,11,30,4.37,5.29,-0.92,-0.173913043478261,0,0,4
2010,12,18,4.496,4.68,-0.184,-0.0347826086956522,0,0,1
2011,1,20,4.675,4.49,0.185,0.0412026726057907,0,3,0
2011,2,19,5.23,4.675,0.555,0.123608017817372,0,3,0
2011,3,26,4.934,5.23,-0.296,-0.0565965583173996,0,3,1
2011,4,5,5.23,5.23,0,0,0,0,0
2011,5,21,4.67666666666667,5.23,-0.553333333333333,-0.105799872530274,0,1,1
2011,6,21,4.4,5.23,-0.83,-0.158699808795411,0,3,2
2011,7,16,4.4,5.0225,-0.6225,-0.119024856596558,0,0,3
2011,8,17,4.735,4.735,0,0,0,0,0
2011,9,21,4.885,5.105,-0.22,-0.0441767068273093,0,2,0
2011,10,11,4.73666666666667,5.23,-0.493333333333333,-0.094327597195666,0,2,0
2011,11,20,5.008,5.23,-0.222,-0.0424474187380497,0,2,0
2011,12,13,5.23,5.23,0,0,0,0,0
2012,1,3,4.49,5.23,-0.74,-0.141491395793499,0,0,1
