"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,18,3.46333333333333,4.49,-1.02666666666667,-0.228656273199703,0,0,3
2009,2,15,4.1175,4.49,-0.3725,-0.0829621380846325,0,0,2
2009,3,23,3.99,4.49,-0.5,-0.111358574610245,0,0,3
2009,4,25,4.334,4.434,-0.1,-0.022271714922049,0,0,1
2009,5,10,4.49,4.49,0,0,0,0,0
2009,6,27,3.125,4.49,-1.365,-0.304008908685969,0,2,2
2009,7,40,3.02,4.192,-1.172,-0.261024498886414,0,0,4
2009,8,29,3.0075,3.0075,0,0,0,0,0
2009,9,34,3.052,3.052,0,0,0,0,0
2009,10,26,3.035,3.035,0,0,0,0,0
2009,11,26,3.06,3.06,0,0,0,0,0
2009,12,49,2.998,2.998,0,0,0,0,0
2010,1,25,3.0275,3.0275,0,0,0,0,0
2010,2,35,3.055,3.055,0,0,0,0,0
2010,3,41,2.99,2.99,0,0,0,0,0
2010,4,37,2.97,2.97,0,0,0,0,0
2010,5,40,2.965,2.965,0,0,0,0,0
2010,6,38,2.982,2.982,0,0,0,0,0
2010,7,27,3.17,3.17,0,0,0,0,0
2010,8,24,3.15,3.15,0,0,0,0,0
2010,9,47,3.17,3.17,0,0,0,0,0
2010,10,33,3.1425,3.1425,0,0,0,0,0
2010,11,40,3.1475,3.1475,0,0,0,0,0
2010,12,24,3.1425,3.1425,0,0,0,0,0
2011,1,45,2.9675,2.9675,0,0,0,0,0
2011,2,31,3.115,3.115,0,0,0,0,0
2011,3,42,3.138,3.138,0,0,0,0,0
2011,4,33,3.1625,3.1625,0,0,0,0,0
2011,5,27,2.99,2.99,0,0,0,0,0
2011,6,35,3.07,3.07,0,0,0,0,0
2011,7,38,3.265,3.265,0,0,0,0,0
2011,8,54,3.244,3.244,0,0,0,0,0
2011,9,30,2.9675,2.9675,0,0,0,0,0
2011,10,33,2.9725,2.9725,0,0,0,0,0
2011,11,37,2.854,2.854,0,0,0,0,0
2011,12,46,2.895,2.895,0,0,0,0,0
2012,1,13,2.87,2.87,0,0,0,0,0
