"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,13,2.5,2.5,0,0,0,0,0
2009,2,16,2.7925,2.5975,0.195,0.078,0,3,0
2009,3,11,2.69,2.89,-0.2,-0.0692041522491349,0,4,0
2009,7,18,2.49,NA,NA,NA,2,0,0
2009,12,13,2.99,2.99,0,0,0,0,0
2010,1,28,2.99,2.99,0,0,0,0,0
2010,2,46,2.6325,2.99,-0.3575,-0.119565217391304,2,0,1
2010,3,74,2.79,2.99,-0.2,-0.0668896321070234,2,2,0
2010,4,20,2.845,2.97,-0.125,-0.0418060200668896,0,1,0
2010,5,32,2.99,2.99,0,0,0,0,0
2010,6,52,2.508,2.99,-0.482,-0.161204013377926,0,2,3
2010,7,26,2.74,2.99,-0.25,-0.0836120401337793,2,0,0
2010,8,14,2.7625,2.99,-0.2275,-0.0760869565217392,0,0,2
2010,9,29,2.716,2.99,-0.274,-0.0916387959866221,1,0,2
2010,10,26,2.99,2.99,0,0,0,0,0
2010,11,47,2.6425,2.99,-0.3475,-0.116220735785953,0,0,3
2010,12,43,2.93,2.99,-0.0600000000000001,-0.020066889632107,0,0,1
2011,1,49,2.7025,2.7725,-0.0700000000000001,-0.0232248759806542,0,1,1
2011,2,58,2.545,2.69,-0.145,-0.053903345724907,0,4,0
2011,3,50,2.69,2.69,0,0,0,3,0
2011,4,27,2.99,2.99,0,0,0,1,0
2011,5,67,2.6275,2.99,-0.3625,-0.12123745819398,0,4,0
2011,6,24,3.29,3.23,0.06,0.020066889632107,0,4,0
2011,7,34,2.6475,3.29,-0.6425,-0.195288753799392,0,1,3
2011,8,51,3.012,3.29,-0.278,-0.0844984802431611,0,2,0
2011,9,33,3.14,3.29,-0.15,-0.0455927051671733,0,1,0
2011,10,16,3.29,3.29,0,0,0,0,0
2011,11,22,3.07,3.29,-0.22,-0.0668693009118541,0,0,2
2011,12,20,3.14,3.29,-0.15,-0.0455927051671733,0,0,1
2012,1,3,3.29,3.29,0,0,0,0,0
