"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,2,1,2.49,2.49,0,0,0,0,0
2009,3,6,2.49,2.49,0,0,0,0,0
2009,4,4,2.49,2.49,0,0,0,0,0
2009,5,3,2.49,2.49,0,0,0,0,0
2010,5,4,2.89,2.89,0,0,0,0,0
2010,6,5,2.89,2.89,0,0,0,0,0
2010,7,4,2.89,2.89,0,0,0,0,0
2010,8,6,2.665,2.89,-0.225,-0.0778546712802768,1,0,0
2010,9,7,2.44,2.89,-0.45,-0.155709342560554,1,0,1
2010,10,2,2.89,2.89,0,0,0,0,0
2010,11,2,2.89,2.89,0,0,0,0,0
2010,12,4,2.89,2.89,0,0,0,0,0
2011,1,5,2.73333333333333,2.89,-0.156666666666667,-0.0542099192618224,1,0,0
2011,2,5,2.18,2.89,-0.71,-0.245674740484429,2,0,1
