"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,2,4.99,4.99,0,0,0,0,0
2009,2,4,4.99,4.99,0,0,0,0,0
2009,3,4,4.99,4.99,0,0,0,0,0
2009,4,5,4.89,4.89,0,0,0,0,0
2009,5,3,4.84,4.84,0,0,0,0,0
2009,6,2,4.99,4.99,0,0,0,0,0
2009,8,1,4.99,4.99,0,0,0,0,0
2009,9,2,4.99,4.99,0,0,0,0,0
2009,10,3,4.99,4.99,0,0,0,0,0
2009,11,2,4.99,4.99,0,0,0,0,0
2009,12,1,4.99,4.99,0,0,0,0,0
2010,1,6,4.0725,4.99,-0.9175,-0.183867735470942,0,0,4
2010,2,6,4.74,4.99,-0.25,-0.0501002004008016,0,0,1
2010,3,6,4.59,4.59,0,0,0,0,0
2010,4,3,4.515,4.515,0,0,0,0,0
2010,5,4,4.34,4.34,0,0,0,0,0
2010,6,3,4.59,4.59,0,0,0,0,0
2010,7,3,4.59,4.59,0,0,0,0,0
2010,8,5,4.59,4.59,0,0,0,0,0
2010,9,3,4.59,4.59,0,0,0,0,0
2010,10,2,4.59,4.59,0,0,0,0,0
2010,11,4,4.59,4.59,0,0,0,0,0
2010,12,2,4.59,4.59,0,0,0,0,0
2011,1,3,4.19,4.59,-0.4,-0.0871459694989106,0,0,2
2011,2,2,4.29,4.59,-0.3,-0.065359477124183,0,0,1
2011,3,3,4.59,4.59,0,0,0,0,0
2011,4,1,3.99,4.59,-0.6,-0.130718954248366,0,0,1
2011,5,1,3.99,4.59,-0.6,-0.130718954248366,0,0,1
2011,6,3,4.59,4.59,0,0,0,0,0
2011,7,2,4.59,4.59,0,0,0,0,0
2011,8,2,4.29,4.59,-0.3,-0.065359477124183,0,0,1
2011,10,1,4.59,4.59,0,0,0,0,0
2011,12,2,4.59,4.59,0,0,0,0,0
