"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,7,4.5,4.5,0,0,0,0,0
2009,2,12,4.5,4.5,0,0,0,0,0
2009,3,6,4.99,4.99,0,0,0,0,0
2009,4,11,4.68,4.99,-0.31,-0.062124248496994,1,0,1
2009,5,9,4.99,4.99,0,0,1,0,0
2009,6,6,5.22333333333333,5.22333333333333,0,0,0,0,0
2009,7,9,5.115,5.64,-0.525,-0.0922671353251318,1,0,2
2009,8,10,5.25333333333333,5.49,-0.236666666666667,-0.0431086824529447,1,0,0
2009,9,8,5.69,5.69,0,0,0,0,0
2009,10,3,4.99,5.69,-0.7,-0.123022847100176,1,0,1
2009,11,9,4.47,5.69,-1.22,-0.214411247803164,1,0,3
2009,12,4,5.08,5.69,-0.61,-0.107205623901582,0,0,1
2010,1,14,4.5,5.69,-1.19,-0.209138840070299,1,3,0
2010,2,2,5.69,5.69,0,0,0,0,0
2010,3,8,4.73,5.69,-0.96,-0.16871704745167,2,0,2
2010,4,9,4.89,5.69,-0.8,-0.140597539543058,0,0,3
2010,5,11,4.82333333333333,5.69,-0.866666666666667,-0.152314001171646,1,0,2
2010,6,10,5.215,5.39,-0.175,-0.0307557117750439,0,0,1
2010,7,8,5.29,5.29,0,0,0,0,0
2010,8,12,5.29,5.29,0,0,0,0,0
2010,9,13,4.39,5.29,-0.9,-0.170132325141777,2,0,3
2010,10,7,4.39,5.29,-0.9,-0.170132325141777,0,0,3
2010,11,5,4.58666666666667,4.58666666666667,0,0,0,0,0
2010,12,6,5.42333333333333,5.42333333333333,0,0,0,0,0
2011,1,8,4.82,5.48,-0.66,-0.12043795620438,0,0,2
2011,2,7,5.48,5.48,0,0,0,0,0
2011,3,7,4.985,5.48,-0.495,-0.0903284671532847,0,0,2
2011,4,6,5.48,5.48,0,0,0,0,0
2011,5,4,4.4,5.48,-1.08,-0.197080291970803,0,0,2
2011,6,17,4.4,5.48,-1.08,-0.197080291970803,0,0,4
2011,7,3,4.4,4.4,0,0,0,0,0
2011,8,13,4.7325,4.7325,0,0,0,0,0
2011,9,6,5.08333333333333,5.08333333333333,0,0,0,0,0
2011,10,5,4.86,5.23,-0.37,-0.0707456978967495,0,0,1
2011,11,5,4.86,5.23,-0.37,-0.0707456978967495,0,0,1
2011,12,1,5.23,5.23,0,0,0,0,0
2012,1,2,4.86,4.86,0,0,0,0,0
