"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2011,3,12,5.99,5.99,0,0,0,0,0
2011,4,19,5.99,5.99,0,0,0,0,0
2011,5,4,5.99,5.99,0,0,0,0,0
2011,6,37,5.94,6.34,-0.4,-0.061633281972265,0,1,0
2011,7,56,4.91,6.365,-1.455,-0.224191063174114,2,2,0
2011,8,10,5.99,5.99,0,0,0,0,0
2011,9,30,5.54,6.04,-0.5,-0.0834724540901502,0,0,2
2011,10,16,6.34,6.34,0,0,0,0,0
2011,11,29,6.23,6.23,0,0,0,0,0
2011,12,15,6.49,6.49,0,0,0,0,0
2012,1,1,6.99,6.99,0,0,0,0,0
