"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2010,3,1,6.49,6.49,0,0,0,0,0
2010,4,4,6.49,6.49,0,0,0,0,0
2010,5,6,6.49,6.49,0,0,0,0,0
2010,6,31,5.99,5.99,0,0,0,0,0
2010,7,17,5.99,5.99,0,0,0,0,0
2010,8,10,5.99,5.99,0,0,0,0,0
2010,9,14,5.99,5.99,0,0,0,0,0
2010,10,17,5.99,5.99,0,0,0,0,0
2010,11,22,5.99,5.99,0,0,0,0,0
2010,12,26,5.59,5.99,-0.4,-0.0667779632721202,0,0,2
2011,1,9,5.99,5.99,0,0,0,0,0
2011,2,13,6.0325,6.0325,0,0,0,0,0
2011,3,28,5.99,5.99,0,0,0,0,0
2011,4,23,5.99,5.99,0,0,0,0,0
2011,5,16,5.99,5.99,0,0,0,0,0
2011,6,40,5.99,6.39,-0.4,-0.061633281972265,0,1,0
2011,7,51,4.865,6.365,-1.5,-0.231124807395994,2,3,0
2011,8,25,6.0325,6.0325,0,0,0,0,0
2011,9,27,5.54,6.125,-0.585,-0.0949675324675325,0,0,2
2011,10,13,6.34,6.34,0,0,0,0,0
2011,11,19,6.23,6.23,0,0,0,0,0
2011,12,11,6.32333333333333,6.32333333333333,0,0,0,0,0
2012,1,1,6.99,6.99,0,0,0,0,0
