"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,3,8,3.245,3.245,0,0,0,0,0
2009,4,53,3.298,3.298,0,0,0,0,0
2009,5,35,3.2675,3.265,0.00249999999999995,0.000776397515527934,2,0,0
2009,6,24,3.22,3.22,0,0,0,0,0
2009,7,40,3.33,3.33,0,0,0,0,0
2009,8,32,3.315,3.315,0,0,0,0,0
2009,9,32,3.12,3.32,-0.2,-0.0598802395209581,0,0,1
2009,10,32,3.29,3.29,0,0,0,0,0
2009,11,39,3.305,3.305,0,0,0,0,0
2009,12,55,3.096,3.308,-0.212,-0.0642424242424242,2,3,0
2010,1,57,3.2125,3.31,-0.0974999999999999,-0.0295454545454545,1,0,0
2010,2,34,3.2875,3.2875,0,0,0,0,0
2010,3,15,3.224,3.224,0,0,0,0,0
2010,4,23,3.3025,3.3025,0,0,0,0,0
2010,5,23,3.3275,3.3275,0,0,0,0,0
2010,6,21,3.282,3.282,0,0,0,0,0
2010,7,19,3.3025,3.3025,0,0,0,0,0
2010,8,25,3.2175,3.2175,0,0,0,0,0
2010,9,11,3.242,3.242,0,0,0,0,0
2010,10,11,3.29333333333333,3.29333333333333,0,0,0,0,0
2010,11,25,3.2475,3.2475,0,0,0,0,0
2010,12,25,2.988,3.248,-0.26,-0.0778443113772455,1,1,2
2011,1,37,2.95,3.34,-0.39,-0.116766467065868,0,2,2
2011,2,38,3.0975,3.34,-0.2425,-0.0726047904191617,1,2,2
2011,3,25,3.338,3.338,0,0,0,1,0
2011,4,17,3.34,3.34,0,0,0,0,0
2011,5,13,3.3375,3.3375,0,0,1,1,0
2011,6,15,3.454,3.544,-0.09,-0.0237467018469657,1,0,0
2011,7,21,3.36,3.79,-0.43,-0.113456464379947,1,0,2
2011,8,22,3.79,3.79,0,0,0,0,0
2011,9,11,3.7525,3.7525,0,0,0,0,0
2011,10,9,3.675,3.675,0,0,0,0,0
2011,11,13,3.494,3.494,0,0,0,0,0
2011,12,10,3.39333333333333,3.39333333333333,0,0,0,0,0
2012,1,12,3.2,3.5,-0.3,-0.0857142857142857,1,1,0
