"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,8,2.55333333333333,2.71,-0.156666666666667,-0.057810578105781,0,0,1
2009,2,9,2.71,2.71,0,0,0,0,0
2009,3,9,2.71,2.71,0,0,0,0,0
2009,4,32,2.626,2.668,-0.042,-0.0154981549815498,1,0,0
2009,5,15,2.58666666666667,2.71,-0.123333333333333,-0.0455104551045511,1,1,0
2009,6,68,2.06,2.71,-0.65,-0.239852398523985,0,2,1
2009,7,17,2.632,2.632,0,0,0,0,0
2009,8,76,2.37,2.71,-0.34,-0.125461254612546,1,0,0
2009,9,50,2.278,2.71,-0.432,-0.159409594095941,1,1,2
2009,10,12,2.71,2.71,0,0,0,0,0
2009,11,25,2.605,2.6575,-0.0525,-0.0193726937269373,1,1,0
2009,12,62,2.374,2.698,-0.324,-0.119557195571956,2,2,0
2010,1,59,2.295,2.71,-0.415,-0.153136531365314,1,2,0
2010,2,13,2.71,2.71,0,0,0,0,0
2010,3,21,2.71,2.71,0,0,0,0,0
2010,4,8,2.71,2.71,0,0,0,0,0
2010,5,14,2.71,2.71,0,0,0,0,0
2010,6,24,2.71,2.71,0,0,0,0,0
2010,7,18,2.71,2.71,0,0,0,0,0
2010,8,74,2.0425,2.71,-0.6675,-0.246309963099631,1,0,1
2010,9,89,2.14,2.71,-0.57,-0.210332103321033,3,3,1
2010,10,11,2.71,2.71,0,0,0,0,0
2010,11,55,2.23,2.71,-0.48,-0.177121771217712,1,2,0
2010,12,22,2.442,2.71,-0.268,-0.0988929889298893,0,2,0
2011,1,35,2.2675,2.71,-0.4425,-0.163284132841328,0,2,2
2011,2,42,2.26666666666667,2.95,-0.683333333333333,-0.231638418079096,1,0,1
2011,3,24,2.95,2.95,0,0,0,1,0
2011,4,45,2.49,2.95,-0.46,-0.155932203389831,2,2,0
2011,5,52,2.5425,2.95,-0.4075,-0.138135593220339,2,3,0
2011,6,18,2.95,2.95,0,0,0,0,0
2011,7,33,2.47,2.95,-0.48,-0.16271186440678,2,0,0
2011,8,8,2.87,2.87,0,0,0,0,0
2011,11,13,2.15,2.95,-0.8,-0.271186440677966,0,2,2
2011,12,2,2.725,2.95,-0.225,-0.076271186440678,0,0,1
