"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,22,1.12,1.5,-0.38,-0.253333333333333,1,0,1
2009,2,25,1.84,2.095,-0.255,-0.17,0,0,2
2009,3,10,2.64,2.64,0,0,0,0,0
2009,4,96,1.88,2.65,-0.77,-0.291666666666667,1,0,2
2009,5,88,1.38,2.6075,-1.2275,-0.464962121212121,0,0,3
2009,6,14,1.90333333333333,2.69,-0.786666666666667,-0.292441140024783,1,0,1
2009,7,28,1.318,2.69,-1.372,-0.51003717472119,0,0,5
2009,8,76,1.55,1.57,-0.02,-0.0127388535031847,1,3,0
2009,9,95,1.56,1.57,-0.01,-0.00636942675159236,0,5,0
2009,10,66,1.275,1.5775,-0.3025,-0.191475852616303,2,1,0
2009,11,24,1.54333333333333,1.54333333333333,0,0,0,0,0
2009,12,73,1.062,1.53,-0.468,-0.305882352941176,0,0,5
2010,1,61,1.38,1.55,-0.17,-0.109571392659628,0,1,1
2010,2,25,1.5325,1.5325,0,0,0,0,0
2010,3,23,1.562,1.562,0,0,0,0,0
2010,4,58,1.415,1.5625,-0.1475,-0.0933544303797468,1,0,0
2010,5,96,1.1425,1.58,-0.4375,-0.276898734177215,1,1,1
2010,6,27,1.41,1.512,-0.102,-0.0693877551020408,0,0,1
2010,7,57,1.0825,1.4575,-0.375,-0.255102040816327,0,0,3
2010,8,45,1.415,1.5575,-0.1425,-0.0913461538461539,1,0,0
2010,9,135,1.09,1.548,-0.458,-0.293589743589744,0,2,2
2010,10,25,1.5125,1.5125,0,0,0,0,0
2010,11,25,1.54,1.54,0,0,0,0,0
2010,12,44,1.074,1.42,-0.346,-0.243661971830986,0,0,4
2011,1,38,1.33333333333333,1.48,-0.146666666666667,-0.103286384976526,0,0,1
2011,2,34,1.5525,1.5525,0,0,0,0,0
2011,3,29,1.55,1.55,0,0,0,0,0
2011,4,27,1.5425,1.5425,0,0,0,0,0
2011,5,30,0.9725,1.58,-0.6075,-0.384493670886076,1,0,3
2011,6,27,1.56,1.56,0,0,0,0,0
2011,7,15,1.5525,1.5525,0,0,0,0,0
2011,8,131,0.984,1.53,-0.546,-0.356862745098039,1,5,0
2011,9,46,1.0375,1.53,-0.4925,-0.321895424836601,0,3,1
2011,10,32,1.375,1.5525,-0.1775,-0.114668652271035,0,1,1
2011,11,44,1.006,1.58,-0.574,-0.363291139240506,0,3,2
2011,12,41,1.43,1.555,-0.125,-0.0791139240506329,0,2,0
2012,1,10,1.55,1.55,0,0,0,0,0
