"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,17,6.09,6.31,-0.22,-0.0348101265822785,2,1,0
2009,2,15,6.365,6.365,0,0,0,0,0
2009,3,16,6.0325,6.0325,0,0,0,0,0
2009,4,33,6.15,6.35,-0.2,-0.0333889816360601,2,1,0
2009,5,19,6.0575,6.325,-0.2675,-0.0441419141914191,1,0,0
2009,6,17,6.29,6.4575,-0.1675,-0.0276402640264026,1,0,0
2009,7,29,5.79,6.59,-0.8,-0.121396054628225,2,0,1
2009,8,21,6.59,6.59,0,0,0,0,0
2009,9,62,5.3425,6.1925,-0.85,-0.14026402640264,2,2,0
2009,10,42,5.53,6.325,-0.795,-0.131188118811881,0,1,1
2009,11,30,6.075,6.59,-0.515,-0.0781487101669196,2,0,0
2009,12,32,6.37,6.59,-0.22,-0.0333839150227618,1,0,0
2010,1,32,6.19,6.59,-0.4,-0.0606980273141123,1,0,0
2010,2,11,6.59,6.59,0,0,0,0,0
2010,3,43,4.894,6.59,-1.696,-0.257359635811836,3,2,0
2010,4,23,6.59,6.59,0,0,0,0,0
2010,5,21,6.59,6.59,0,0,0,0,0
2010,6,26,5.47,6.59,-1.12,-0.169954476479514,2,2,2
2010,7,26,6.135,6.59,-0.455,-0.0690440060698027,1,1,0
2010,8,52,5.79,6.59,-0.8,-0.121396054628225,2,1,0
2010,9,46,4.974,6.59,-1.616,-0.245220030349014,1,0,4
2010,10,43,5.065,6.515,-1.45,-0.220030349013657,2,0,1
2010,11,19,6.3175,6.59,-0.2725,-0.041350531107739,1,0,0
2010,12,18,6.3175,6.59,-0.2725,-0.041350531107739,1,1,0
2011,1,18,6.59,6.59,0,0,0,0,0
2011,2,23,5.79,6.59,-0.8,-0.121396054628225,0,0,1
2011,3,51,5.17,6.59,-1.42,-0.215477996965099,4,1,0
2011,4,28,6.1025,6.64,-0.5375,-0.0815629742033384,1,0,0
2011,5,31,5.5825,6.79,-1.2075,-0.177835051546392,1,0,2
2011,6,36,5.27,6.79,-1.52,-0.223858615611193,2,2,3
2011,7,32,5.2375,6.465,-1.2275,-0.180780559646539,2,0,1
2011,8,48,5.49,5.49,0,0,2,1,0
2011,9,67,5.3975,5.49,-0.0925000000000002,-0.0168488160291439,2,2,0
2011,10,19,5.27,5.27,0,0,0,0,0
2011,11,57,5.27,5.27,0,0,2,2,0
2011,12,31,5.27,5.27,0,0,0,0,0
2012,1,29,5,5.27,-0.27,-0.0512333965844401,1,1,0
