"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,70,2.51,2.51,0,0,0,0,0
2009,2,55,2.7925,2.7925,0,0,0,0,0
2009,3,68,2.69,2.89,-0.2,-0.0692041522491349,0,2,0
2009,4,65,2.812,2.884,-0.0720000000000001,-0.0249134948096886,0,1,0
2009,5,48,2.89,2.89,0,0,0,0,0
2009,6,95,2.5725,2.5675,0.005,0.002,0,2,0
2009,7,67,2.772,2.892,-0.12,-0.0348896321070234,1,3,0
2009,8,59,2.865,2.99,-0.125,-0.0418060200668896,0,0,1
2009,9,8,2.465,2.92,-0.455,-0.155821917808219,0,0,1
2009,12,45,2.505,2.92,-0.415,-0.142123287671233,0,0,2
2010,1,53,2.7025,2.9175,-0.215,-0.0736301369863013,0,0,2
2010,2,114,2.615,2.99,-0.375,-0.125418060200669,1,2,1
2010,3,124,2.79,2.99,-0.2,-0.0668896321070234,2,2,0
2010,4,47,2.865,2.99,-0.125,-0.0418060200668896,0,0,1
2010,5,57,2.99,2.99,0,0,0,0,0
2010,6,126,2.502,2.99,-0.488,-0.163210702341137,0,4,1
2010,7,110,2.7175,2.965,-0.2475,-0.0827759197324415,1,2,0
2010,8,64,2.7425,2.99,-0.2475,-0.0827759197324415,0,1,1
2010,9,67,2.696,2.99,-0.294,-0.0983277591973244,1,0,2
2010,10,51,2.99,2.99,0,0,0,0,0
2010,11,84,2.6275,2.99,-0.3625,-0.12123745819398,0,0,3
2010,12,108,2.962,2.962,0,0,0,0,0
2011,1,48,2.695,2.695,0,0,0,0,0
2011,2,58,2.545,2.545,0,0,0,0,0
2011,3,65,2.69,2.69,0,0,0,0,0
2011,4,64,2.99,2.99,0,0,0,0,0
2011,5,73,2.6,3.065,-0.465,-0.155518394648829,0,0,3
2011,6,52,3.29,3.29,0,0,0,0,0
2011,7,59,2.78,3.29,-0.51,-0.155015197568389,0,0,3
2011,8,56,3.014,3.29,-0.276,-0.0838905775075988,0,0,2
2011,9,38,3.15,3.29,-0.14,-0.0425531914893617,0,0,1
2011,10,38,3.29,3.29,0,0,0,0,0
2011,11,47,3.05,3.29,-0.24,-0.0729483282674772,0,0,2
2011,12,27,3.14,3.29,-0.15,-0.0455927051671733,0,0,1
2012,1,12,3.29,3.29,0,0,0,0,0
