"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,27,2.64666666666667,2.97,-0.323333333333333,-0.108866442199776,0,0,1
2009,2,27,2.97,2.97,0,0,0,0,0
2009,3,35,2.97,2.97,0,0,0,0,0
2009,4,95,2.796,2.97,-0.174,-0.0585858585858586,1,0,1
2009,5,30,2.8075,2.93,-0.1225,-0.0412457912457913,1,0,0
2009,6,27,2.825,2.97,-0.145,-0.0488215488215488,1,0,0
2009,7,37,2.864,2.864,0,0,0,0,0
2009,8,83,2.7375,2.97,-0.2325,-0.0782828282828283,1,1,0
2009,9,126,2.402,2.97,-0.568,-0.191245791245791,1,3,0
2009,10,25,2.97,2.97,0,0,0,0,0
2009,11,62,2.705,2.97,-0.265,-0.0892255892255893,1,0,1
2009,12,134,2.538,2.97,-0.432,-0.145454545454545,2,2,0
2010,1,133,2.4575,2.97,-0.5125,-0.172558922558923,1,2,0
2010,2,26,2.97,2.97,0,0,0,0,0
2010,3,31,2.97,2.97,0,0,0,0,0
2010,4,26,2.97,2.97,0,0,0,0,0
2010,5,30,2.97,2.97,0,0,0,0,0
2010,6,45,2.97,2.97,0,0,0,0,0
2010,7,15,2.97,2.97,0,0,0,0,0
2010,8,144,2.52,3.0125,-0.4925,-0.165824915824916,1,1,0
2010,9,176,2.282,3.14,-0.858,-0.273248407643312,3,5,0
2010,10,8,4.09,3.77333333333333,0.316666666666667,0.100849256900212,0,1,0
2010,11,77,3.045,4.09,-1.045,-0.255501222493888,1,2,0
2010,12,55,3.274,4.09,-0.816,-0.199511002444988,0,2,0
2011,1,11,4.255,4.255,0,0,0,0,0
2011,2,107,2.9725,4.42,-1.4475,-0.327488687782805,1,1,2
2011,3,33,3.59,4.254,-0.664,-0.150226244343891,0,0,4
2011,4,92,2.7475,3.59,-0.8425,-0.234679665738162,2,2,0
2011,5,18,2.7825,3.2725,-0.49,-0.148484848484848,0,2,0
2011,6,28,3.19,3.19,0,0,0,0,0
2011,7,29,2.7075,3.19,-0.4825,-0.151253918495298,0,0,2
2011,8,11,2.79,3.19,-0.4,-0.125391849529781,0,0,1
2011,9,6,1.99,3.19,-1.2,-0.376175548589342,2,0,1
2011,12,2,3.19,3.19,0,0,0,0,0
