"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,12,1.57333333333333,2.59,-1.01666666666667,-0.392535392535393,1,0,1
2009,2,18,1.8575,2.6275,-0.77,-0.297297297297297,0,0,2
2009,3,11,2.5875,2.655,-0.0675,-0.025092936802974,0,0,1
2009,4,19,1.60666666666667,2.69,-1.08333333333333,-0.40272614622057,1,0,1
2009,5,14,1.895,2.69,-0.795,-0.295539033457249,0,0,2
2009,6,12,2.08333333333333,2.66,-0.576666666666667,-0.214374225526642,1,1,0
2009,7,29,1.238,2.69,-1.452,-0.539776951672862,0,5,0
2009,8,20,1.54,2.69,-1.15,-0.427509293680297,1,3,0
2009,9,20,1.514,2.69,-1.176,-0.437174721189591,1,1,4
2009,10,36,1.1975,2.69,-1.4925,-0.554832713754647,2,0,2
2009,11,9,1.52666666666667,1.52666666666667,0,0,0,0,0
2009,12,30,1.055,1.5,-0.445,-0.296666666666667,0,1,3
2010,1,11,1.555,1.555,0,0,0,0,0
2010,2,14,1.5475,1.5475,0,0,0,0,0
2010,3,15,1.524,1.524,0,0,0,0,0
2010,4,24,1.3325,1.45,-0.1175,-0.0827464788732394,1,0,0
2010,5,32,1.125,1.46,-0.335,-0.235915492957746,1,0,2
2010,6,18,1.366,1.498,-0.132,-0.0862745098039216,0,0,2
2010,7,17,1.0825,1.495,-0.4125,-0.269607843137255,0,0,3
2010,8,12,1.3,1.44666666666667,-0.146666666666667,-0.103286384976526,1,0,0
2010,9,30,1.084,1.442,-0.358,-0.252112676056338,0,0,4
2010,10,9,1.54,1.54,0,0,0,0,0
2010,11,20,1.525,1.525,0,0,0,0,0
2010,12,24,1.014,1.52,-0.506,-0.332894736842105,0,0,5
2011,1,11,1.17,1.35,-0.18,-0.118421052631579,0,0,1
2011,2,1,1.42,1.42,0,0,0,0,0
2011,3,16,1.558,1.558,0,0,0,0,0
2011,4,17,1.5275,1.5275,0,0,0,0,0
2011,5,34,0.9375,1.58,-0.6425,-0.406645569620253,1,0,3
2011,6,19,1.522,1.522,0,0,0,0,0
2011,7,11,1.5,1.5,0,0,0,0,0
2011,8,31,0.984,1.53,-0.546,-0.356862745098039,1,0,4
2011,9,14,1.16,1.53333333333333,-0.373333333333333,-0.24400871459695,0,0,2
2011,10,18,1.4925,1.4925,0,0,0,0,0
2011,11,13,1.002,1.4,-0.398,-0.284285714285714,0,0,5
2011,12,15,1.37,1.4725,-0.1025,-0.0732142857142857,0,0,1
2012,1,2,1.5,1.5,0,0,0,0,0
