"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,3,4,2.49,2.49,0,0,0,1,0
2009,4,2,2.5,2.5,0,0,0,0,0
2009,11,2,2.49,NA,NA,NA,2,1,0
2010,9,21,2.66333333333333,NA,NA,NA,1,2,0
2010,11,6,2.53333333333333,2.99,-0.456666666666667,-0.15273132664437,0,0,3
2010,12,2,2.99,2.99,0,0,0,0,0
2011,6,2,3.29,3.29,0,0,0,0,0
2011,7,3,2.99,3.29,-0.3,-0.0911854103343465,0,0,1
2011,8,5,2.89,3.29,-0.4,-0.121580547112462,0,0,2
2011,9,9,3.14,3.29,-0.15,-0.0455927051671733,0,0,1
2011,10,6,3.29,3.29,0,0,0,0,0
2011,11,4,3.09,3.29,-0.2,-0.060790273556231,0,0,1
2011,12,6,3.14,3.29,-0.15,-0.0455927051671733,0,0,1
