"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,1,6.79,6.79,0,0,0,0,0
2009,2,3,6.79,6.79,0,0,0,0,0
2009,10,5,5.45,5.45,0,0,0,0,0
2009,11,11,6.49,6.49,0,0,0,0,0
2009,12,7,6.49,6.49,0,0,0,0,0
2010,1,24,5.24,6.49,-1.25,-0.192604006163328,2,0,0
2010,2,1,7.29,7.29,0,0,0,0,0
2010,3,9,6.244,6.864,-0.62,-0.0850480109739369,1,0,1
2010,4,12,6.115,6.49,-0.375,-0.0577812018489985,1,0,0
2010,5,18,5.49,6.49,-1,-0.154083204930663,2,2,0
2010,6,15,6.09,6.49,-0.4,-0.061633281972265,0,0,1
2010,7,9,5.59,6.49,-0.9,-0.138674884437596,0,0,3
2010,8,5,6.49,6.49,0,0,0,0,0
2010,9,2,7.29,7.29,0,0,0,0,0
2010,10,11,5.42333333333333,7.29,-1.86666666666667,-0.256058527663466,2,1,0
2010,11,8,5.89,7.29,-1.4,-0.192043895747599,1,1,0
2010,12,10,5.89,7.29,-1.4,-0.192043895747599,1,1,1
2011,1,9,6.14,7.29,-1.15,-0.157750342935528,2,0,0
2011,2,9,6.74,7.29,-0.55,-0.0754458161865569,1,0,0
2011,3,5,7.29,7.29,0,0,0,0,0
2011,4,6,7.49,7.49,0,0,0,0,0
2011,5,7,4.845,7.49,-2.645,-0.353137516688919,2,0,0
2011,6,6,7.49,7.49,0,0,0,0,0
2011,8,4,6.24,7.49,-1.25,-0.166889185580774,1,0,0
2011,9,2,7.49,7.49,0,0,0,0,0
2011,10,4,6.74,7.49,-0.75,-0.100133511348465,0,0,1
2011,11,9,6.3525,7.49,-1.1375,-0.151869158878505,2,0,0
2011,12,3,7.24,7.24,0,0,0,0,0
2012,1,2,5,6.99,-1.99,-0.284692417739628,1,0,0
