"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"09-02-2011",11993,2066200531,9,8,8,53.91,5.99,5.99,0,0,0,2011-02-09,2011,2,9,0,0
"16-02-2011",11993,2066200531,8,8,8,47.92,5.99,5.99,0,0,0,2011-02-16,2011,2,16,0,0
"23-02-2011",11993,2066200531,8,7,7,47.92,5.99,5.99,0,0,0,2011-02-23,2011,2,23,0,0
"02-03-2011",11993,2066200531,15,13,13,90.3,6.02,6.02,0,0,0,2011-03-02,2011,3,2,0,0
"09-03-2011",11993,2066200531,8,7,7,47.92,5.99,5.99,0,0,0,2011-03-09,2011,3,9,0,0
"16-03-2011",11993,2066200531,4,3,3,23.96,5.99,5.99,0,0,0,2011-03-16,2011,3,16,0,0
"23-03-2011",11993,2066200531,4,4,4,24.28,6.07,6.07,0,0,0,2011-03-23,2011,3,23,0,0
"30-03-2011",11993,2066200531,3,3,3,17.97,5.99,5.99,0,0,0,2011-03-30,2011,3,30,0,0
"06-04-2011",11993,2066200531,9,8,8,53.91,5.99,5.99,0,0,0,2011-04-06,2011,4,6,0,0
"13-04-2011",11993,2066200531,12,10,10,71.88,5.99,5.99,0,0,0,2011-04-13,2011,4,13,0,0
"20-04-2011",11993,2066200531,4,3,3,23.96,5.99,5.99,0,0,0,2011-04-20,2011,4,20,0,0
"27-04-2011",11993,2066200531,4,3,3,23.96,5.99,5.99,0,0,0,2011-04-27,2011,4,27,0,0
"04-05-2011",11993,2066200531,8,7,7,47.92,5.99,5.99,0,0,0,2011-05-04,2011,5,4,0,0
"11-05-2011",11993,2066200531,10,9,9,59.9,5.99,5.99,0,0,0,2011-05-11,2011,5,11,0,0
"18-05-2011",11993,2066200531,2,2,2,11.98,5.99,5.99,0,0,0,2011-05-18,2011,5,18,0,0
"25-05-2011",11993,2066200531,13,10,10,77.87,5.99,5.99,0,0,0,2011-05-25,2011,5,25,0,0
"01-06-2011",11993,2066200531,6,6,6,36.42,6.07,6.07,0,0,0,2011-06-01,2011,6,1,0,0
"08-06-2011",11993,2066200531,2,2,2,12.98,6.49,6.49,0,0,0,2011-06-08,2011,6,8,0,0
"15-06-2011",11993,2066200531,8,8,8,51.92,6.49,6.49,0,0,0,2011-06-15,2011,6,15,0,0
"22-06-2011",11993,2066200531,5,4,3,32.45,6.49,6.49,0,0,0,2011-06-22,2011,6,22,0,0
"29-06-2011",11993,2066200531,30,26,25,136.8,4.56,6.49,0,1,0,2011-06-29,2011,6,29,-1.93,-0.297380585516179
"06-07-2011",11993,2066200531,13,10,10,58.37,4.49,6.49,0,1,0,2011-07-06,2011,7,6,-2,-0.308166409861325
"13-07-2011",11993,2066200531,13,13,13,58.37,4.49,6.49,0,1,0,2011-07-13,2011,7,13,-2,-0.308166409861325
"20-07-2011",11993,2066200531,20,16,16,89.8,4.49,6.49,0,1,0,2011-07-20,2011,7,20,-2,-0.308166409861325
"27-07-2011",11993,2066200531,8,8,8,49.84,6.23,6.23,0,0,0,2011-07-27,2011,7,27,0,0
"03-08-2011",11993,2066200531,15,11,11,93.15,6.21,6.23,0,1,0,2011-08-03,2011,8,3,-0.0200000000000005,-0.0032102728731943
"10-08-2011",11993,2066200531,4,4,4,24.76,6.19,6.19,0,0,0,2011-08-10,2011,8,10,0,0
"17-08-2011",11993,2066200531,12,10,10,74.28,6.19,6.19,0,0,0,2011-08-17,2011,8,17,0,0
"24-08-2011",11993,2066200531,8,7,6,51.92,6.49,6.49,0,0,0,2011-08-24,2011,8,24,0,0
"31-08-2011",11993,2066200531,7,7,7,45.43,6.49,6.49,0,0,0,2011-08-31,2011,8,31,0,0
"07-09-2011",11993,2066200531,7,7,7,34.93,4.99,6.49,0,0,1,2011-09-07,2011,9,7,-1.5,-0.231124807395994
"14-09-2011",11993,2066200531,20,17,17,99.8,4.99,6.49,0,0,1,2011-09-14,2011,9,14,-1.5,-0.231124807395994
"21-09-2011",11993,2066200531,13,12,12,77.87,5.99,5.99,0,0,0,2011-09-21,2011,9,21,0,0
"28-09-2011",11993,2066200531,10,7,7,59.9,5.99,5.99,0,0,0,2011-09-28,2011,9,28,0,0
"05-10-2011",11993,2066200531,5,5,5,30.45,6.09,6.09,0,0,0,2011-10-05,2011,10,5,0,0
"12-10-2011",11993,2066200531,10,8,8,60.4,6.04,6.04,0,0,0,2011-10-12,2011,10,12,0,0
"19-10-2011",11993,2066200531,6,5,5,36.36,6.06,6.06,0,0,0,2011-10-19,2011,10,19,0,0
"26-10-2011",11993,2066200531,9,8,8,53.91,5.99,5.99,0,0,0,2011-10-26,2011,10,26,0,0
"02-11-2011",11993,2066200531,12,11,11,71.88,5.99,5.99,0,0,0,2011-11-02,2011,11,2,0,0
"09-11-2011",11993,2066200531,9,8,7,56.43,6.27,6.27,0,0,0,2011-11-09,2011,11,9,0,0
"16-11-2011",11993,2066200531,10,8,7,64.9,6.49,6.49,0,0,0,2011-11-16,2011,11,16,0,0
"23-11-2011",11993,2066200531,2,2,2,12.98,6.49,6.49,0,0,0,2011-11-23,2011,11,23,0,0
"30-11-2011",11993,2066200531,6,4,4,38.94,6.49,6.49,0,0,0,2011-11-30,2011,11,30,0,0
"07-12-2011",11993,2066200531,10,10,10,64.9,6.49,6.49,0,0,0,2011-12-07,2011,12,7,0,0
"14-12-2011",11993,2066200531,3,3,3,19.47,6.49,6.49,0,0,0,2011-12-14,2011,12,14,0,0
"21-12-2011",11993,2066200531,3,2,2,20.97,6.99,6.99,0,0,0,2011-12-21,2011,12,21,0,0
"28-12-2011",11993,2066200531,5,4,4,34.95,6.99,6.99,0,0,0,2011-12-28,2011,12,28,0,0
"04-01-2012",11993,2066200531,8,7,6,55.92,6.99,6.99,0,0,0,2012-01-04,2012,1,4,0,0
