"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",4245,1111087398,72,53,53,238.32,3.31,NA,0,1,0,2009-01-14,2009,1,14,NA,NA
"21-01-2009",4245,1111087398,82,51,48,268.96,3.28,NA,0,1,0,2009-01-21,2009,1,21,NA,NA
"28-01-2009",4245,1111087398,34,24,24,113.56,3.34,NA,1,1,0,2009-01-28,2009,1,28,NA,NA
"04-02-2009",4245,1111087398,66,51,50,217.14,3.29,NA,0,1,0,2009-02-04,2009,2,4,NA,NA
"11-02-2009",4245,1111087398,15,12,12,54,3.6,3.6,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",4245,1111087398,15,10,10,57.6,3.84,3.84,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",4245,1111087398,24,18,18,94.32,3.93,3.93,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",4245,1111087398,7,6,6,27.65,3.95,3.95,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",4245,1111087398,24,18,18,97.44,4.06,4.06,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",4245,1111087398,17,12,12,66.81,3.93,3.93,0,0,0,2009-03-18,2009,3,18,0,0
"25-03-2009",4245,1111087398,13,12,12,52.52,4.04,4.04,0,0,0,2009-03-25,2009,3,25,0,0
"01-04-2009",4245,1111087398,23,17,17,90.85,3.95,3.95,0,0,0,2009-04-01,2009,4,1,0,0
"08-04-2009",4245,1111087398,20,17,17,79.2,3.96,3.96,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",4245,1111087398,42,32,32,139.86,3.33,3.96,1,0,0,2009-04-15,2009,4,15,-0.63,-0.159090909090909
"22-04-2009",4245,1111087398,38,31,31,126.54,3.33,3.96,0,1,0,2009-04-22,2009,4,22,-0.63,-0.159090909090909
"29-04-2009",4245,1111087398,38,32,32,126.92,3.34,3.96,0,1,0,2009-04-29,2009,4,29,-0.62,-0.156565656565657
"06-05-2009",4245,1111087398,53,31,31,175.96,3.32,3.96,1,1,0,2009-05-06,2009,5,6,-0.64,-0.161616161616162
"13-05-2009",4245,1111087398,55,40,40,182.05,3.31,3.96,1,0,0,2009-05-13,2009,5,13,-0.65,-0.164141414141414
"20-05-2009",4245,1111087398,15,13,13,58.05,3.87,3.87,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",4245,1111087398,14,12,11,56,4,4,0,0,0,2009-05-27,2009,5,27,0,0
"03-06-2009",4245,1111087398,15,13,13,54.75,3.65,3.65,0,0,0,2009-06-03,2009,6,3,0,0
"10-06-2009",4245,1111087398,17,14,14,68,4,4,0,0,0,2009-06-10,2009,6,10,0,0
"17-06-2009",4245,1111087398,31,23,23,124,4,4,0,0,0,2009-06-17,2009,6,17,0,0
"24-06-2009",4245,1111087398,16,12,12,64,4,4,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",4245,1111087398,20,15,15,79.6,3.98,3.98,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",4245,1111087398,23,15,15,91.54,3.98,3.98,0,0,0,2009-07-08,2009,7,8,0,0
"15-07-2009",4245,1111087398,22,18,18,87.56,3.98,3.98,0,0,0,2009-07-15,2009,7,15,0,0
"22-07-2009",4245,1111087398,28,20,19,112,4,4,0,0,0,2009-07-22,2009,7,22,0,0
"29-07-2009",4245,1111087398,22,15,15,88,4,4,0,0,0,2009-07-29,2009,7,29,0,0
"05-08-2009",4245,1111087398,24,17,17,95.52,3.98,3.98,0,0,0,2009-08-05,2009,8,5,0,0
"12-08-2009",4245,1111087398,22,18,16,86.24,3.92,3.92,0,0,0,2009-08-12,2009,8,12,0,0
"19-08-2009",4245,1111087398,23,18,18,89.24,3.88,3.88,0,0,0,2009-08-19,2009,8,19,0,0
"26-08-2009",4245,1111087398,18,15,15,61.56,3.42,3.88,1,1,0,2009-08-26,2009,8,26,-0.46,-0.118556701030928
"02-09-2009",4245,1111087398,45,38,37,156.6,3.48,3.88,0,1,0,2009-09-02,2009,9,2,-0.4,-0.103092783505155
"09-09-2009",4245,1111087398,15,11,10,74.1,4.94,4.94,0,0,0,2009-09-09,2009,9,9,0,0
"16-09-2009",4245,1111087398,12,9,9,57.72,4.81,4.81,0,0,0,2009-09-16,2009,9,16,0,0
"23-09-2009",4245,1111087398,3,3,3,14.67,4.89,4.89,0,0,0,2009-09-23,2009,9,23,0,0
"30-09-2009",4245,1111087398,5,3,3,24.45,4.89,4.89,0,0,0,2009-09-30,2009,9,30,0,0
"07-10-2009",4245,1111087398,3,3,3,11.67,3.89,4.89,0,0,1,2009-10-07,2009,10,7,-1,-0.204498977505112
