"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",23075,7192100336,13,13,13,77.87,5.99,6.29,1,1,0,2009-01-14,2009,1,14,-0.3,-0.0476947535771065
"21-01-2009",23075,7192100336,15,15,15,89.85,5.99,6.29,1,1,0,2009-01-21,2009,1,21,-0.3,-0.0476947535771065
"28-01-2009",23075,7192100336,5,5,5,31.45,6.29,6.29,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",23075,7192100336,10,9,9,62.9,6.29,6.29,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",23075,7192100336,5,5,5,31.45,6.29,6.29,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",23075,7192100336,2,2,2,12.58,6.29,6.29,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",23075,7192100336,13,13,13,81.77,6.29,6.29,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",23075,7192100336,4,4,4,25.16,6.29,6.29,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",23075,7192100336,6,6,6,35.94,5.99,5.99,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",23075,7192100336,9,9,9,53.91,5.99,5.99,0,0,0,2009-03-18,2009,3,18,0,0
"25-03-2009",23075,7192100336,7,7,7,41.93,5.99,5.99,0,1,0,2009-03-25,2009,3,25,0,0
"01-04-2009",23075,7192100336,8,7,7,43.92,5.49,5.99,1,1,0,2009-04-01,2009,4,1,-0.5,-0.0834724540901502
"08-04-2009",23075,7192100336,16,13,12,87.84,5.49,5.99,1,1,0,2009-04-08,2009,4,8,-0.5,-0.0834724540901502
"15-04-2009",23075,7192100336,5,5,5,31.45,6.29,6.29,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",23075,7192100336,7,5,5,44.03,6.29,6.29,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",23075,7192100336,7,7,7,44.03,6.29,6.29,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",23075,7192100336,2,2,1,14.98,7.49,7.49,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",23075,7192100336,2,2,2,12.58,6.29,7.49,0,0,1,2009-05-13,2009,5,13,-1.2,-0.160213618157543
"20-05-2009",23075,7192100336,8,7,7,51.52,6.44,7.49,0,0,1,2009-05-20,2009,5,20,-1.05,-0.14018691588785
"27-05-2009",23075,7192100336,12,11,11,63.48,5.29,7.49,1,1,0,2009-05-27,2009,5,27,-2.2,-0.293724966622163
"03-06-2009",23075,7192100336,12,12,12,63.48,5.29,7.49,1,1,0,2009-06-03,2009,6,3,-2.2,-0.293724966622163
"10-06-2009",23075,7192100336,7,7,7,44.03,6.29,7.49,0,0,1,2009-06-10,2009,6,10,-1.2,-0.160213618157543
"17-06-2009",23075,7192100336,5,5,5,31.45,6.29,7.49,0,0,1,2009-06-17,2009,6,17,-1.2,-0.160213618157543
"24-06-2009",23075,7192100336,6,6,6,37.74,6.29,7.49,0,0,1,2009-06-24,2009,6,24,-1.2,-0.160213618157543
"01-07-2009",23075,7192100336,2,2,2,12.58,6.29,7.49,0,0,1,2009-07-01,2009,7,1,-1.2,-0.160213618157543
"08-07-2009",23075,7192100336,15,14,14,74.85,4.99,7.49,1,1,0,2009-07-08,2009,7,8,-2.5,-0.333778371161549
"15-07-2009",23075,7192100336,7,7,7,37.45,5.35,7.49,1,0,0,2009-07-15,2009,7,15,-2.14,-0.285714285714286
"22-07-2009",23075,7192100336,9,9,9,64.89,7.21,7.49,0,1,0,2009-07-22,2009,7,22,-0.28,-0.0373831775700935
"29-07-2009",23075,7192100336,2,2,2,14.98,7.49,7.49,0,1,0,2009-07-29,2009,7,29,0,0
"05-08-2009",23075,7192100336,4,4,4,29.96,7.49,7.49,0,0,0,2009-08-05,2009,8,5,0,0
"12-08-2009",23075,7192100336,11,10,10,82.39,7.49,7.49,0,0,0,2009-08-12,2009,8,12,0,0
"19-08-2009",23075,7192100336,1,1,1,7.49,7.49,7.49,0,0,0,2009-08-19,2009,8,19,0,0
"26-08-2009",23075,7192100336,2,2,2,14.98,7.49,7.49,0,0,0,2009-08-26,2009,8,26,0,0
"02-09-2009",23075,7192100336,5,5,5,37.45,7.49,7.49,0,0,0,2009-09-02,2009,9,2,0,0
