"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"25-03-2009",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2009-03-25,2009,3,25,0,0
"01-04-2009",2277,3500068914,2,2,2,15.98,7.99,7.99,0,0,0,2009-04-01,2009,4,1,0,0
"08-04-2009",2277,3500068914,2,2,2,15.98,7.99,7.99,0,0,0,2009-04-08,2009,4,8,0,0
"06-05-2009",2277,3500068914,4,4,4,31.96,7.99,7.99,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2009-05-13,2009,5,13,0,0
"20-05-2009",2277,3500068914,2,2,2,15.98,7.99,7.99,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",2277,3500068914,2,2,2,15.98,7.99,7.99,0,0,0,2009-05-27,2009,5,27,0,0
"03-06-2009",2277,3500068914,5,5,5,39.95,7.99,7.99,0,0,0,2009-06-03,2009,6,3,0,0
"10-06-2009",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2009-06-10,2009,6,10,0,0
"24-06-2009",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2009-07-01,2009,7,1,0,0
"29-07-2009",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2009-07-29,2009,7,29,0,0
"26-08-2009",2277,3500068914,3,3,3,23.97,7.99,7.99,0,0,0,2009-08-26,2009,8,26,0,0
"02-09-2009",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2009-09-02,2009,9,2,0,0
"09-09-2009",2277,3500068914,2,2,2,15.98,7.99,7.99,0,0,0,2009-09-09,2009,9,9,0,0
"16-09-2009",2277,3500068914,2,2,2,15.98,7.99,7.99,0,0,0,2009-09-16,2009,9,16,0,0
"30-09-2009",2277,3500068914,2,2,2,15.98,7.99,7.99,0,0,0,2009-09-30,2009,9,30,0,0
"07-10-2009",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2009-10-07,2009,10,7,0,0
"14-10-2009",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2009-10-14,2009,10,14,0,0
"28-10-2009",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2009-10-28,2009,10,28,0,0
"04-11-2009",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2009-11-04,2009,11,4,0,0
"18-11-2009",2277,3500068914,2,2,2,15.98,7.99,7.99,0,0,0,2009-11-18,2009,11,18,0,0
"09-12-2009",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2009-12-09,2009,12,9,0,0
"16-12-2009",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2009-12-16,2009,12,16,0,0
"30-12-2009",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2009-12-30,2009,12,30,0,0
"06-01-2010",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2010-01-06,2010,1,6,0,0
"13-01-2010",2277,3500068914,2,2,2,15.98,7.99,7.99,0,0,0,2010-01-13,2010,1,13,0,0
"20-01-2010",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2010-01-20,2010,1,20,0,0
"24-02-2010",2277,3500068914,1,1,1,7.49,7.49,7.49,0,0,0,2010-02-24,2010,2,24,0,0
"03-03-2010",2277,3500068914,3,3,3,22.47,7.49,7.49,0,0,0,2010-03-03,2010,3,3,0,0
"14-04-2010",2277,3500068914,2,2,2,8,4,7.49,0,0,1,2010-04-14,2010,4,14,-3.49,-0.465954606141522
"21-04-2010",2277,3500068914,1,1,1,4,4,7.49,0,0,1,2010-04-21,2010,4,21,-3.49,-0.465954606141522
"19-05-2010",2277,3500068914,1,1,1,3.99,3.99,7.49,0,0,1,2010-05-19,2010,5,19,-3.5,-0.467289719626168
"06-10-2010",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2010-10-06,2010,10,6,0,0
"20-10-2010",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2010-10-20,2010,10,20,0,0
"27-10-2010",2277,3500068914,1,1,1,7.99,7.99,7.99,0,0,0,2010-10-27,2010,10,27,0,0
"17-11-2010",2277,3500068914,2,2,2,15.98,7.99,7.99,0,0,0,2010-11-17,2010,11,17,0,0
"15-12-2010",2277,3500068914,2,2,2,14.38,7.19,7.99,0,0,1,2010-12-15,2010,12,15,-0.8,-0.100125156445557
"26-01-2011",2277,3500068914,2,2,2,14.38,7.19,7.99,0,0,1,2011-01-26,2011,1,26,-0.8,-0.100125156445557
"02-02-2011",2277,3500068914,2,2,2,7.98,3.99,7.99,0,0,1,2011-02-02,2011,2,2,-4,-0.500625782227785
