"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"28-01-2009",13853,7218063979,1,1,1,6.79,6.79,6.79,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",13853,7218063979,5,4,4,33.95,6.79,6.79,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",13853,7218063979,5,3,3,24.95,4.99,6.79,1,0,0,2009-02-11,2009,2,11,-1.8,-0.265095729013255
"18-02-2009",13853,7218063979,4,4,4,19.96,4.99,6.79,0,0,1,2009-02-18,2009,2,18,-1.8,-0.265095729013255
"25-02-2009",13853,7218063979,2,2,2,13.58,6.79,6.79,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",13853,7218063979,3,2,2,20.37,6.79,6.79,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",13853,7218063979,25,24,24,112.25,4.49,6.79,1,1,0,2009-03-11,2009,3,11,-2.3,-0.338733431516937
"18-03-2009",13853,7218063979,36,26,26,161.64,4.49,6.79,1,1,0,2009-03-18,2009,3,18,-2.3,-0.338733431516937
"25-03-2009",13853,7218063979,34,19,18,152.66,4.49,6.79,1,1,0,2009-03-25,2009,3,25,-2.3,-0.338733431516937
"01-04-2009",13853,7218063979,1,1,1,6.79,6.79,6.79,0,1,0,2009-04-01,2009,4,1,0,0
"08-04-2009",13853,7218063979,4,4,4,27.16,6.79,6.79,0,1,0,2009-04-08,2009,4,8,0,0
"15-04-2009",13853,7218063979,3,2,2,20.37,6.79,6.79,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",13853,7218063979,4,4,4,27.16,6.79,6.79,0,1,0,2009-04-22,2009,4,22,0,0
"29-04-2009",13853,7218063979,4,4,4,27.16,6.79,6.79,0,1,0,2009-04-29,2009,4,29,0,0
"06-05-2009",13853,7218063979,4,4,4,27.16,6.79,6.79,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",13853,7218063979,2,2,2,13.58,6.79,6.79,0,0,0,2009-05-13,2009,5,13,0,0
"20-05-2009",13853,7218063979,6,4,4,40.74,6.79,6.79,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",13853,7218063979,1,1,1,6.79,6.79,6.79,0,0,0,2009-05-27,2009,5,27,0,0
"03-06-2009",13853,7218063979,1,1,1,6.79,6.79,6.79,0,0,0,2009-06-03,2009,6,3,0,0
"10-06-2009",13853,7218063979,3,3,3,20.37,6.79,6.79,0,0,0,2009-06-10,2009,6,10,0,0
"17-06-2009",13853,7218063979,2,1,1,13.58,6.79,6.79,0,0,0,2009-06-17,2009,6,17,0,0
"24-06-2009",13853,7218063979,1,1,1,6.79,6.79,6.79,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",13853,7218063979,5,4,4,27.45,5.49,6.79,0,0,1,2009-07-01,2009,7,1,-1.3,-0.191458026509573
"08-07-2009",13853,7218063979,2,2,2,10.98,5.49,6.79,0,0,1,2009-07-08,2009,7,8,-1.3,-0.191458026509573
"15-07-2009",13853,7218063979,2,1,1,10.98,5.49,6.79,0,0,1,2009-07-15,2009,7,15,-1.3,-0.191458026509573
"29-07-2009",13853,7218063979,1,1,1,6.79,6.79,6.79,0,0,0,2009-07-29,2009,7,29,0,0
"05-08-2009",13853,7218063979,2,1,1,13.58,6.79,6.79,0,0,0,2009-08-05,2009,8,5,0,0
"19-08-2009",13853,7218063979,1,1,1,7.29,7.29,7.29,0,0,0,2009-08-19,2009,8,19,0,0
"26-08-2009",13853,7218063979,5,5,5,24.95,4.99,7.29,1,0,0,2009-08-26,2009,8,26,-2.3,-0.315500685871056
"02-09-2009",13853,7218063979,6,5,5,29.94,4.99,7.29,0,0,1,2009-09-02,2009,9,2,-2.3,-0.315500685871056
"09-09-2009",13853,7218063979,1,1,1,6.49,6.49,7.29,0,1,0,2009-09-09,2009,9,9,-0.8,-0.109739368998628
"16-09-2009",13853,7218063979,4,4,4,25.96,6.49,7.29,0,0,1,2009-09-16,2009,9,16,-0.8,-0.109739368998628
"23-09-2009",13853,7218063979,1,1,1,6.49,6.49,7.29,0,1,0,2009-09-23,2009,9,23,-0.8,-0.109739368998628
"30-09-2009",13853,7218063979,2,2,2,12.98,6.49,7.29,0,1,0,2009-09-30,2009,9,30,-0.8,-0.109739368998628
"07-10-2009",13853,7218063979,2,2,2,12.98,6.49,7.29,0,0,1,2009-10-07,2009,10,7,-0.8,-0.109739368998628
"14-10-2009",13853,7218063979,14,12,12,72.38,5.17,7.29,1,1,0,2009-10-14,2009,10,14,-2.12,-0.290809327846365
"21-10-2009",13853,7218063979,7,6,6,34.93,4.99,7.29,0,0,1,2009-10-21,2009,10,21,-2.3,-0.315500685871056
"28-10-2009",13853,7218063979,2,2,2,12.98,6.49,7.29,0,0,1,2009-10-28,2009,10,28,-0.8,-0.109739368998628
"11-11-2009",13853,7218063979,5,5,5,32.45,6.49,7.29,0,0,1,2009-11-11,2009,11,11,-0.8,-0.109739368998628
"18-11-2009",13853,7218063979,2,2,2,12.98,6.49,6.49,0,0,0,2009-11-18,2009,11,18,0,0
"25-11-2009",13853,7218063979,1,1,1,6.49,6.49,6.49,0,0,0,2009-11-25,2009,11,25,0,0
"02-12-2009",13853,7218063979,3,3,3,19.47,6.49,6.49,0,0,0,2009-12-02,2009,12,2,0,0
"09-12-2009",13853,7218063979,1,1,1,6.49,6.49,6.49,0,0,0,2009-12-09,2009,12,9,0,0
"23-12-2009",13853,7218063979,1,1,1,6.49,6.49,6.49,0,0,0,2009-12-23,2009,12,23,0,0
"30-12-2009",13853,7218063979,2,2,2,12.98,6.49,6.49,0,0,0,2009-12-30,2009,12,30,0,0
"06-01-2010",13853,7218063979,7,5,5,27.93,3.99,6.49,1,0,0,2010-01-06,2010,1,6,-2.5,-0.385208012326656
"13-01-2010",13853,7218063979,21,17,17,90.3,4.3,6.49,1,0,0,2010-01-13,2010,1,13,-2.19,-0.337442218798151
"20-01-2010",13853,7218063979,5,5,5,33.25,6.65,6.65,0,0,0,2010-01-20,2010,1,20,0,0
"10-02-2010",13853,7218063979,2,2,2,12.98,6.49,6.49,0,0,0,2010-02-10,2010,2,10,0,0
"24-02-2010",13853,7218063979,1,1,1,6.49,6.49,6.49,0,0,0,2010-02-24,2010,2,24,0,0
"03-03-2010",13853,7218063979,8,6,6,39.92,4.99,6.49,1,0,0,2010-03-03,2010,3,3,-1.5,-0.231124807395994
"10-03-2010",13853,7218063979,3,3,3,19.47,6.49,6.49,0,0,0,2010-03-10,2010,3,10,0,0
"31-03-2010",13853,7218063979,1,1,1,6.49,6.49,6.49,0,0,0,2010-03-31,2010,3,31,0,0
"07-04-2010",13853,7218063979,3,3,3,14.97,4.99,6.49,1,0,0,2010-04-07,2010,4,7,-1.5,-0.231124807395994
"14-04-2010",13853,7218063979,2,2,2,12.98,6.49,6.49,0,0,0,2010-04-14,2010,4,14,0,0
"21-04-2010",13853,7218063979,4,4,4,25.96,6.49,6.49,0,0,0,2010-04-21,2010,4,21,0,0
"05-05-2010",13853,7218063979,6,6,5,25.44,4.24,6.49,1,0,0,2010-05-05,2010,5,5,-2.25,-0.346687211093991
"12-05-2010",13853,7218063979,4,4,4,19.96,4.99,6.49,1,1,0,2010-05-12,2010,5,12,-1.5,-0.231124807395994
"19-05-2010",13853,7218063979,4,2,2,9.48,2.37,6.49,0,0,1,2010-05-19,2010,5,19,-4.12,-0.63482280431433
"09-06-2010",13853,7218063979,3,2,2,19.47,6.49,6.49,0,0,0,2010-06-09,2010,6,9,0,0
"30-06-2010",13853,7218063979,1,1,1,5.29,5.29,6.49,0,0,1,2010-06-30,2010,6,30,-1.2,-0.184899845916795
"14-07-2010",13853,7218063979,1,1,1,5.29,5.29,6.49,0,0,1,2010-07-14,2010,7,14,-1.2,-0.184899845916795
"21-07-2010",13853,7218063979,3,3,3,15.87,5.29,6.49,0,0,1,2010-07-21,2010,7,21,-1.2,-0.184899845916795
"04-08-2010",13853,7218063979,3,3,3,20.28,6.76,6.76,0,0,0,2010-08-04,2010,8,4,0,0
"29-09-2010",13853,7218063979,9,7,7,40.41,4.49,6.76,1,1,0,2010-09-29,2010,9,29,-2.27,-0.335798816568047
"06-10-2010",13853,7218063979,5,5,5,22.45,4.49,6.76,1,1,0,2010-10-06,2010,10,6,-2.27,-0.335798816568047
"13-10-2010",13853,7218063979,1,1,1,7.29,7.29,7.29,0,0,0,2010-10-13,2010,10,13,0,0
"27-10-2010",13853,7218063979,8,8,8,38.4,4.8,7.29,1,1,0,2010-10-27,2010,10,27,-2.49,-0.341563786008231
"03-11-2010",13853,7218063979,4,4,4,17.96,4.49,7.29,1,0,0,2010-11-03,2010,11,3,-2.8,-0.384087791495199
"10-11-2010",13853,7218063979,1,1,1,7.29,7.29,7.29,0,0,0,2010-11-10,2010,11,10,0,0
"01-12-2010",13853,7218063979,2,2,2,14.58,7.29,7.29,0,0,0,2010-12-01,2010,12,1,0,0
"08-12-2010",13853,7218063979,15,13,13,67.35,4.49,7.29,1,1,0,2010-12-08,2010,12,8,-2.8,-0.384087791495199
"15-12-2010",13853,7218063979,8,6,6,35.92,4.49,7.29,0,1,0,2010-12-15,2010,12,15,-2.8,-0.384087791495199
"29-12-2010",13853,7218063979,3,2,2,21.87,7.29,7.29,0,0,0,2010-12-29,2010,12,29,0,0
"05-01-2011",13853,7218063979,2,2,2,14.58,7.29,7.29,0,0,0,2011-01-05,2011,1,5,0,0
"12-01-2011",13853,7218063979,2,2,2,14.58,7.29,7.29,0,0,0,2011-01-12,2011,1,12,0,0
"19-01-2011",13853,7218063979,10,9,9,52.2,5.22,7.29,1,1,0,2011-01-19,2011,1,19,-2.07,-0.283950617283951
