"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"06-05-2009",613,88491201426,35,35,34,117.95,3.37,3.37,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",613,88491201426,33,31,31,111.21,3.37,3.37,0,0,0,2009-05-13,2009,5,13,0,0
"20-05-2009",613,88491201426,48,44,43,161.76,3.37,3.37,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",613,88491201426,31,31,30,104.47,3.37,3.37,0,0,0,2009-05-27,2009,5,27,0,0
"03-06-2009",613,88491201426,37,36,35,124.69,3.37,3.37,0,0,0,2009-06-03,2009,6,3,0,0
"10-06-2009",613,88491201426,39,36,33,131.43,3.37,3.37,0,0,0,2009-06-10,2009,6,10,0,0
"17-06-2009",613,88491201426,42,38,37,141.54,3.37,3.37,0,0,0,2009-06-17,2009,6,17,0,0
"24-06-2009",613,88491201426,35,34,34,117.95,3.37,3.37,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",613,88491201426,44,42,41,148.28,3.37,3.37,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",613,88491201426,42,42,41,141.54,3.37,3.37,0,0,0,2009-07-08,2009,7,8,0,0
"15-07-2009",613,88491201426,77,56,56,192.5,2.5,3.37,0,0,1,2009-07-15,2009,7,15,-0.87,-0.258160237388724
"22-07-2009",613,88491201426,37,33,33,122.84,3.32,3.32,0,0,0,2009-07-22,2009,7,22,0,0
"29-07-2009",613,88491201426,33,32,31,111.21,3.37,3.37,0,0,0,2009-07-29,2009,7,29,0,0
"05-08-2009",613,88491201426,44,40,38,148.28,3.37,3.37,0,0,0,2009-08-05,2009,8,5,0,0
"12-08-2009",613,88491201426,34,33,33,114.58,3.37,3.37,0,0,0,2009-08-12,2009,8,12,0,0
"19-08-2009",613,88491201426,46,43,43,155.02,3.37,3.37,0,0,0,2009-08-19,2009,8,19,0,0
