"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",25229,7797502248,8,8,8,19.12,2.39,2.39,0,0,0,2009-01-14,2009,1,14,0,0
"21-01-2009",25229,7797502248,16,10,10,38.24,2.39,2.39,0,0,0,2009-01-21,2009,1,21,0,0
"28-01-2009",25229,7797502248,6,6,6,14.34,2.39,2.39,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",25229,7797502248,7,6,6,16.73,2.39,2.39,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",25229,7797502248,11,9,9,26.29,2.39,2.39,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",25229,7797502248,16,12,12,38.24,2.39,2.39,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",25229,7797502248,13,7,7,31.07,2.39,2.39,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",25229,7797502248,8,7,7,19.12,2.39,2.39,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",25229,7797502248,5,5,5,11.95,2.39,2.39,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",25229,7797502248,9,8,8,21.51,2.39,2.39,0,0,0,2009-03-18,2009,3,18,0,0
"25-03-2009",25229,7797502248,9,9,9,21.51,2.39,2.39,0,0,0,2009-03-25,2009,3,25,0,0
"01-04-2009",25229,7797502248,8,5,5,19.12,2.39,2.39,0,0,0,2009-04-01,2009,4,1,0,0
"08-04-2009",25229,7797502248,17,15,15,34.34,2.02,2.39,0,0,1,2009-04-08,2009,4,8,-0.37,-0.154811715481172
"15-04-2009",25229,7797502248,11,8,8,22.44,2.04,2.39,0,0,1,2009-04-15,2009,4,15,-0.35,-0.146443514644351
"22-04-2009",25229,7797502248,10,9,9,20,2,2.39,0,0,1,2009-04-22,2009,4,22,-0.39,-0.163179916317992
"29-04-2009",25229,7797502248,11,8,8,22,2,2.39,0,0,1,2009-04-29,2009,4,29,-0.39,-0.163179916317992
"06-05-2009",25229,7797502248,10,7,7,22.3,2.23,2.23,0,0,0,2009-05-06,2009,5,6,0,0
