"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",2281,7797508006,20,19,19,50,2.5,2.89,0,0,1,2009-01-14,2009,1,14,-0.39,-0.134948096885813
"21-01-2009",2281,7797508006,14,14,14,35,2.5,2.89,0,0,1,2009-01-21,2009,1,21,-0.39,-0.134948096885813
"28-01-2009",2281,7797508006,15,15,15,37.5,2.5,2.89,0,0,1,2009-01-28,2009,1,28,-0.39,-0.134948096885813
"04-02-2009",2281,7797508006,24,24,24,60.48,2.52,2.89,0,0,1,2009-02-04,2009,2,4,-0.37,-0.1280276816609
"11-02-2009",2281,7797508006,24,22,22,71.76,2.99,2.99,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",2281,7797508006,11,11,11,32.89,2.99,2.99,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",2281,7797508006,22,22,22,65.78,2.99,2.99,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",2281,7797508006,22,21,21,65.78,2.99,2.99,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",2281,7797508006,26,25,25,77.74,2.99,2.99,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",2281,7797508006,36,33,33,89.64,2.49,2.99,0,1,0,2009-03-18,2009,3,18,-0.5,-0.167224080267559
"25-03-2009",2281,7797508006,27,24,24,67.23,2.49,2.99,0,1,0,2009-03-25,2009,3,25,-0.5,-0.167224080267559
"01-04-2009",2281,7797508006,21,19,19,52.29,2.49,2.99,0,1,0,2009-04-01,2009,4,1,-0.5,-0.167224080267559
"08-04-2009",2281,7797508006,15,15,15,44.85,2.99,2.99,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",2281,7797508006,14,14,13,41.86,2.99,2.99,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",2281,7797508006,22,21,21,65.78,2.99,2.99,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",2281,7797508006,14,14,14,41.86,2.99,2.99,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",2281,7797508006,10,10,10,29.9,2.99,2.99,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",2281,7797508006,12,12,12,35.88,2.99,2.99,0,0,0,2009-05-13,2009,5,13,0,0
"20-05-2009",2281,7797508006,23,22,21,68.77,2.99,2.99,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",2281,7797508006,23,22,22,68.77,2.99,2.99,0,0,0,2009-05-27,2009,5,27,0,0
"03-06-2009",2281,7797508006,18,18,18,53.82,2.99,2.99,0,0,0,2009-06-03,2009,6,3,0,0
"10-06-2009",2281,7797508006,31,28,28,77.5,2.5,2.99,0,0,1,2009-06-10,2009,6,10,-0.49,-0.163879598662207
"17-06-2009",2281,7797508006,29,27,27,72.5,2.5,2.99,0,0,1,2009-06-17,2009,6,17,-0.49,-0.163879598662207
"24-06-2009",2281,7797508006,32,29,29,80,2.5,2.99,0,0,1,2009-06-24,2009,6,24,-0.49,-0.163879598662207
"01-07-2009",2281,7797508006,11,10,10,32.89,2.99,2.99,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",2281,7797508006,21,20,20,62.58,2.98,2.98,0,0,0,2009-07-08,2009,7,8,0,0
"15-07-2009",2281,7797508006,17,17,17,50.83,2.99,2.99,0,0,0,2009-07-15,2009,7,15,0,0
"22-07-2009",2281,7797508006,19,18,18,51.11,2.69,2.99,0,1,0,2009-07-22,2009,7,22,-0.3,-0.100334448160535
"29-07-2009",2281,7797508006,40,39,38,107.6,2.69,2.99,0,1,0,2009-07-29,2009,7,29,-0.3,-0.100334448160535
"05-08-2009",2281,7797508006,21,20,19,56.49,2.69,2.99,0,0,1,2009-08-05,2009,8,5,-0.3,-0.100334448160535
"12-08-2009",2281,7797508006,10,10,10,29.9,2.99,2.99,0,0,0,2009-08-12,2009,8,12,0,0
"14-10-2009",2281,7797508006,21,20,19,62.79,2.99,2.99,0,0,0,2009-10-14,2009,10,14,0,0
"21-10-2009",2281,7797508006,22,21,21,65.78,2.99,2.99,0,0,0,2009-10-21,2009,10,21,0,0
"28-10-2009",2281,7797508006,20,19,19,59.8,2.99,2.99,0,0,0,2009-10-28,2009,10,28,0,0
"04-11-2009",2281,7797508006,27,26,26,73.44,2.72,2.72,0,0,0,2009-11-04,2009,11,4,0,0
"11-11-2009",2281,7797508006,28,25,25,75.88,2.71,2.71,0,0,0,2009-11-11,2009,11,11,0,0
"18-11-2009",2281,7797508006,16,15,15,43.36,2.71,2.71,0,0,0,2009-11-18,2009,11,18,0,0
"25-11-2009",2281,7797508006,22,22,22,65.78,2.99,2.99,0,0,0,2009-11-25,2009,11,25,0,0
"02-12-2009",2281,7797508006,22,21,21,65.78,2.99,2.99,0,0,0,2009-12-02,2009,12,2,0,0
"09-12-2009",2281,7797508006,26,24,24,77.74,2.99,2.99,0,0,0,2009-12-09,2009,12,9,0,0
"16-12-2009",2281,7797508006,19,17,16,56.81,2.99,2.99,0,0,0,2009-12-16,2009,12,16,0,0
"23-12-2009",2281,7797508006,30,29,29,89.7,2.99,2.99,0,0,0,2009-12-23,2009,12,23,0,0
"30-12-2009",2281,7797508006,28,27,27,83.72,2.99,2.99,0,0,0,2009-12-30,2009,12,30,0,0
"06-01-2010",2281,7797508006,16,16,16,47.84,2.99,2.99,0,0,0,2010-01-06,2010,1,6,0,0
"13-01-2010",2281,7797508006,27,25,24,80.73,2.99,2.99,0,0,0,2010-01-13,2010,1,13,0,0
"20-01-2010",2281,7797508006,24,22,21,71.76,2.99,2.99,0,0,0,2010-01-20,2010,1,20,0,0
"27-01-2010",2281,7797508006,17,14,13,50.83,2.99,2.99,0,0,0,2010-01-27,2010,1,27,0,0
"03-02-2010",2281,7797508006,28,24,24,70.84,2.53,2.99,0,0,1,2010-02-03,2010,2,3,-0.46,-0.153846153846154
"10-02-2010",2281,7797508006,30,26,26,74.7,2.49,2.99,0,0,1,2010-02-10,2010,2,10,-0.5,-0.167224080267559
"17-02-2010",2281,7797508006,23,21,21,57.27,2.49,2.99,0,0,1,2010-02-17,2010,2,17,-0.5,-0.167224080267559
"24-02-2010",2281,7797508006,15,15,14,44.85,2.99,2.99,0,0,0,2010-02-24,2010,2,24,0,0
"03-03-2010",2281,7797508006,14,13,13,41.86,2.99,2.99,0,0,0,2010-03-03,2010,3,3,0,0
"10-03-2010",2281,7797508006,22,18,17,65.78,2.99,2.99,0,0,0,2010-03-10,2010,3,10,0,0
"17-03-2010",2281,7797508006,7,6,6,20.93,2.99,2.99,0,0,0,2010-03-17,2010,3,17,0,0
"24-03-2010",2281,7797508006,37,31,30,93.24,2.52,2.99,0,0,1,2010-03-24,2010,3,24,-0.47,-0.157190635451505
"31-03-2010",2281,7797508006,25,23,23,62.25,2.49,2.99,0,1,0,2010-03-31,2010,3,31,-0.5,-0.167224080267559
"07-04-2010",2281,7797508006,31,31,31,77.19,2.49,2.99,0,1,0,2010-04-07,2010,4,7,-0.5,-0.167224080267559
"14-04-2010",2281,7797508006,17,16,16,50.83,2.99,2.99,0,0,0,2010-04-14,2010,4,14,0,0
"21-04-2010",2281,7797508006,19,19,18,56.81,2.99,2.99,0,0,0,2010-04-21,2010,4,21,0,0
"28-04-2010",2281,7797508006,20,18,18,59.8,2.99,2.99,0,0,0,2010-04-28,2010,4,28,0,0
"05-05-2010",2281,7797508006,19,18,18,56.81,2.99,2.99,0,0,0,2010-05-05,2010,5,5,0,0
"12-05-2010",2281,7797508006,26,26,26,77.74,2.99,2.99,0,0,0,2010-05-12,2010,5,12,0,0
"19-05-2010",2281,7797508006,19,16,15,56.81,2.99,2.99,0,0,0,2010-05-19,2010,5,19,0,0
"26-05-2010",2281,7797508006,11,11,11,32.89,2.99,2.99,0,0,0,2010-05-26,2010,5,26,0,0
"02-06-2010",2281,7797508006,33,31,31,82.5,2.5,2.99,0,0,1,2010-06-02,2010,6,2,-0.49,-0.163879598662207
"09-06-2010",2281,7797508006,31,29,29,77.5,2.5,2.99,1,0,0,2010-06-09,2010,6,9,-0.49,-0.163879598662207
"16-06-2010",2281,7797508006,26,20,19,65,2.5,2.99,0,0,1,2010-06-16,2010,6,16,-0.49,-0.163879598662207
"23-06-2010",2281,7797508006,31,26,25,77.5,2.5,2.99,0,0,1,2010-06-23,2010,6,23,-0.49,-0.163879598662207
"30-06-2010",2281,7797508006,21,20,20,62.79,2.99,2.99,0,0,0,2010-06-30,2010,6,30,0,0
"07-07-2010",2281,7797508006,19,19,19,56.81,2.99,2.99,0,0,0,2010-07-07,2010,7,7,0,0
"14-07-2010",2281,7797508006,17,15,15,50.83,2.99,2.99,0,0,0,2010-07-14,2010,7,14,0,0
"21-07-2010",2281,7797508006,42,37,36,104.58,2.49,2.99,0,1,0,2010-07-21,2010,7,21,-0.5,-0.167224080267559
"28-07-2010",2281,7797508006,42,37,36,104.58,2.49,2.99,0,1,0,2010-07-28,2010,7,28,-0.5,-0.167224080267559
"04-08-2010",2281,7797508006,35,34,34,87.15,2.49,2.99,0,1,0,2010-08-04,2010,8,4,-0.5,-0.167224080267559
"11-08-2010",2281,7797508006,21,21,21,62.79,2.99,2.99,0,1,0,2010-08-11,2010,8,11,0,0
"18-08-2010",2281,7797508006,24,22,22,71.76,2.99,2.99,0,0,0,2010-08-18,2010,8,18,0,0
"25-08-2010",2281,7797508006,17,17,17,44.03,2.59,2.99,0,0,1,2010-08-25,2010,8,25,-0.4,-0.133779264214047
"01-09-2010",2281,7797508006,30,28,28,75,2.5,2.99,0,1,0,2010-09-01,2010,9,1,-0.49,-0.163879598662207
"08-09-2010",2281,7797508006,36,33,33,90.36,2.51,2.99,0,1,0,2010-09-08,2010,9,8,-0.48,-0.160535117056856
"15-09-2010",2281,7797508006,47,44,44,117.5,2.5,2.99,0,1,0,2010-09-15,2010,9,15,-0.49,-0.163879598662207
"22-09-2010",2281,7797508006,23,23,23,68.77,2.99,2.99,0,0,0,2010-09-22,2010,9,22,0,0
"29-09-2010",2281,7797508006,16,15,14,47.84,2.99,2.99,0,0,0,2010-09-29,2010,9,29,0,0
"06-10-2010",2281,7797508006,23,19,19,68.77,2.99,2.99,0,0,0,2010-10-06,2010,10,6,0,0
"13-10-2010",2281,7797508006,21,19,19,62.79,2.99,2.99,0,0,0,2010-10-13,2010,10,13,0,0
"20-10-2010",2281,7797508006,31,28,28,92.69,2.99,2.99,0,0,0,2010-10-20,2010,10,20,0,0
"27-10-2010",2281,7797508006,19,18,18,56.81,2.99,2.99,0,0,0,2010-10-27,2010,10,27,0,0
"03-11-2010",2281,7797508006,24,24,24,71.76,2.99,2.99,0,0,0,2010-11-03,2010,11,3,0,0
"10-11-2010",2281,7797508006,30,29,29,74.7,2.49,2.99,0,0,1,2010-11-10,2010,11,10,-0.5,-0.167224080267559
"17-11-2010",2281,7797508006,35,32,31,87.5,2.5,2.99,0,0,1,2010-11-17,2010,11,17,-0.49,-0.163879598662207
"24-11-2010",2281,7797508006,22,21,21,54.78,2.49,2.99,0,0,1,2010-11-24,2010,11,24,-0.5,-0.167224080267559
"01-12-2010",2281,7797508006,20,19,19,59.8,2.99,2.99,0,0,0,2010-12-01,2010,12,1,0,0
