"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"18-03-2009",2541,7218063983,7,6,6,31.43,4.49,6.79,1,0,0,2009-03-18,2009,3,18,-2.3,-0.338733431516937
"25-03-2009",2541,7218063983,4,3,3,17.96,4.49,6.79,1,0,0,2009-03-25,2009,3,25,-2.3,-0.338733431516937
"22-04-2009",2541,7218063983,1,1,1,6.79,6.79,6.79,0,0,0,2009-04-22,2009,4,22,0,0
"13-05-2009",2541,7218063983,1,1,1,6.79,6.79,6.79,0,0,0,2009-05-13,2009,5,13,0,0
"27-05-2009",2541,7218063983,1,1,1,6.79,6.79,6.79,0,0,0,2009-05-27,2009,5,27,0,0
"24-06-2009",2541,7218063983,5,3,3,33.95,6.79,6.79,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",2541,7218063983,1,1,1,5.49,5.49,6.79,0,0,1,2009-07-01,2009,7,1,-1.3,-0.191458026509573
"15-07-2009",2541,7218063983,2,2,2,12.78,6.39,6.39,0,0,0,2009-07-15,2009,7,15,0,0
"22-07-2009",2541,7218063983,2,2,2,10.98,5.49,6.39,0,0,1,2009-07-22,2009,7,22,-0.899999999999999,-0.140845070422535
"28-10-2009",2541,7218063983,2,2,2,12.98,6.49,6.49,0,0,0,2009-10-28,2009,10,28,0,0
"11-11-2009",2541,7218063983,2,2,2,12.98,6.49,6.49,0,0,0,2009-11-11,2009,11,11,0,0
"18-11-2009",2541,7218063983,1,1,1,6.49,6.49,6.49,0,0,0,2009-11-18,2009,11,18,0,0
"09-12-2009",2541,7218063983,2,2,2,12.98,6.49,6.49,0,0,0,2009-12-09,2009,12,9,0,0
"23-12-2009",2541,7218063983,2,2,2,12.98,6.49,6.49,0,0,0,2009-12-23,2009,12,23,0,0
"30-12-2009",2541,7218063983,1,1,1,6.49,6.49,6.49,0,0,0,2009-12-30,2009,12,30,0,0
"06-01-2010",2541,7218063983,16,13,13,63.84,3.99,6.49,1,0,0,2010-01-06,2010,1,6,-2.5,-0.385208012326656
"13-01-2010",2541,7218063983,3,3,3,11.97,3.99,6.49,1,0,0,2010-01-13,2010,1,13,-2.5,-0.385208012326656
"20-01-2010",2541,7218063983,1,1,1,6.49,6.49,6.49,0,0,0,2010-01-20,2010,1,20,0,0
"27-01-2010",2541,7218063983,2,2,2,12.98,6.49,6.49,0,0,0,2010-01-27,2010,1,27,0,0
"10-02-2010",2541,7218063983,1,1,1,6.49,6.49,6.49,0,0,0,2010-02-10,2010,2,10,0,0
"10-03-2010",2541,7218063983,1,1,1,6.49,6.49,6.49,0,0,0,2010-03-10,2010,3,10,0,0
"17-03-2010",2541,7218063983,2,2,2,12.98,6.49,6.49,0,0,0,2010-03-17,2010,3,17,0,0
"31-03-2010",2541,7218063983,2,2,2,12.98,6.49,6.49,0,0,0,2010-03-31,2010,3,31,0,0
"07-04-2010",2541,7218063983,3,3,3,14.97,4.99,6.49,1,0,0,2010-04-07,2010,4,7,-1.5,-0.231124807395994
"14-04-2010",2541,7218063983,1,1,1,6.49,6.49,6.49,0,0,0,2010-04-14,2010,4,14,0,0
"21-04-2010",2541,7218063983,2,2,2,12.98,6.49,6.49,0,0,0,2010-04-21,2010,4,21,0,0
"28-04-2010",2541,7218063983,1,1,1,6.49,6.49,6.49,0,0,0,2010-04-28,2010,4,28,0,0
"05-05-2010",2541,7218063983,6,6,6,29.94,4.99,6.49,1,0,0,2010-05-05,2010,5,5,-1.5,-0.231124807395994
"12-05-2010",2541,7218063983,3,3,3,14.97,4.99,6.49,1,0,0,2010-05-12,2010,5,12,-1.5,-0.231124807395994
"19-05-2010",2541,7218063983,1,1,1,6.49,6.49,6.49,0,0,0,2010-05-19,2010,5,19,0,0
"26-05-2010",2541,7218063983,1,1,1,6.49,6.49,6.49,0,0,0,2010-05-26,2010,5,26,0,0
"02-06-2010",2541,7218063983,1,1,1,6.49,6.49,6.49,0,0,0,2010-06-02,2010,6,2,0,0
"09-06-2010",2541,7218063983,1,1,1,6.49,6.49,6.49,0,0,0,2010-06-09,2010,6,9,0,0
"30-06-2010",2541,7218063983,3,3,3,15.87,5.29,6.49,0,0,1,2010-06-30,2010,6,30,-1.2,-0.184899845916795
"07-07-2010",2541,7218063983,1,1,1,5.29,5.29,6.49,0,0,1,2010-07-07,2010,7,7,-1.2,-0.184899845916795
"21-07-2010",2541,7218063983,2,2,2,10.58,5.29,6.49,0,0,1,2010-07-21,2010,7,21,-1.2,-0.184899845916795
"25-08-2010",2541,7218063983,1,1,1,7.29,7.29,7.29,0,0,0,2010-08-25,2010,8,25,0,0
"15-09-2010",2541,7218063983,1,1,1,7.29,7.29,7.29,0,0,0,2010-09-15,2010,9,15,0,0
"22-09-2010",2541,7218063983,2,2,2,14.58,7.29,7.29,0,0,0,2010-09-22,2010,9,22,0,0
"29-09-2010",2541,7218063983,4,3,3,17.96,4.49,7.29,1,0,0,2010-09-29,2010,9,29,-2.8,-0.384087791495199
"06-10-2010",2541,7218063983,5,4,4,22.45,4.49,7.29,1,0,0,2010-10-06,2010,10,6,-2.8,-0.384087791495199
"20-10-2010",2541,7218063983,1,1,1,7.29,7.29,7.29,0,0,0,2010-10-20,2010,10,20,0,0
"27-10-2010",2541,7218063983,6,5,5,26.94,4.49,7.29,1,0,0,2010-10-27,2010,10,27,-2.8,-0.384087791495199
"03-11-2010",2541,7218063983,4,4,4,17.96,4.49,7.29,1,0,0,2010-11-03,2010,11,3,-2.8,-0.384087791495199
"10-11-2010",2541,7218063983,1,1,1,7.29,7.29,7.29,0,0,0,2010-11-10,2010,11,10,0,0
"17-11-2010",2541,7218063983,1,1,1,7.29,7.29,7.29,0,0,0,2010-11-17,2010,11,17,0,0
"24-11-2010",2541,7218063983,3,3,3,21.87,7.29,7.29,0,0,0,2010-11-24,2010,11,24,0,0
"08-12-2010",2541,7218063983,9,9,9,40.41,4.49,7.29,1,0,0,2010-12-08,2010,12,8,-2.8,-0.384087791495199
"15-12-2010",2541,7218063983,9,8,8,40.41,4.49,7.29,0,0,1,2010-12-15,2010,12,15,-2.8,-0.384087791495199
"12-01-2011",2541,7218063983,1,1,1,7.29,7.29,7.29,0,0,0,2011-01-12,2011,1,12,0,0
"19-01-2011",2541,7218063983,1,1,1,4.99,4.99,7.29,1,0,0,2011-01-19,2011,1,19,-2.3,-0.315500685871056
"26-01-2011",2541,7218063983,2,1,1,9.98,4.99,7.29,1,0,0,2011-01-26,2011,1,26,-2.3,-0.315500685871056
"16-02-2011",2541,7218063983,1,1,1,3.99,3.99,7.29,1,0,0,2011-02-16,2011,2,16,-3.3,-0.452674897119342
"09-03-2011",2541,7218063983,1,1,1,7.29,7.29,7.29,0,0,0,2011-03-09,2011,3,9,0,0
"16-03-2011",2541,7218063983,2,2,2,14.58,7.29,7.29,0,0,0,2011-03-16,2011,3,16,0,0
"30-03-2011",2541,7218063983,1,1,1,7.29,7.29,7.29,0,0,0,2011-03-30,2011,3,30,0,0
"06-04-2011",2541,7218063983,1,1,1,7.49,7.49,7.49,0,0,0,2011-04-06,2011,4,6,0,0
"20-04-2011",2541,7218063983,1,1,1,7.49,7.49,7.49,0,0,0,2011-04-20,2011,4,20,0,0
"11-05-2011",2541,7218063983,4,4,4,19.96,4.99,7.49,1,0,0,2011-05-11,2011,5,11,-2.5,-0.333778371161549
"18-05-2011",2541,7218063983,7,7,7,33.74,4.82,7.49,1,0,0,2011-05-18,2011,5,18,-2.67,-0.356475300400534
"25-05-2011",2541,7218063983,1,1,1,6.74,6.74,7.49,0,0,1,2011-05-25,2011,5,25,-0.75,-0.100133511348465
"01-06-2011",2541,7218063983,2,2,2,14.98,7.49,7.49,0,0,0,2011-06-01,2011,6,1,0,0
"15-06-2011",2541,7218063983,2,2,2,14.98,7.49,7.49,0,0,0,2011-06-15,2011,6,15,0,0
"22-06-2011",2541,7218063983,1,1,1,7.89,7.89,7.89,0,0,0,2011-06-22,2011,6,22,0,0
"29-06-2011",2541,7218063983,2,2,2,15.78,7.89,7.89,0,0,0,2011-06-29,2011,6,29,0,0
"06-07-2011",2541,7218063983,2,2,1,15.78,7.89,7.89,0,0,0,2011-07-06,2011,7,6,0,0
"13-07-2011",2541,7218063983,3,2,2,23.67,7.89,7.89,0,0,0,2011-07-13,2011,7,13,0,0
"20-07-2011",2541,7218063983,2,2,2,15.78,7.89,7.89,0,0,0,2011-07-20,2011,7,20,0,0
"27-07-2011",2541,7218063983,4,2,2,19.96,4.99,7.89,1,0,0,2011-07-27,2011,7,27,-2.9,-0.367553865652725
"03-08-2011",2541,7218063983,8,7,7,39.92,4.99,7.89,1,0,0,2011-08-03,2011,8,3,-2.9,-0.367553865652725
"17-08-2011",2541,7218063983,1,1,1,7.89,7.89,7.89,0,0,0,2011-08-17,2011,8,17,0,0
"24-08-2011",2541,7218063983,1,1,1,7.89,7.89,7.89,0,0,0,2011-08-24,2011,8,24,0,0
"09-11-2011",2541,7218063983,2,2,2,10.48,5.24,7.89,1,0,0,2011-11-09,2011,11,9,-2.65,-0.335868187579214
"16-11-2011",2541,7218063983,5,5,5,26.95,5.39,7.89,1,1,0,2011-11-16,2011,11,16,-2.5,-0.316856780735108
"23-11-2011",2541,7218063983,1,1,1,7.49,7.49,7.49,0,0,0,2011-11-23,2011,11,23,0,0
"14-12-2011",2541,7218063983,1,1,1,7.49,7.49,7.49,0,0,0,2011-12-14,2011,12,14,0,0
"04-01-2012",2541,7218063983,3,2,2,15,5,7.49,1,0,0,2012-01-04,2012,1,4,-2.49,-0.332443257676903
