"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"24-03-2010",8035,88491201426,16,13,3,54.24,3.39,3.39,0,0,0,2010-03-24,2010,3,24,0,0
"31-03-2010",8035,88491201426,22,18,4,74.36,3.38,3.38,0,0,0,2010-03-31,2010,3,31,0,0
"07-04-2010",8035,88491201426,14,13,4,48.3,3.45,3.45,0,0,0,2010-04-07,2010,4,7,0,0
"14-04-2010",8035,88491201426,5,3,2,17.25,3.45,3.45,0,0,0,2010-04-14,2010,4,14,0,0
"21-04-2010",8035,88491201426,10,9,3,34.5,3.45,3.45,0,0,0,2010-04-21,2010,4,21,0,0
"28-04-2010",8035,88491201426,22,17,5,75.9,3.45,3.45,0,0,0,2010-04-28,2010,4,28,0,0
"05-05-2010",8035,88491201426,21,18,5,72.45,3.45,3.45,0,0,0,2010-05-05,2010,5,5,0,0
"12-05-2010",8035,88491201426,2,2,2,6.9,3.45,3.45,0,0,0,2010-05-12,2010,5,12,0,0
"19-05-2010",8035,88491201426,12,11,3,41.4,3.45,3.45,0,0,0,2010-05-19,2010,5,19,0,0
"26-05-2010",8035,88491201426,22,19,5,75.9,3.45,3.45,0,0,0,2010-05-26,2010,5,26,0,0
"02-06-2010",8035,88491201426,13,9,2,44.85,3.45,3.45,0,0,0,2010-06-02,2010,6,2,0,0
"09-06-2010",8035,88491201426,35,25,5,120.75,3.45,3.45,0,0,0,2010-06-09,2010,6,9,0,0
"16-06-2010",8035,88491201426,11,9,4,37.95,3.45,3.45,0,0,0,2010-06-16,2010,6,16,0,0
"23-06-2010",8035,88491201426,15,11,4,51.75,3.45,3.45,0,0,0,2010-06-23,2010,6,23,0,0
"30-06-2010",8035,88491201426,17,12,5,58.65,3.45,3.45,0,0,0,2010-06-30,2010,6,30,0,0
"07-07-2010",8035,88491201426,24,22,7,82.8,3.45,3.45,0,0,0,2010-07-07,2010,7,7,0,0
"14-07-2010",8035,88491201426,12,11,7,41.4,3.45,3.45,0,0,0,2010-07-14,2010,7,14,0,0
"21-07-2010",8035,88491201426,3,3,1,10.35,3.45,3.45,0,0,0,2010-07-21,2010,7,21,0,0
"28-07-2010",8035,88491201426,23,17,2,79.35,3.45,3.45,0,0,0,2010-07-28,2010,7,28,0,0
"04-08-2010",8035,88491201426,28,26,10,87.92,3.14,3.45,1,0,0,2010-08-04,2010,8,4,-0.31,-0.0898550724637681
"11-08-2010",8035,88491201426,31,23,9,100.44,3.24,3.24,0,0,0,2010-08-11,2010,8,11,0,0
"18-08-2010",8035,88491201426,12,11,5,38.88,3.24,3.24,0,0,0,2010-08-18,2010,8,18,0,0
"25-08-2010",8035,88491201426,21,19,8,68.04,3.24,3.24,0,0,0,2010-08-25,2010,8,25,0,0
"01-09-2010",8035,88491201426,30,22,3,93.9,3.13,3.13,0,0,0,2010-09-01,2010,9,1,0,0
"08-09-2010",8035,88491201426,33,26,6,106.92,3.24,3.24,0,0,0,2010-09-08,2010,9,8,0,0
"15-09-2010",8035,88491201426,17,16,5,55.08,3.24,3.24,0,0,0,2010-09-15,2010,9,15,0,0
"22-09-2010",8035,88491201426,26,21,5,84.24,3.24,3.24,0,0,0,2010-09-22,2010,9,22,0,0
"29-09-2010",8035,88491201426,30,28,5,97.2,3.24,3.24,0,0,0,2010-09-29,2010,9,29,0,0
"06-10-2010",8035,88491201426,33,28,4,106.92,3.24,3.24,0,0,0,2010-10-06,2010,10,6,0,0
"13-10-2010",8035,88491201426,16,11,2,51.84,3.24,3.24,0,0,0,2010-10-13,2010,10,13,0,0
"20-10-2010",8035,88491201426,9,9,4,28.62,3.18,3.18,0,0,0,2010-10-20,2010,10,20,0,0
"27-10-2010",8035,88491201426,19,16,2,60.42,3.18,3.18,0,0,0,2010-10-27,2010,10,27,0,0
"03-11-2010",8035,88491201426,34,29,6,108.12,3.18,3.18,0,0,0,2010-11-03,2010,11,3,0,0
"10-11-2010",8035,88491201426,30,22,7,95.4,3.18,3.18,0,0,0,2010-11-10,2010,11,10,0,0
"17-11-2010",8035,88491201426,11,8,3,34.98,3.18,3.18,0,0,0,2010-11-17,2010,11,17,0,0
"24-11-2010",8035,88491201426,17,15,5,54.06,3.18,3.18,0,0,0,2010-11-24,2010,11,24,0,0
"01-12-2010",8035,88491201426,18,14,4,57.24,3.18,3.18,0,0,0,2010-12-01,2010,12,1,0,0
"08-12-2010",8035,88491201426,18,16,3,57.24,3.18,3.18,0,0,0,2010-12-08,2010,12,8,0,0
"15-12-2010",8035,88491201426,20,18,10,63.6,3.18,3.18,0,0,0,2010-12-15,2010,12,15,0,0
"22-12-2010",8035,88491201426,20,16,4,63.6,3.18,3.18,0,0,0,2010-12-22,2010,12,22,0,0
"29-12-2010",8035,88491201426,27,22,5,84.24,3.12,3.12,0,0,0,2010-12-29,2010,12,29,0,0
"05-01-2011",8035,88491201426,38,32,7,118.56,3.12,3.12,0,0,0,2011-01-05,2011,1,5,0,0
"12-01-2011",8035,88491201426,19,19,8,59.28,3.12,3.12,0,0,0,2011-01-12,2011,1,12,0,0
"19-01-2011",8035,88491201426,19,16,7,59.28,3.12,3.12,0,0,0,2011-01-19,2011,1,19,0,0
"26-01-2011",8035,88491201426,26,22,6,81.12,3.12,3.12,0,0,0,2011-01-26,2011,1,26,0,0
"02-02-2011",8035,88491201426,18,18,5,56.16,3.12,3.12,0,0,0,2011-02-02,2011,2,2,0,0
"09-02-2011",8035,88491201426,43,37,12,134.16,3.12,3.12,0,0,0,2011-02-09,2011,2,9,0,0
"16-02-2011",8035,88491201426,12,11,5,37.44,3.12,3.12,0,0,0,2011-02-16,2011,2,16,0,0
"23-02-2011",8035,88491201426,20,21,4,62.4,3.12,3.12,0,0,0,2011-02-23,2011,2,23,0,0
"02-03-2011",8035,88491201426,29,26,5,90.48,3.12,3.12,0,0,0,2011-03-02,2011,3,2,0,0
"09-03-2011",8035,88491201426,27,24,11,84.24,3.12,3.12,0,0,0,2011-03-09,2011,3,9,0,0
"16-03-2011",8035,88491201426,12,11,8,37.44,3.12,3.12,0,1,0,2011-03-16,2011,3,16,0,0
"23-03-2011",8035,88491201426,24,21,6,71.76,2.99,3.12,1,0,0,2011-03-23,2011,3,23,-0.13,-0.0416666666666666
"30-03-2011",8035,88491201426,26,24,6,76.7,2.95,3.12,1,0,0,2011-03-30,2011,3,30,-0.17,-0.0544871794871795
"06-04-2011",8035,88491201426,26,21,2,81.12,3.12,3.12,0,0,0,2011-04-06,2011,4,6,0,0
"13-04-2011",8035,88491201426,16,13,6,49.92,3.12,3.12,0,0,0,2011-04-13,2011,4,13,0,0
"20-04-2011",8035,88491201426,21,18,6,65.52,3.12,3.12,0,0,0,2011-04-20,2011,4,20,0,0
"27-04-2011",8035,88491201426,15,15,7,46.8,3.12,3.12,0,0,0,2011-04-27,2011,4,27,0,0
"04-05-2011",8035,88491201426,33,27,7,102.96,3.12,3.12,0,0,0,2011-05-04,2011,5,4,0,0
"11-05-2011",8035,88491201426,23,19,9,71.76,3.12,3.12,0,0,0,2011-05-11,2011,5,11,0,0
"18-05-2011",8035,88491201426,19,13,5,59.28,3.12,3.12,0,0,0,2011-05-18,2011,5,18,0,0
"25-05-2011",8035,88491201426,23,17,6,71.76,3.12,3.12,0,0,0,2011-05-25,2011,5,25,0,0
"01-06-2011",8035,88491201426,35,27,6,109.2,3.12,3.12,0,0,0,2011-06-01,2011,6,1,0,0
