"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",21213,7192100336,2,2,2,11.98,5.99,6.29,1,0,0,2009-01-14,2009,1,14,-0.3,-0.0476947535771065
"21-01-2009",21213,7192100336,4,4,4,23.96,5.99,6.29,1,0,0,2009-01-21,2009,1,21,-0.3,-0.0476947535771065
"04-02-2009",21213,7192100336,5,5,5,32.65,6.53,6.53,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",21213,7192100336,2,2,2,12.58,6.29,6.29,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",21213,7192100336,1,1,1,6.29,6.29,6.29,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",21213,7192100336,1,1,1,6.29,6.29,6.29,0,0,0,2009-02-25,2009,2,25,0,0
"11-03-2009",21213,7192100336,2,2,2,11.98,5.99,5.99,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",21213,7192100336,2,2,2,11.98,5.99,5.99,0,0,0,2009-03-18,2009,3,18,0,0
"25-03-2009",21213,7192100336,4,4,4,23.96,5.99,5.99,0,0,0,2009-03-25,2009,3,25,0,0
"01-04-2009",21213,7192100336,4,3,3,21.96,5.49,5.99,1,0,0,2009-04-01,2009,4,1,-0.5,-0.0834724540901502
"08-04-2009",21213,7192100336,2,2,2,10.98,5.49,5.99,1,0,0,2009-04-08,2009,4,8,-0.5,-0.0834724540901502
"15-04-2009",21213,7192100336,1,1,1,6.29,6.29,6.29,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",21213,7192100336,1,1,1,6.29,6.29,6.29,0,0,0,2009-04-22,2009,4,22,0,0
"06-05-2009",21213,7192100336,1,1,1,6.29,6.29,6.29,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",21213,7192100336,3,3,3,18.87,6.29,6.29,0,0,0,2009-05-13,2009,5,13,0,0
"20-05-2009",21213,7192100336,1,1,1,7.49,7.49,7.49,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",21213,7192100336,3,3,3,15.87,5.29,7.49,1,0,0,2009-05-27,2009,5,27,-2.2,-0.293724966622163
"03-06-2009",21213,7192100336,2,2,2,10.58,5.29,7.49,1,1,0,2009-06-03,2009,6,3,-2.2,-0.293724966622163
"10-06-2009",21213,7192100336,1,1,1,7.49,7.49,7.49,0,0,0,2009-06-10,2009,6,10,0,0
"17-06-2009",21213,7192100336,1,1,1,6.29,6.29,7.49,0,0,1,2009-06-17,2009,6,17,-1.2,-0.160213618157543
"24-06-2009",21213,7192100336,5,4,4,31.45,6.29,7.49,0,0,1,2009-06-24,2009,6,24,-1.2,-0.160213618157543
"01-07-2009",21213,7192100336,1,1,1,6.29,6.29,7.49,0,0,1,2009-07-01,2009,7,1,-1.2,-0.160213618157543
"08-07-2009",21213,7192100336,13,10,10,64.87,4.99,7.49,1,0,0,2009-07-08,2009,7,8,-2.5,-0.333778371161549
"15-07-2009",21213,7192100336,4,4,4,19.96,4.99,7.49,1,0,0,2009-07-15,2009,7,15,-2.5,-0.333778371161549
"22-07-2009",21213,7192100336,3,3,3,22.47,7.49,7.49,0,0,0,2009-07-22,2009,7,22,0,0
"29-07-2009",21213,7192100336,1,1,1,7.49,7.49,7.49,0,0,0,2009-07-29,2009,7,29,0,0
"12-08-2009",21213,7192100336,2,2,2,14.98,7.49,7.49,0,0,0,2009-08-12,2009,8,12,0,0
"19-08-2009",21213,7192100336,3,3,3,22.47,7.49,7.49,0,0,0,2009-08-19,2009,8,19,0,0
"02-09-2009",21213,7192100336,2,2,2,14.98,7.49,7.49,0,0,0,2009-09-02,2009,9,2,0,0
"16-09-2009",21213,7192100336,1,1,1,6.99,6.99,6.99,0,0,0,2009-09-16,2009,9,16,0,0
"23-09-2009",21213,7192100336,25,20,20,111.75,4.47,6.99,1,1,0,2009-09-23,2009,9,23,-2.52,-0.360515021459228
"30-09-2009",21213,7192100336,23,21,21,102.81,4.47,6.99,1,1,0,2009-09-30,2009,9,30,-2.52,-0.360515021459228
"07-10-2009",21213,7192100336,10,10,10,44.7,4.47,6.99,0,1,0,2009-10-07,2009,10,7,-2.52,-0.360515021459228
"14-10-2009",21213,7192100336,22,19,19,98.34,4.47,6.99,0,1,0,2009-10-14,2009,10,14,-2.52,-0.360515021459228
"21-10-2009",21213,7192100336,3,2,2,20.97,6.99,6.99,0,0,0,2009-10-21,2009,10,21,0,0
"28-10-2009",21213,7192100336,7,6,6,48.93,6.99,6.99,0,1,0,2009-10-28,2009,10,28,0,0
"04-11-2009",21213,7192100336,4,3,3,27.96,6.99,6.99,0,0,0,2009-11-04,2009,11,4,0,0
"11-11-2009",21213,7192100336,3,3,3,20.97,6.99,6.99,0,0,0,2009-11-11,2009,11,11,0,0
"18-11-2009",21213,7192100336,12,9,9,59.88,4.99,6.99,1,0,0,2009-11-18,2009,11,18,-2,-0.286123032904149
"25-11-2009",21213,7192100336,16,15,14,79.84,4.99,6.99,0,1,0,2009-11-25,2009,11,25,-2,-0.286123032904149
"02-12-2009",21213,7192100336,7,6,6,31.78,4.54,6.99,0,1,0,2009-12-02,2009,12,2,-2.45,-0.350500715307582
"09-12-2009",21213,7192100336,1,1,1,6.99,6.99,6.99,0,0,0,2009-12-09,2009,12,9,0,0
"16-12-2009",21213,7192100336,4,4,4,27.96,6.99,6.99,0,0,0,2009-12-16,2009,12,16,0,0
"23-12-2009",21213,7192100336,2,2,2,13.98,6.99,6.99,0,0,0,2009-12-23,2009,12,23,0,0
"30-12-2009",21213,7192100336,3,3,3,20.97,6.99,6.99,0,0,0,2009-12-30,2009,12,30,0,0
"06-01-2010",21213,7192100336,1,1,1,6.99,6.99,6.99,0,0,0,2010-01-06,2010,1,6,0,0
"13-01-2010",21213,7192100336,6,6,6,41.94,6.99,6.99,0,0,0,2010-01-13,2010,1,13,0,0
"27-01-2010",21213,7192100336,10,8,8,49.9,4.99,6.99,1,1,0,2010-01-27,2010,1,27,-2,-0.286123032904149
"03-02-2010",21213,7192100336,5,4,4,34.95,6.99,6.99,0,0,0,2010-02-03,2010,2,3,0,0
"10-02-2010",21213,7192100336,2,2,2,13.98,6.99,6.99,0,0,0,2010-02-10,2010,2,10,0,0
"17-02-2010",21213,7192100336,5,5,5,34.95,6.99,6.99,0,0,0,2010-02-17,2010,2,17,0,0
"24-02-2010",21213,7192100336,7,7,7,48.93,6.99,6.99,0,0,0,2010-02-24,2010,2,24,0,0
"03-03-2010",21213,7192100336,3,3,3,20.97,6.99,6.99,0,0,0,2010-03-03,2010,3,3,0,0
"10-03-2010",21213,7192100336,27,27,27,120.69,4.47,6.99,1,1,0,2010-03-10,2010,3,10,-2.52,-0.360515021459228
"17-03-2010",21213,7192100336,9,8,8,40.23,4.47,6.99,1,1,0,2010-03-17,2010,3,17,-2.52,-0.360515021459228
"24-03-2010",21213,7192100336,28,23,22,125.16,4.47,6.99,1,0,0,2010-03-24,2010,3,24,-2.52,-0.360515021459228
"31-03-2010",21213,7192100336,18,16,16,80.46,4.47,6.99,1,0,0,2010-03-31,2010,3,31,-2.52,-0.360515021459228
"07-04-2010",21213,7192100336,1,1,1,6.99,6.99,6.99,0,0,0,2010-04-07,2010,4,7,0,0
"14-04-2010",21213,7192100336,3,3,3,20.97,6.99,6.99,0,0,0,2010-04-14,2010,4,14,0,0
"21-04-2010",21213,7192100336,3,3,3,20.97,6.99,6.99,0,0,0,2010-04-21,2010,4,21,0,0
"28-04-2010",21213,7192100336,2,2,2,13.98,6.99,6.99,0,0,0,2010-04-28,2010,4,28,0,0
"12-05-2010",21213,7192100336,4,4,4,27.96,6.99,6.99,0,0,0,2010-05-12,2010,5,12,0,0
"19-05-2010",21213,7192100336,2,2,2,13.98,6.99,6.99,0,0,0,2010-05-19,2010,5,19,0,0
"26-05-2010",21213,7192100336,1,1,1,6.99,6.99,6.99,0,0,0,2010-05-26,2010,5,26,0,0
"02-06-2010",21213,7192100336,3,3,3,20.97,6.99,6.99,0,0,0,2010-06-02,2010,6,2,0,0
"09-06-2010",21213,7192100336,1,1,1,6.99,6.99,6.99,0,0,0,2010-06-09,2010,6,9,0,0
"16-06-2010",21213,7192100336,20,18,17,99.8,4.99,6.99,1,0,0,2010-06-16,2010,6,16,-2,-0.286123032904149
"23-06-2010",21213,7192100336,9,7,7,44.91,4.99,6.99,1,1,0,2010-06-23,2010,6,23,-2,-0.286123032904149
"30-06-2010",21213,7192100336,1,1,1,6.99,6.99,6.99,0,1,0,2010-06-30,2010,6,30,0,0
"07-07-2010",21213,7192100336,2,2,2,13.98,6.99,6.99,0,0,0,2010-07-07,2010,7,7,0,0
"14-07-2010",21213,7192100336,11,10,10,52.47,4.77,6.99,1,0,0,2010-07-14,2010,7,14,-2.22,-0.317596566523605
"21-07-2010",21213,7192100336,4,4,4,27.96,6.99,6.99,0,0,0,2010-07-21,2010,7,21,0,0
"28-07-2010",21213,7192100336,1,1,1,6.99,6.99,6.99,0,0,0,2010-07-28,2010,7,28,0,0
"04-08-2010",21213,7192100336,1,1,1,6.99,6.99,6.99,0,0,0,2010-08-04,2010,8,4,0,0
"11-08-2010",21213,7192100336,5,4,4,34.95,6.99,6.99,0,0,0,2010-08-11,2010,8,11,0,0
"18-08-2010",21213,7192100336,12,11,11,59.88,4.99,6.99,1,0,0,2010-08-18,2010,8,18,-2,-0.286123032904149
"25-08-2010",21213,7192100336,17,13,13,84.83,4.99,6.99,1,1,0,2010-08-25,2010,8,25,-2,-0.286123032904149
"01-09-2010",21213,7192100336,11,9,9,54.89,4.99,6.99,0,1,0,2010-09-01,2010,9,1,-2,-0.286123032904149
"08-09-2010",21213,7192100336,10,10,10,51.9,5.19,6.99,0,1,0,2010-09-08,2010,9,8,-1.8,-0.257510729613734
"15-09-2010",21213,7192100336,9,7,7,44.91,4.99,6.99,0,0,1,2010-09-15,2010,9,15,-2,-0.286123032904149
"22-09-2010",21213,7192100336,8,8,8,38.16,4.77,6.99,1,0,0,2010-09-22,2010,9,22,-2.22,-0.317596566523605
"29-09-2010",21213,7192100336,11,10,10,56.87,5.17,6.99,0,0,1,2010-09-29,2010,9,29,-1.82,-0.260371959942775
"06-10-2010",21213,7192100336,3,3,3,14.97,4.99,6.99,0,0,1,2010-10-06,2010,10,6,-2,-0.286123032904149
