"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"20-05-2009",367,88491201426,14,11,5,46.06,3.29,3.29,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",367,88491201426,18,15,5,59.22,3.29,3.29,0,0,0,2009-05-27,2009,5,27,0,0
"03-06-2009",367,88491201426,8,7,2,26.32,3.29,3.29,0,0,0,2009-06-03,2009,6,3,0,0
"10-06-2009",367,88491201426,22,17,6,72.38,3.29,3.29,0,0,0,2009-06-10,2009,6,10,0,0
"17-06-2009",367,88491201426,22,19,15,72.38,3.29,3.29,0,0,0,2009-06-17,2009,6,17,0,0
"24-06-2009",367,88491201426,26,20,10,85.54,3.29,3.29,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",367,88491201426,23,18,3,75.67,3.29,3.29,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",367,88491201426,23,19,7,78.89,3.43,3.43,0,0,0,2009-07-08,2009,7,8,0,0
"15-07-2009",367,88491201426,27,20,10,83.7,3.1,3.1,0,0,0,2009-07-15,2009,7,15,0,0
"22-07-2009",367,88491201426,23,18,7,78.89,3.43,3.43,0,0,0,2009-07-22,2009,7,22,0,0
"29-07-2009",367,88491201426,27,23,6,92.61,3.43,3.43,0,0,0,2009-07-29,2009,7,29,0,0
"05-08-2009",367,88491201426,20,15,5,68.6,3.43,3.43,0,0,0,2009-08-05,2009,8,5,0,0
"12-08-2009",367,88491201426,28,23,13,96.04,3.43,3.43,0,0,0,2009-08-12,2009,8,12,0,0
"19-08-2009",367,88491201426,5,5,5,17.15,3.43,3.43,0,0,0,2009-08-19,2009,8,19,0,0
"09-09-2009",367,88491201426,8,8,8,27.44,3.43,3.43,0,0,0,2009-09-09,2009,9,9,0,0
"16-09-2009",367,88491201426,5,4,3,17.15,3.43,3.43,0,0,0,2009-09-16,2009,9,16,0,0
"23-09-2009",367,88491201426,29,24,16,82.65,2.85,3.43,0,1,0,2009-09-23,2009,9,23,-0.58,-0.169096209912536
"30-09-2009",367,88491201426,18,11,5,61.74,3.43,3.43,0,0,0,2009-09-30,2009,9,30,0,0
"07-10-2009",367,88491201426,3,3,3,10.29,3.43,3.43,0,0,0,2009-10-07,2009,10,7,0,0
"14-10-2009",367,88491201426,12,10,7,41.16,3.43,3.43,0,0,0,2009-10-14,2009,10,14,0,0
"21-10-2009",367,88491201426,5,4,1,17.15,3.43,3.43,0,0,0,2009-10-21,2009,10,21,0,0
"28-10-2009",367,88491201426,15,9,4,41.85,2.79,3.43,0,0,1,2009-10-28,2009,10,28,-0.64,-0.186588921282799
"04-11-2009",367,88491201426,9,8,3,29.61,3.29,3.29,0,0,0,2009-11-04,2009,11,4,0,0
"11-11-2009",367,88491201426,11,10,5,36.19,3.29,3.29,0,0,0,2009-11-11,2009,11,11,0,0
"18-11-2009",367,88491201426,16,11,7,52.64,3.29,3.29,0,0,0,2009-11-18,2009,11,18,0,0
"25-11-2009",367,88491201426,5,4,2,16.45,3.29,3.29,0,0,0,2009-11-25,2009,11,25,0,0
"02-12-2009",367,88491201426,17,14,4,55.93,3.29,3.29,0,0,0,2009-12-02,2009,12,2,0,0
"09-12-2009",367,88491201426,17,12,7,55.93,3.29,3.29,0,0,0,2009-12-09,2009,12,9,0,0
"16-12-2009",367,88491201426,13,10,6,42.77,3.29,3.29,0,0,0,2009-12-16,2009,12,16,0,0
"23-12-2009",367,88491201426,9,8,4,29.61,3.29,3.29,0,0,0,2009-12-23,2009,12,23,0,0
"30-12-2009",367,88491201426,10,5,1,32.9,3.29,3.29,0,0,0,2009-12-30,2009,12,30,0,0
"06-01-2010",367,88491201426,12,9,4,41.4,3.45,3.45,0,0,0,2010-01-06,2010,1,6,0,0
"13-01-2010",367,88491201426,21,18,10,72.45,3.45,3.45,0,0,0,2010-01-13,2010,1,13,0,0
"20-01-2010",367,88491201426,18,16,10,62.1,3.45,3.45,0,0,0,2010-01-20,2010,1,20,0,0
"27-01-2010",367,88491201426,13,12,8,44.85,3.45,3.45,0,0,0,2010-01-27,2010,1,27,0,0
"03-02-2010",367,88491201426,27,22,15,80.19,2.97,3.45,1,0,0,2010-02-03,2010,2,3,-0.48,-0.139130434782609
"10-02-2010",367,88491201426,28,22,21,78.4,2.8,3.45,1,0,0,2010-02-10,2010,2,10,-0.65,-0.188405797101449
"17-02-2010",367,88491201426,19,16,12,65.55,3.45,3.45,0,0,0,2010-02-17,2010,2,17,0,0
"24-02-2010",367,88491201426,23,18,8,79.35,3.45,3.45,0,0,0,2010-02-24,2010,2,24,0,0
"03-03-2010",367,88491201426,28,23,16,87.64,3.13,3.13,0,0,0,2010-03-03,2010,3,3,0,0
"10-03-2010",367,88491201426,20,16,9,65,3.25,3.25,0,0,0,2010-03-10,2010,3,10,0,0
"24-03-2010",367,88491201426,14,9,6,43.26,3.09,3.09,0,0,0,2010-03-24,2010,3,24,0,0
"31-03-2010",367,88491201426,24,19,7,79.2,3.3,3.3,0,0,0,2010-03-31,2010,3,31,0,0
"07-04-2010",367,88491201426,22,18,12,71.94,3.27,3.27,0,0,0,2010-04-07,2010,4,7,0,0
"14-04-2010",367,88491201426,25,18,9,86.25,3.45,3.45,0,0,0,2010-04-14,2010,4,14,0,0
"21-04-2010",367,88491201426,15,12,7,51.75,3.45,3.45,0,0,0,2010-04-21,2010,4,21,0,0
"28-04-2010",367,88491201426,31,22,10,106.95,3.45,3.45,0,0,0,2010-04-28,2010,4,28,0,0
"05-05-2010",367,88491201426,21,16,7,72.45,3.45,3.45,0,0,0,2010-05-05,2010,5,5,0,0
"12-05-2010",367,88491201426,7,6,5,24.15,3.45,3.45,0,0,0,2010-05-12,2010,5,12,0,0
"19-05-2010",367,88491201426,18,11,5,62.1,3.45,3.45,0,0,0,2010-05-19,2010,5,19,0,0
"26-05-2010",367,88491201426,22,16,12,75.9,3.45,3.45,0,0,0,2010-05-26,2010,5,26,0,0
"02-06-2010",367,88491201426,15,14,7,51.75,3.45,3.45,0,0,0,2010-06-02,2010,6,2,0,0
"09-06-2010",367,88491201426,15,11,7,51.75,3.45,3.45,0,0,0,2010-06-09,2010,6,9,0,0
"16-06-2010",367,88491201426,17,12,7,58.65,3.45,3.45,0,0,0,2010-06-16,2010,6,16,0,0
"23-06-2010",367,88491201426,16,13,7,55.2,3.45,3.45,0,0,0,2010-06-23,2010,6,23,0,0
"30-06-2010",367,88491201426,17,15,8,58.65,3.45,3.45,0,0,0,2010-06-30,2010,6,30,0,0
"07-07-2010",367,88491201426,27,20,7,93.15,3.45,3.45,0,0,0,2010-07-07,2010,7,7,0,0
"14-07-2010",367,88491201426,18,14,7,62.1,3.45,3.45,0,0,0,2010-07-14,2010,7,14,0,0
"21-07-2010",367,88491201426,7,6,6,24.15,3.45,3.45,0,0,0,2010-07-21,2010,7,21,0,0
"28-07-2010",367,88491201426,14,11,4,48.3,3.45,3.45,0,0,0,2010-07-28,2010,7,28,0,0
"04-08-2010",367,88491201426,28,24,12,86.24,3.08,3.45,1,0,0,2010-08-04,2010,8,4,-0.37,-0.107246376811594
"11-08-2010",367,88491201426,20,17,4,64.8,3.24,3.24,0,0,0,2010-08-11,2010,8,11,0,0
"18-08-2010",367,88491201426,30,21,9,97.2,3.24,3.24,0,0,0,2010-08-18,2010,8,18,0,0
"25-08-2010",367,88491201426,21,15,3,68.04,3.24,3.24,0,0,0,2010-08-25,2010,8,25,0,0
"01-09-2010",367,88491201426,23,21,9,74.52,3.24,3.24,0,0,0,2010-09-01,2010,9,1,0,0
"08-09-2010",367,88491201426,29,22,12,93.96,3.24,3.24,0,0,0,2010-09-08,2010,9,8,0,0
"15-09-2010",367,88491201426,24,17,6,77.76,3.24,3.24,0,0,0,2010-09-15,2010,9,15,0,0
"22-09-2010",367,88491201426,27,23,10,87.48,3.24,3.24,0,0,0,2010-09-22,2010,9,22,0,0
"29-09-2010",367,88491201426,26,21,5,84.24,3.24,3.24,0,0,0,2010-09-29,2010,9,29,0,0
"06-10-2010",367,88491201426,32,24,8,103.68,3.24,3.24,0,0,0,2010-10-06,2010,10,6,0,0
"13-10-2010",367,88491201426,34,24,12,110.16,3.24,3.24,0,0,0,2010-10-13,2010,10,13,0,0
"20-10-2010",367,88491201426,26,19,7,82.68,3.18,3.18,0,0,0,2010-10-20,2010,10,20,0,0
"27-10-2010",367,88491201426,31,23,4,98.58,3.18,3.18,0,0,0,2010-10-27,2010,10,27,0,0
"03-11-2010",367,88491201426,38,30,9,132.24,3.48,3.48,0,0,0,2010-11-03,2010,11,3,0,0
"10-11-2010",367,88491201426,28,23,10,97.44,3.48,3.48,0,0,0,2010-11-10,2010,11,10,0,0
"17-11-2010",367,88491201426,6,5,3,20.88,3.48,3.48,0,0,0,2010-11-17,2010,11,17,0,0
"24-11-2010",367,88491201426,15,12,4,52.2,3.48,3.48,0,0,0,2010-11-24,2010,11,24,0,0
"01-12-2010",367,88491201426,36,28,7,118.08,3.28,3.28,0,0,0,2010-12-01,2010,12,1,0,0
"08-12-2010",367,88491201426,28,23,9,85.4,3.05,3.05,0,0,0,2010-12-08,2010,12,8,0,0
"15-12-2010",367,88491201426,28,20,6,91.84,3.28,3.28,0,0,0,2010-12-15,2010,12,15,0,0
