"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"21-01-2009",4489,7218063979,4,3,3,27.16,6.79,6.79,0,0,0,2009-01-21,2009,1,21,0,0
"04-02-2009",4489,7218063979,1,1,1,7.29,7.29,7.29,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",4489,7218063979,10,9,8,49.9,4.99,7.29,1,0,0,2009-02-11,2009,2,11,-2.3,-0.315500685871056
"18-02-2009",4489,7218063979,10,9,9,49.9,4.99,7.29,0,0,1,2009-02-18,2009,2,18,-2.3,-0.315500685871056
"25-02-2009",4489,7218063979,7,5,5,48.51,6.93,6.93,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",4489,7218063979,1,1,1,6.79,6.79,6.79,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",4489,7218063979,51,38,37,234.09,4.59,6.79,1,1,0,2009-03-11,2009,3,11,-2.2,-0.3240058910162
"18-03-2009",4489,7218063979,49,43,43,220.01,4.49,6.79,1,1,0,2009-03-18,2009,3,18,-2.3,-0.338733431516937
"25-03-2009",4489,7218063979,29,24,24,130.21,4.49,6.79,1,0,0,2009-03-25,2009,3,25,-2.3,-0.338733431516937
"01-04-2009",4489,7218063979,4,4,4,22.56,5.64,6.79,0,0,1,2009-04-01,2009,4,1,-1.15,-0.169366715758468
"08-04-2009",4489,7218063979,1,1,1,6.79,6.79,6.79,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",4489,7218063979,3,2,2,21.36,7.12,7.12,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",4489,7218063979,7,6,6,47.53,6.79,6.79,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",4489,7218063979,6,5,5,40.74,6.79,6.79,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",4489,7218063979,1,1,1,6.79,6.79,6.79,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",4489,7218063979,4,4,4,27.16,6.79,6.79,0,0,0,2009-05-13,2009,5,13,0,0
