"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"06-05-2009",26973,88491201426,8,8,8,29.84,3.73,3.73,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",26973,88491201426,40,32,31,149.2,3.73,3.73,0,0,0,2009-05-13,2009,5,13,0,0
"20-05-2009",26973,88491201426,31,28,28,101.99,3.29,3.73,0,0,1,2009-05-20,2009,5,20,-0.44,-0.117962466487936
"27-05-2009",26973,88491201426,14,13,13,46.06,3.29,3.73,0,0,1,2009-05-27,2009,5,27,-0.44,-0.117962466487936
"03-06-2009",26973,88491201426,31,30,30,101.99,3.29,3.73,0,0,1,2009-06-03,2009,6,3,-0.44,-0.117962466487936
"10-06-2009",26973,88491201426,28,25,25,92.12,3.29,3.73,0,0,1,2009-06-10,2009,6,10,-0.44,-0.117962466487936
"17-06-2009",26973,88491201426,3,3,3,9.87,3.29,3.73,0,0,1,2009-06-17,2009,6,17,-0.44,-0.117962466487936
"24-06-2009",26973,88491201426,13,12,11,42.77,3.29,3.73,0,0,1,2009-06-24,2009,6,24,-0.44,-0.117962466487936
"01-07-2009",26973,88491201426,16,15,15,52.64,3.29,3.29,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",26973,88491201426,24,24,24,78.96,3.29,3.29,0,0,0,2009-07-08,2009,7,8,0,0
"15-07-2009",26973,88491201426,39,33,33,104.91,2.69,3.29,0,0,1,2009-07-15,2009,7,15,-0.6,-0.182370820668693
"22-07-2009",26973,88491201426,20,18,18,65.8,3.29,3.29,0,0,0,2009-07-22,2009,7,22,0,0
"29-07-2009",26973,88491201426,15,15,15,49.35,3.29,3.29,0,0,0,2009-07-29,2009,7,29,0,0
"05-08-2009",26973,88491201426,30,28,28,98.7,3.29,3.29,0,0,0,2009-08-05,2009,8,5,0,0
"12-08-2009",26973,88491201426,23,23,23,75.67,3.29,3.29,0,0,0,2009-08-12,2009,8,12,0,0
"19-08-2009",26973,88491201426,30,27,27,98.7,3.29,3.29,0,0,0,2009-08-19,2009,8,19,0,0
"26-08-2009",26973,88491201426,26,22,22,85.54,3.29,3.29,0,0,0,2009-08-26,2009,8,26,0,0
"02-09-2009",26973,88491201426,16,15,15,52.64,3.29,3.29,0,0,0,2009-09-02,2009,9,2,0,0
"09-09-2009",26973,88491201426,15,14,14,49.35,3.29,3.29,0,0,0,2009-09-09,2009,9,9,0,0
"16-09-2009",26973,88491201426,18,14,12,59.22,3.29,3.29,0,0,0,2009-09-16,2009,9,16,0,0
"23-09-2009",26973,88491201426,62,55,54,156.86,2.53,3.29,0,1,0,2009-09-23,2009,9,23,-0.76,-0.231003039513678
"30-09-2009",26973,88491201426,13,13,13,42.77,3.29,3.29,0,0,0,2009-09-30,2009,9,30,0,0
"07-10-2009",26973,88491201426,21,20,20,69.09,3.29,3.29,0,0,0,2009-10-07,2009,10,7,0,0
"14-10-2009",26973,88491201426,19,18,18,62.51,3.29,3.29,0,0,0,2009-10-14,2009,10,14,0,0
"21-10-2009",26973,88491201426,13,12,12,42.77,3.29,3.29,0,0,0,2009-10-21,2009,10,21,0,0
"28-10-2009",26973,88491201426,38,33,32,117.04,3.08,3.08,0,0,0,2009-10-28,2009,10,28,0,0
"04-11-2009",26973,88491201426,17,16,14,55.93,3.29,3.29,0,0,0,2009-11-04,2009,11,4,0,0
"11-11-2009",26973,88491201426,24,23,22,78.96,3.29,3.29,0,0,0,2009-11-11,2009,11,11,0,0
"18-11-2009",26973,88491201426,15,14,14,49.35,3.29,3.29,0,0,0,2009-11-18,2009,11,18,0,0
"25-11-2009",26973,88491201426,4,3,3,13.16,3.29,3.29,0,0,0,2009-11-25,2009,11,25,0,0
"02-12-2009",26973,88491201426,15,14,14,49.35,3.29,3.29,0,0,0,2009-12-02,2009,12,2,0,0
"09-12-2009",26973,88491201426,20,19,18,65.8,3.29,3.29,0,0,0,2009-12-09,2009,12,9,0,0
"16-12-2009",26973,88491201426,26,22,22,85.54,3.29,3.29,0,0,0,2009-12-16,2009,12,16,0,0
"23-12-2009",26973,88491201426,25,18,18,82.25,3.29,3.29,0,0,0,2009-12-23,2009,12,23,0,0
"30-12-2009",26973,88491201426,18,16,16,59.22,3.29,3.29,0,0,0,2009-12-30,2009,12,30,0,0
"06-01-2010",26973,88491201426,14,14,14,46.06,3.29,3.29,0,0,0,2010-01-06,2010,1,6,0,0
"13-01-2010",26973,88491201426,16,14,14,52.64,3.29,3.29,0,0,0,2010-01-13,2010,1,13,0,0
"20-01-2010",26973,88491201426,12,11,11,39.48,3.29,3.29,0,0,0,2010-01-20,2010,1,20,0,0
"27-01-2010",26973,88491201426,15,13,13,49.35,3.29,3.29,0,0,0,2010-01-27,2010,1,27,0,0
"03-02-2010",26973,88491201426,59,55,55,159.89,2.71,3.29,1,0,0,2010-02-03,2010,2,3,-0.58,-0.17629179331307
"10-02-2010",26973,88491201426,55,52,52,147.95,2.69,3.29,1,0,0,2010-02-10,2010,2,10,-0.6,-0.182370820668693
"17-02-2010",26973,88491201426,24,23,22,78.96,3.29,3.29,0,0,0,2010-02-17,2010,2,17,0,0
"24-02-2010",26973,88491201426,25,24,23,81.75,3.27,3.27,0,0,0,2010-02-24,2010,2,24,0,0
"03-03-2010",26973,88491201426,38,31,31,107.54,2.83,3.27,0,0,1,2010-03-03,2010,3,3,-0.44,-0.134556574923547
"10-03-2010",26973,88491201426,27,24,24,75.33,2.79,3.27,0,0,1,2010-03-10,2010,3,10,-0.48,-0.146788990825688
"24-03-2010",26973,88491201426,22,19,19,61.38,2.79,3.27,0,0,1,2010-03-24,2010,3,24,-0.48,-0.146788990825688
"31-03-2010",26973,88491201426,33,28,28,92.73,2.81,3.27,0,0,1,2010-03-31,2010,3,31,-0.46,-0.140672782874618
"07-04-2010",26973,88491201426,30,27,26,94.8,3.16,3.16,0,0,0,2010-04-07,2010,4,7,0,0
"14-04-2010",26973,88491201426,22,21,21,72.38,3.29,3.29,0,0,0,2010-04-14,2010,4,14,0,0
"21-04-2010",26973,88491201426,24,22,21,78.96,3.29,3.29,0,0,0,2010-04-21,2010,4,21,0,0
"28-04-2010",26973,88491201426,27,26,25,88.83,3.29,3.29,0,0,0,2010-04-28,2010,4,28,0,0
"05-05-2010",26973,88491201426,17,16,15,55.93,3.29,3.29,0,0,0,2010-05-05,2010,5,5,0,0
"12-05-2010",26973,88491201426,11,9,9,34.98,3.18,3.18,0,0,0,2010-05-12,2010,5,12,0,0
"19-05-2010",26973,88491201426,21,21,21,69.09,3.29,3.29,0,0,0,2010-05-19,2010,5,19,0,0
"26-05-2010",26973,88491201426,16,16,16,52.64,3.29,3.29,0,0,0,2010-05-26,2010,5,26,0,0
"02-06-2010",26973,88491201426,16,14,14,52.64,3.29,3.29,0,0,0,2010-06-02,2010,6,2,0,0
"09-06-2010",26973,88491201426,30,27,24,98.7,3.29,3.29,0,0,0,2010-06-09,2010,6,9,0,0
"16-06-2010",26973,88491201426,21,21,21,69.09,3.29,3.29,0,0,0,2010-06-16,2010,6,16,0,0
"23-06-2010",26973,88491201426,20,19,19,65.8,3.29,3.29,0,0,0,2010-06-23,2010,6,23,0,0
"30-06-2010",26973,88491201426,15,15,15,49.35,3.29,3.29,0,0,0,2010-06-30,2010,6,30,0,0
"07-07-2010",26973,88491201426,13,13,13,42.77,3.29,3.29,0,0,0,2010-07-07,2010,7,7,0,0
"14-07-2010",26973,88491201426,17,15,15,55.93,3.29,3.29,0,0,0,2010-07-14,2010,7,14,0,0
"21-07-2010",26973,88491201426,5,4,4,16.45,3.29,3.29,0,0,0,2010-07-21,2010,7,21,0,0
"28-07-2010",26973,88491201426,17,16,16,55.93,3.29,3.29,0,0,0,2010-07-28,2010,7,28,0,0
"04-08-2010",26973,88491201426,64,55,55,160,2.5,3.29,1,1,0,2010-08-04,2010,8,4,-0.79,-0.240121580547112
"11-08-2010",26973,88491201426,39,36,34,123.24,3.16,3.29,0,1,0,2010-08-11,2010,8,11,-0.13,-0.0395136778115501
"18-08-2010",26973,88491201426,35,31,31,113.4,3.24,3.24,0,0,0,2010-08-18,2010,8,18,0,0
"25-08-2010",26973,88491201426,36,32,30,114.84,3.19,3.19,0,0,0,2010-08-25,2010,8,25,0,0
"01-09-2010",26973,88491201426,39,35,35,126.36,3.24,3.24,0,0,0,2010-09-01,2010,9,1,0,0
"08-09-2010",26973,88491201426,35,32,30,113.4,3.24,3.24,0,0,0,2010-09-08,2010,9,8,0,0
"15-09-2010",26973,88491201426,28,25,25,90.72,3.24,3.24,0,0,0,2010-09-15,2010,9,15,0,0
"22-09-2010",26973,88491201426,26,24,23,84.24,3.24,3.24,0,0,0,2010-09-22,2010,9,22,0,0
