"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",23075,7192100339,52,46,46,311.48,5.99,6.33,1,1,0,2009-01-14,2009,1,14,-0.34,-0.0537124802527646
"21-01-2009",23075,7192100339,20,19,19,121.2,6.06,6.33,1,0,0,2009-01-21,2009,1,21,-0.27,-0.042654028436019
"28-01-2009",23075,7192100339,15,14,14,95.55,6.37,6.37,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",23075,7192100339,26,23,23,164.84,6.34,6.34,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",23075,7192100339,22,20,19,138.38,6.29,6.29,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",23075,7192100339,13,12,12,81.77,6.29,6.29,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",23075,7192100339,15,15,15,94.35,6.29,6.29,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",23075,7192100339,5,5,5,31.85,6.37,6.37,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",23075,7192100339,24,22,22,145.2,6.05,6.05,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",23075,7192100339,14,13,13,83.86,5.99,6.05,0,1,0,2009-03-18,2009,3,18,-0.0599999999999996,-0.00991735537190076
"25-03-2009",23075,7192100339,26,23,23,155.74,5.99,6.05,0,1,0,2009-03-25,2009,3,25,-0.0599999999999996,-0.00991735537190076
"01-04-2009",23075,7192100339,45,41,40,248.85,5.53,6.05,1,0,0,2009-04-01,2009,4,1,-0.52,-0.0859504132231404
"08-04-2009",23075,7192100339,30,29,26,166.8,5.56,6.05,1,0,0,2009-04-08,2009,4,8,-0.49,-0.0809917355371901
"15-04-2009",23075,7192100339,21,19,19,132.09,6.29,6.29,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",23075,7192100339,21,20,20,132.09,6.29,6.29,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",23075,7192100339,10,9,9,62.9,6.29,6.29,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",23075,7192100339,29,23,23,182.41,6.29,6.29,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",23075,7192100339,23,18,17,146.97,6.39,6.39,0,0,0,2009-05-13,2009,5,13,0,0
"20-05-2009",23075,7192100339,19,16,15,119.51,6.29,6.29,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",23075,7192100339,30,27,27,158.7,5.29,6.29,1,1,0,2009-05-27,2009,5,27,-1,-0.158982511923688
"03-06-2009",23075,7192100339,35,32,32,185.15,5.29,6.29,1,1,0,2009-06-03,2009,6,3,-1,-0.158982511923688
"10-06-2009",23075,7192100339,23,20,20,144.67,6.29,6.29,0,0,0,2009-06-10,2009,6,10,0,0
"17-06-2009",23075,7192100339,17,16,16,108.12,6.36,6.36,0,0,0,2009-06-17,2009,6,17,0,0
"24-06-2009",23075,7192100339,18,17,16,113.22,6.29,6.29,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",23075,7192100339,16,13,13,103.04,6.44,6.44,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",23075,7192100339,46,44,42,234.6,5.1,6.44,1,1,0,2009-07-08,2009,7,8,-1.34,-0.208074534161491
"15-07-2009",23075,7192100339,34,32,32,172.04,5.06,6.44,1,1,0,2009-07-15,2009,7,15,-1.38,-0.214285714285714
"22-07-2009",23075,7192100339,10,9,9,72.4,7.24,7.24,0,0,0,2009-07-22,2009,7,22,0,0
"29-07-2009",23075,7192100339,17,14,14,127.33,7.49,7.24,0,1,0,2009-07-29,2009,7,29,0.25,0.0345303867403315
"05-08-2009",23075,7192100339,21,16,15,157.29,7.49,7.49,0,0,0,2009-08-05,2009,8,5,0,0
"12-08-2009",23075,7192100339,15,13,12,112.35,7.49,7.49,0,0,0,2009-08-12,2009,8,12,0,0
"19-08-2009",23075,7192100339,9,8,8,67.41,7.49,7.49,0,0,0,2009-08-19,2009,8,19,0,0
