"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",13853,1111085345,36,34,34,60.12,1.67,1.67,0,0,0,2009-01-14,2009,1,14,0,0
"21-01-2009",13853,1111085345,45,40,35,82.35,1.83,1.83,0,0,0,2009-01-21,2009,1,21,0,0
"28-01-2009",13853,1111085345,43,38,38,77.83,1.81,1.81,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",13853,1111085345,36,27,27,65.52,1.82,1.82,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",13853,1111085345,34,28,28,57.46,1.69,1.69,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",13853,1111085345,47,33,32,73.32,1.56,1.56,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",13853,1111085345,51,32,31,81.09,1.59,1.59,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",13853,1111085345,46,35,35,73.14,1.59,1.59,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",13853,1111085345,52,38,37,80.08,1.54,1.54,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",13853,1111085345,30,24,24,47.4,1.58,1.58,0,0,0,2009-03-18,2009,3,18,0,0
"25-03-2009",13853,1111085345,51,40,39,78.54,1.54,1.54,0,0,0,2009-03-25,2009,3,25,0,0
"01-04-2009",13853,1111085345,39,32,32,67.47,1.73,1.73,0,0,0,2009-04-01,2009,4,1,0,0
"08-04-2009",13853,1111085345,32,28,28,57.6,1.8,1.8,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",13853,1111085345,23,19,19,40.25,1.75,1.75,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",13853,1111085345,27,20,20,48.33,1.79,1.79,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",13853,1111085345,28,24,24,49.84,1.78,1.78,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",13853,1111085345,53,35,35,82.68,1.56,1.78,0,0,1,2009-05-06,2009,5,6,-0.22,-0.123595505617978
"13-05-2009",13853,1111085345,62,43,43,97.96,1.58,1.78,1,0,0,2009-05-13,2009,5,13,-0.2,-0.112359550561798
"20-05-2009",13853,1111085345,56,41,41,85.68,1.53,1.78,0,0,1,2009-05-20,2009,5,20,-0.25,-0.140449438202247
"27-05-2009",13853,1111085345,42,34,34,65.1,1.55,1.78,0,0,1,2009-05-27,2009,5,27,-0.23,-0.129213483146067
"03-06-2009",13853,1111085345,58,45,44,91.64,1.58,1.78,0,0,1,2009-06-03,2009,6,3,-0.2,-0.112359550561798
"10-06-2009",13853,1111085345,51,38,37,81.6,1.6,1.78,0,0,1,2009-06-10,2009,6,10,-0.18,-0.101123595505618
"17-06-2009",13853,1111085345,54,39,39,85.32,1.58,1.78,0,0,1,2009-06-17,2009,6,17,-0.2,-0.112359550561798
"24-06-2009",13853,1111085345,39,33,33,68.64,1.76,1.76,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",13853,1111085345,40,37,36,71.6,1.79,1.79,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",13853,1111085345,40,36,36,71.6,1.79,1.79,0,0,0,2009-07-08,2009,7,8,0,0
"15-07-2009",13853,1111085345,42,38,38,76.02,1.81,1.81,0,0,0,2009-07-15,2009,7,15,0,0
"22-07-2009",13853,1111085345,35,32,30,63.7,1.82,1.82,0,0,0,2009-07-22,2009,7,22,0,0
"29-07-2009",13853,1111085345,49,40,39,83.79,1.71,1.71,0,0,0,2009-07-29,2009,7,29,0,0
